metric,predictor,n,pearson_r,pearson_p,spearman_rho,spearman_p,pearson_p_bonf,spearman_p_bonf,pearson_p_fdr,spearman_p_fdr,pearson_sig_bonf,spearman_sig_bonf,pearson_sig_fdr,spearman_sig_fdr,spearman_effect_bin
vulnerabilities_per_kloc,log_forks,6180,0.018887281834389875,0.13764517632087048,0.02543601318009331,0.045552153629628514,1.0,1.0,0.4372258541957062,0.06473200778947209,False,False,False,False,negligible
vulnerabilities_per_kloc,owner_is_org,6180,0.007953265065343194,0.5318967339592197,0.008521091230091487,0.5030203634427488,1.0,1.0,0.858666944083391,0.5432619925181688,False,False,False,False,negligible
security_hotspots_per_kloc,staleness_days,6180,0.04669915324471718,0.00024026408417984673,-0.0512167192196204,5.6222751914434475e-05,0.012974260545711724,0.0030360286033794615,0.0021623767576186208,0.0001380013001536119,True,True,True,True,negligible
security_hotspots_per_kloc,commits_last_12m,6180,-0.012400394007785365,0.32972290946970095,0.08918625041714369,2.159475974502326e-12,1.0,1.166117026231256e-10,0.858666944083391,1.45764628278907e-11,False,True,False,True,negligible
security_hotspots_per_kloc,repo_age_days,6180,0.04081422445078761,0.0013309757295223797,0.000699728004940463,0.9561411880994126,0.0718726893942085,1.0,0.010267527056315501,0.9561411880994126,False,False,True,False,negligible
security_hotspots_per_kloc,log_stars,6180,-0.03548255893658199,0.005275629674200079,0.023994005561715746,0.0592774191483847,0.2848840024068043,1.0,0.035610500300850535,0.08002451585031935,False,False,True,False,negligible
security_hotspots_per_kloc,log_forks,6180,-0.025865472771011783,0.0420231698444512,0.0233324441694078,0.06663744398741515,1.0,1.0,0.17943525852280395,0.08776638964196141,False,False,False,False,negligible
security_hotspots_per_kloc,owner_is_org,6180,-0.023595510186584553,0.06362532547261916,-0.011508160982703863,0.36571033774002804,1.0,1.0,0.2216579915406583,0.4388524052880336,False,False,False,False,negligible
vuln_blocker_per_kloc,staleness_days,6180,0.03150454698464461,0.013257360428154657,-0.03637601550224687,0.004236478849043115,0.7158974631203515,0.22876985784832818,0.06508158755639559,0.007379672833817038,False,False,False,True,negligible
vuln_blocker_per_kloc,commits_last_12m,6180,-0.00573072287940496,0.6524063666512299,0.037137750458733014,0.0035011480963242497,1.0,0.18906199720150949,0.858666944083391,0.006302066573383649,False,False,False,True,negligible
vuln_blocker_per_kloc,repo_age_days,6180,0.04688097047429278,0.0002271504592543293,0.05343222087396921,2.6384519413152266e-05,0.012266124799733782,0.0014247640483102224,0.0021623767576186208,6.784590706239155e-05,True,True,True,True,negligible
vuln_blocker_per_kloc,log_stars,6180,-0.0050721711011184716,0.6901434717410614,0.0338985432479076,0.0076967218389058295,1.0,0.4156229793009148,0.858666944083391,0.011874942265740422,False,False,False,True,negligible
vuln_blocker_per_kloc,log_forks,6180,0.010023840569502087,0.4307760680610955,0.045658509923491644,0.0003300471194047577,1.0,0.017822544447856917,0.858666944083391,0.0007426060186607049,False,True,False,True,negligible
vuln_blocker_per_kloc,owner_is_org,6180,0.010146070773680647,0.42517695909144626,0.024928451548083253,0.05004164365810121,1.0,1.0,0.858666944083391,0.06928842968044784,False,False,False,False,negligible
vuln_critical_per_kloc,staleness_days,6180,-0.010174939594718165,0.42386076921228083,-0.09277211274475462,2.724024075144358e-13,1.0,1.4709730005779533e-11,0.858666944083391,2.4516216676299223e-12,False,True,False,True,negligible
vuln_critical_per_kloc,commits_last_12m,6180,0.0007848750561575742,0.9508105858109582,0.11367590551709898,3.1407229498372e-19,1.0,1.6959903929120878e-17,0.9508105858109582,5.65330130970696e-18,False,True,False,True,small
vuln_critical_per_kloc,repo_age_days,6180,0.0564522121246724,8.974182685234782e-06,-0.010709482738734288,0.3999233455880261,0.00048460586500267825,1.0,0.0001615352883342261,0.46947523177724804,True,False,True,False,negligible
vuln_critical_per_kloc,log_stars,6180,0.006428423606079854,0.6133758787008133,0.06666361683168505,1.5594315404387963e-07,1.0,8.4209303183695e-06,0.858666944083391,4.953488422570294e-07,False,True,False,True,negligible
vuln_critical_per_kloc,log_forks,6180,0.010379624259193242,0.4145973328093057,0.0797646301995043,3.401596912520133e-10,1.0,1.836862332760872e-08,0.858666944083391,1.5307186106340599e-09,False,True,False,True,negligible
vuln_critical_per_kloc,owner_is_org,6180,0.024695053469260743,0.0522273591376767,0.04414613594690631,0.0005176567760526118,1.0,0.02795346590684104,0.2014483852453244,0.0010353135521052237,False,True,False,True,negligible
vuln_major_per_kloc,staleness_days,6180,0.034166006987801846,0.007228445118033315,0.044320919404729486,0.000491756240913081,0.390336036373799,0.026554837009306376,0.043370670708199895,0.0010213398849733223,False,True,True,True,negligible
vuln_major_per_kloc,commits_last_12m,6180,-0.009358096650419059,0.46201366071067423,-0.04511730754400517,0.00038832306867209,1.0,0.020969445708292858,0.858666944083391,0.0008387778283317144,False,True,False,True,negligible
vuln_major_per_kloc,repo_age_days,6180,0.017540366146985207,0.16797878393412877,0.06379428031684901,5.189884784110441e-07,1.0,2.802537783419638e-05,0.5039363518023864,1.5569654352331322e-06,False,True,False,True,negligible
vuln_major_per_kloc,log_stars,6180,-0.010451586108091037,0.41136919910623343,0.0015296659579603768,0.904303061761031,1.0,1.0,0.858666944083391,0.9213653836810505,False,False,False,False,negligible
vuln_major_per_kloc,log_forks,6180,-0.007289008962779222,0.5667107892440043,0.021315679605768585,0.09382825212514585,1.0,1.0,0.858666944083391,0.12063632416090181,False,False,False,False,negligible
vuln_major_per_kloc,owner_is_org,6180,-0.007052267366789969,0.5793773334467661,-0.018809951666116865,0.1392638450761435,1.0,1.0,0.858666944083391,0.17488947986306394,False,False,False,False,negligible
vuln_minor_per_kloc,staleness_days,6180,0.05968565133756726,2.6621108175641524e-06,0.049704291289230325,9.266824009789643e-05,0.00014375398414846424,0.005004084965286407,7.187699207423212e-05,0.00021756891153419162,True,True,True,True,negligible
vuln_minor_per_kloc,commits_last_12m,6180,-0.033347992765571405,0.00874708979806955,-0.06670991908388507,1.52883948468197e-07,0.47234284909575563,8.255733217282638e-06,0.04723428490957557,4.953488422570294e-07,False,True,True,True,negligible
vuln_minor_per_kloc,repo_age_days,6180,0.0912531043913157,6.612094875763108e-13,0.09095640719070394,7.84936985730238e-13,3.570531232912079e-11,4.238659722943285e-11,3.570531232912079e-11,6.0552281756332645e-12,True,True,True,True,negligible
vuln_minor_per_kloc,log_stars,6180,-0.0035674645136746725,0.7791758811021061,0.03430832631547603,0.006989836889745692,1.0,0.37745119204626737,0.8675172866920993,0.011721366638001527,False,False,False,True,negligible
vuln_minor_per_kloc,log_forks,6180,-0.004028107661796715,0.7515480770123606,0.037598187319080406,0.003115028550319085,1.0,0.1682115417172306,0.8675172866920993,0.00580039799024933,False,False,False,True,negligible
vuln_minor_per_kloc,owner_is_org,6180,0.006345002937580627,0.6179881488863935,0.009069375260392604,0.4759441416011976,1.0,1.0,0.858666944083391,0.5245098703360136,False,False,False,False,negligible
vuln_info_per_kloc,staleness_days,6180,0.004810330789750174,0.7053710823435182,-0.060913407628057935,1.6507286474696e-06,1.0,8.91393469633584e-05,0.858666944083391,4.45696734816792e-06,False,True,False,True,negligible
vuln_info_per_kloc,commits_last_12m,6180,-0.002407709524873957,0.8499053473826915,0.0672869658755329,1.193036616244418e-07,1.0,6.442397727719857e-06,0.8704132622578211,4.294931818479905e-07,False,True,False,True,negligible
vuln_info_per_kloc,repo_age_days,6180,0.005039073212268653,0.6920615598748587,0.010080819745179565,0.4281606675283631,1.0,1.0,0.858666944083391,0.4919292775857789,False,False,False,False,negligible
vuln_info_per_kloc,log_stars,6180,-0.003434713658363837,0.7871916119983864,0.07562031156805374,2.647904028070062e-09,1.0,1.4298681751578336e-07,0.8675172866920993,1.0998985962752567e-08,False,True,False,True,negligible
vuln_info_per_kloc,log_forks,6180,-0.010839533979383285,0.3942248152042487,0.0840443012376367,3.657053841248205e-11,1.0,1.9748090742740306e-09,0.858666944083391,2.194232304748923e-10,False,True,False,True,negligible
vuln_info_per_kloc,owner_is_org,6180,-0.008262170250310688,0.5160840718621216,0.08125510135918104,1.5846698939823275e-10,1.0,8.55721742750457e-09,0.858666944083391,8.557217427504569e-10,False,True,False,True,negligible
