language,metric,n_org,n_user,median_org,median_user,mean_org,mean_user,U,p_raw,rank_biserial,effect_bin,direction
TypeScript,bugs_per_kloc,1834,4346,0.0,0.0,1.3264000045338757,1.2483135625859858,3952207.0,0.5736501327656043,-0.00829928722735307,negligible,org_lower
TypeScript,code_smells_per_kloc,1834,4346,15.219635715639878,15.38455621327062,21.03940486984269,481.36836976667803,4026637.5,0.5185793664048866,0.010377057382639387,negligible,org_higher
TypeScript,vulnerabilities_per_kloc,1834,4346,0.0,0.0,0.08009164779544571,0.06499950530444888,3999532.0,0.5029912613603029,0.0035756566285647384,negligible,org_higher
TypeScript,security_hotspots_per_kloc,1834,4346,0.0,0.0,2.0707710455718544,2.4492037880037225,3931440.5,0.36567246777846973,-0.013510085359078716,negligible,org_lower
TypeScript,vuln_blocker_per_kloc,1834,4346,0.0,0.0,0.11600917198583834,0.0926000445099468,4036777.5,0.05005166502171717,0.012921419362544428,negligible,org_higher
TypeScript,vuln_critical_per_kloc,1834,4346,0.0,0.0,1.4114591904243883,1.0616860909217851,4174734.5,0.0005201306453983641,0.047538041222678906,negligible,org_higher
TypeScript,vuln_major_per_kloc,1834,4346,4.711702421449175,5.062367626980966,7.961092094986226,8.712502988171499,3890798.0,0.139252918566312,-0.023708234448653775,negligible,org_lower
TypeScript,vuln_minor_per_kloc,1834,4346,8.741544999445438,8.654112549906312,12.37814517484974,12.150145079838234,4030925.5,0.4759044927880547,0.011453016373747182,negligible,org_higher
TypeScript,vuln_info_per_kloc,1834,4346,0.0,0.0,0.5791908899258215,460.66474863112694,4273964.5,1.6897552438879768e-10,0.07243715752109892,negligible,org_higher
