metric,predictor,n,pearson_r,pearson_p,spearman_rho,spearman_p,pearson_p_bonf,spearman_p_bonf,pearson_p_fdr,spearman_p_fdr,pearson_sig_bonf,spearman_sig_bonf,pearson_sig_fdr,spearman_sig_fdr,spearman_effect_bin
code_smells_per_kloc,log_forks,215,-0.06309363202495587,0.35722860691600666,-0.07866357509426657,0.25076592157153366,1.0,1.0,0.9806739536263298,0.6432746301137133,False,False,False,False,negligible
code_smells_per_kloc,owner_is_org,215,-0.051823379391254594,0.4496742062607686,-0.07760851903258949,0.25719737446169394,1.0,1.0,0.9806739536263298,0.6432746301137133,False,False,False,False,negligible
vulnerabilities_per_kloc,staleness_days,215,0.005806900559584512,0.9325394680735397,-0.06642060055929117,0.3323902763732147,1.0,1.0,0.9806739536263298,0.6615197275509938,False,False,False,False,negligible
vulnerabilities_per_kloc,commits_last_12m,215,-0.00466247313144454,0.9458118201584712,0.08737395842265816,0.20191059627820102,1.0,1.0,0.9806739536263298,0.6432746301137133,False,False,False,False,negligible
vulnerabilities_per_kloc,repo_age_days,215,-0.007673039040129029,0.9109386900637807,0.050008538554033075,0.4657258061145335,1.0,1.0,0.9806739536263298,0.6920213932486383,False,False,False,False,negligible
vulnerabilities_per_kloc,log_stars,215,-0.04870131922728261,0.47748075074561863,0.1381269872797876,0.043048329352111725,1.0,1.0,0.9806739536263298,0.6301540388482145,False,False,False,False,small
vulnerabilities_per_kloc,log_forks,215,-0.015429457427464936,0.8220300236581431,0.10613968988423753,0.12075152615560276,1.0,1.0,0.9806739536263298,0.6301540388482145,False,False,False,False,small
vulnerabilities_per_kloc,owner_is_org,215,0.09160537115508899,0.18083662927672545,-0.14528354733663487,0.03324052868012671,1.0,1.0,0.9806739536263298,0.6301540388482145,False,False,False,False,small
security_hotspots_per_kloc,staleness_days,215,0.02890935351395714,0.673381737371263,0.006279634797335964,0.9270622127757141,1.0,1.0,0.9806739536263298,0.9627184517286262,False,False,False,False,negligible
security_hotspots_per_kloc,commits_last_12m,215,0.027048961545764118,0.693303674818734,-0.015301523905005932,0.8234814185249382,1.0,1.0,0.9806739536263298,0.9366464670700098,False,False,False,False,negligible
security_hotspots_per_kloc,repo_age_days,215,-0.007303691012346053,0.9152092620919864,-0.0006530332884595666,0.9924046299667065,1.0,1.0,0.9806739536263298,0.9924046299667065,False,False,False,False,negligible
