repo_url,owner,repo,bugs,code_smells,vulnerabilities,security_hotspots,vuln_blocker,vuln_critical,vuln_major,vuln_minor,vuln_info,ncloc,files,functions
https://github.com/moderneinc/rewrite-recipe-starter,moderneinc,rewrite-recipe-starter,0,83,0,0,0,31,19,12,21,2324,45,141
https://github.com/NeoForgeMDKs/MDK-1.21.1-ModDevGradle,neoforgemdks,mdk-1.21.1-moddevgradle,132,3707,0,2,0,528,3152,159,0,1214,5,7
https://github.com/microwind/design-patterns,microwind,design-patterns,32,1571,7,31,25,207,949,424,5,45607,1483,4823
https://github.com/DeekshithSN/sample-web-application,deekshithsn,sample-web-application,4,12,2,3,0,0,14,4,0,149,6,0
https://github.com/tomitribe/tomee-jaxrs-starter-project,tomitribe,tomee-jaxrs-starter-project,0,2,0,0,0,0,0,2,0,206,6,17
https://github.com/arafkarsh/ms-springboot-vanilla,arafkarsh,ms-springboot-vanilla,16,2929,23,52,20,300,147,2501,0,16229,300,1271
https://github.com/underc0delabs/Autoc0de-Hybrid,underc0delabs,autoc0de-hybrid,0,52,0,2,0,1,5,46,0,837,14,62
https://github.com/dxxxxy/1.8.9ForgeTemplate,dxxxxy,1.8.9forgetemplate,0,1,0,0,0,0,1,0,0,13,1,1
https://github.com/REVrobotics/MAXSwerve-Java-Template,revrobotics,maxswerve-java-template,0,65,0,0,0,38,9,18,0,392,7,31
https://github.com/underc0delabs/Autoc0de-WEB,underc0delabs,autoc0de-web,2,158,0,3,0,6,44,106,4,1434,25,155
https://github.com/spacecodee/springboot-security-open-template,spacecodee,springboot-security-open-template,0,2,0,2,0,1,1,0,0,13877,324,1061
https://github.com/thriving-dev/java-library-template,thriving-dev,java-library-template,90,1808,0,1,0,291,1536,71,0,592,7,4
https://github.com/vaadin/base-starter-flow-quarkus,vaadin,base-starter-flow-quarkus,0,2,0,0,0,0,1,1,0,160,5,2
https://github.com/joaomlneto/travis-ci-tutorial-java,joaomlneto,travis-ci-tutorial-java,0,1,0,0,0,0,1,0,0,114,3,9
https://github.com/DataStax-Examples/spring-data-starter,datastax-examples,spring-data-starter,0,0,0,1,0,0,0,0,0,270,12,17
https://github.com/Qiufen22/sqlmap_gui,qiufen22,sqlmap_gui,0,3,0,0,0,1,1,1,0,7,1,1
https://github.com/David-DAM/spring-boot-web-template-community,david-dam,spring-boot-web-template-community,0,21,1,0,1,0,4,17,0,907,40,70
https://github.com/arafkarsh/ms-springboot-ai,arafkarsh,ms-springboot-ai,17,3100,19,4,19,305,121,2691,0,21437,461,1704
https://github.com/sivaprasadreddy/spring-boot-application-template,sivaprasadreddy,spring-boot-application-template,0,4,0,0,0,2,2,0,0,607,18,22
https://github.com/oliviercailloux/google-or-tools-java,oliviercailloux,google-or-tools-java,2,9430,0,0,8,117,553,8749,5,18664,159,5511
https://github.com/Anuken/MindustryPluginTemplate,anuken,mindustryplugintemplate,0,1,0,0,0,0,0,1,0,55,1,3
https://github.com/Polyfrost/OneConfigExampleMod,polyfrost,oneconfigexamplemod,0,26,0,0,0,1,4,21,0,282,18,18
https://github.com/IBM/template-java-spring,ibm,template-java-spring,7,16,2,6,0,0,18,6,1,561,19,15
https://github.com/minicp/minicp,minicp,minicp,1545,1423,0,28,10,302,758,1823,75,79414,448,1114
https://github.com/GoogleCloudPlatform/cloud-run-microservice-template-java,googlecloudplatform,cloud-run-microservice-template-java,2,11,0,0,0,0,8,5,0,273,9,11
https://github.com/hexlet-boilerplates/java-package,hexlet-boilerplates,java-package,66,1854,0,1,0,264,1577,79,0,575,6,4
https://github.com/Tfarcenim/ModdingSkeletonMixin,tfarcenim,moddingskeletonmixin,0,4,0,0,0,1,3,0,0,87,3,9
https://github.com/kpalang/mirth-sample-plugin,kpalang,mirth-sample-plugin,0,17,0,0,0,4,6,7,0,416,12,23
https://github.com/RusherDevelopment/example-plugin,rusherdevelopment,example-plugin,75,1702,0,1,0,275,1439,63,0,734,5,18
https://github.com/Turnip-Labs/bta-example-mod,turnip-labs,bta-example-mod,0,4,0,0,0,4,0,0,0,22,3,5
https://github.com/temporalio/money-transfer-project-java,temporalio,money-transfer-project-java,1,43,0,1,0,1,41,2,0,352,11,24
https://github.com/hezean/sustc,hezean,sustc,1,14,1,1,1,4,9,0,2,1531,31,94
https://github.com/yamcs/quickstart,yamcs,quickstart,0,1,0,1,0,1,0,0,0,941,7,12
https://github.com/glaforge/adk-java-maven-template,glaforge,adk-java-maven-template,0,7,0,0,0,0,4,3,0,92,2,3
https://github.com/jadx-decompiler/jadx-example-plugin,jadx-decompiler,jadx-example-plugin,0,5,0,0,0,1,4,0,0,99,6,10
https://github.com/suhongkim98/spring-security-jwt-ssongplate,suhongkim98,spring-security-jwt-ssongplate,0,17,0,1,0,2,8,7,0,1443,50,86
https://github.com/joinfaces/joinfaces-maven-war-example,joinfaces,joinfaces-maven-war-example,6,526,0,0,0,31,212,289,0,9145,235,801
https://github.com/jmix-framework/jmix-petclinic,jmix-framework,jmix-petclinic,1020,4167,0,5,0,365,4730,92,0,53275,464,382
https://github.com/berkeley-cs186/sp25-rookiedb,berkeley-cs186,sp25-rookiedb,48,1261,0,21,11,201,591,409,97,30471,271,3002
https://github.com/slack-samples/bolt-java-starter-template,slack-samples,bolt-java-starter-template,0,8,0,0,0,2,1,5,0,592,25,31
https://github.com/qupath/qupath-extension-template,qupath,qupath-extension-template,90,2004,0,1,4,429,1551,106,4,4211,31,99
https://github.com/keith-gamble/example-perspective-component-module,keith-gamble,example-perspective-component-module,0,31,0,1,0,0,13,18,0,663,27,45
https://github.com/GglLfr/MindustryModTemplate,ggllfr,mindustrymodtemplate,76,1945,0,1,0,319,1488,176,38,6175,53,637
https://github.com/NeoForgeMDKs/MDK-Forge-1.20.1-ModDevGradle,neoforgemdks,mdk-forge-1.20.1-moddevgradle,180,3619,0,2,0,582,3068,149,0,1230,4,7
https://github.com/OscarCamacho/simpleannotation,oscarcamacho,simpleannotation,3,27,0,0,0,10,4,14,2,1571,27,199
https://github.com/utopia-rise/godot-kotlin-project-template,utopia-rise,godot-kotlin-project-template,0,13,0,0,0,0,0,13,0,259,10,12
https://github.com/GreenBlitz/GB-Robot-Template,greenblitz,gb-robot-template,3,432,0,2,13,14,138,267,3,9815,224,1205
https://github.com/COW-dev/ddingdong-be,cow-dev,ddingdong-be,2,737,2,10,2,56,55,617,11,21667,565,1522
https://github.com/GSM-Template/gsm-template-java,gsm-template,gsm-template-java,0,15,0,1,0,1,0,14,0,665,27,39
https://github.com/David-DAM/spring-boot-async-template-community,david-dam,spring-boot-async-template-community,0,21,0,2,0,0,11,10,0,1016,26,112
https://github.com/Loopers-dev-lab/loopers-spring-java-template,loopers-dev-lab,loopers-spring-java-template,0,41,1,0,1,9,16,16,0,2155,75,94
https://github.com/veritem/springboot-template,veritem,springboot-template,0,16,2,3,2,3,5,8,0,1441,48,77
https://github.com/underc0delabs/Autoc0de-Web-Playwrigth,underc0delabs,autoc0de-web-playwrigth,0,79,0,3,0,2,2,75,0,647,11,87
https://github.com/arafkarsh/ms-springboot-310-jakarta-10,arafkarsh,ms-springboot-310-jakarta-10,22,3634,1,31,3,364,307,2982,1,11276,142,883
https://github.com/CleanroomMC/CleanroomModTemplate,cleanroommc,cleanroommodtemplate,66,1851,0,1,0,264,1575,78,0,564,4,2
https://github.com/or-tools/java_or-tools,or-tools,java_or-tools,466,132,0,3,6,70,496,26,0,2297,27,51
https://github.com/hivemq/hivemq-hello-world-extension,hivemq,hivemq-hello-world-extension,0,4,0,0,0,1,0,3,0,188,8,12
https://github.com/isystk/java-springboot-boilerplate,isystk,java-springboot-boilerplate,148,482,8,19,9,123,333,168,5,24805,520,1435
https://github.com/EnvyWare/Pixelmon-MDK,envyware,pixelmon-mdk,42,1293,0,1,0,190,1088,56,1,637,11,21
https://github.com/GregTechCEu/GregTech-Addon-Template,gregtechceu,gregtech-addon-template,0,15,0,0,0,1,11,3,0,499,4,16
https://github.com/skhatri/microservices-starter-java,skhatri,microservices-starter-java,10,172,8,1,13,4,48,60,65,6520,79,674
https://github.com/woowacourse-precourse/java-christmas-6,woowacourse-precourse,java-christmas-6,0,1,0,0,0,0,0,0,1,53,2,6
https://github.com/everyhook1/badger-framework,everyhook1,badger-framework,9,65,8,5,0,13,51,18,0,3754,97,200
https://github.com/NeoForgeMDKs/MDK-1.21.4-ModDevGradle,neoforgemdks,mdk-1.21.4-moddevgradle,132,3707,0,2,0,528,3152,159,0,1214,5,7
https://github.com/MicrosoftDocs/mslearn-java-petclinic-simplified,microsoftdocs,mslearn-java-petclinic-simplified,65,144,0,8,0,26,174,9,0,10315,77,139
https://github.com/lavalink-devs/lavalink-plugin-template,lavalink-devs,lavalink-plugin-template,0,0,0,0,0,0,0,0,0,18,3,2
https://github.com/kailielexx/Space-Shooter-Game,kailielexx,space-shooter-game,22,42,0,3,10,12,13,29,0,820,12,80
https://github.com/pixee/simple-gradle-codemod-tutorial,pixee,simple-gradle-codemod-tutorial,0,0,0,0,0,0,0,0,0,122,7,5
https://github.com/vaadin/addon-template,vaadin,addon-template,518,4419,0,11,0,1677,2131,1121,8,20228,53,3821
https://github.com/briangershon/minecraft-plugin,briangershon,minecraft-plugin,0,0,0,0,0,0,0,0,0,45,2,2
https://github.com/infinitely0/htmx-spring-boot-template,infinitely0,htmx-spring-boot-template,8,22,0,1,0,18,10,2,0,1146,36,34
https://github.com/gigi/gigi-spring-rest-skeleton,gigi,gigi-spring-rest-skeleton,0,9,1,1,1,6,3,0,0,1287,43,76
https://github.com/twitch4j/twitch4j-minecraft-plugin,twitch4j,twitch4j-minecraft-plugin,79,1748,0,1,0,283,1479,65,0,667,3,11
https://github.com/Modders-of-ReIndev/FoxLoaderExampleMod,modders-of-reindev,foxloaderexamplemod,90,2004,0,2,4,431,1550,109,0,4489,32,95
https://github.com/FooterManDev/ExampleKubeJSAddon,footermandev,examplekubejsaddon,0,11,0,0,0,0,10,1,0,570,4,1
https://github.com/netgrif/nae-backend-application-starter,netgrif,nae-backend-application-starter,0,3,0,3,0,1,2,0,0,421,5,4
https://github.com/approvals/ApprovalTests.java.Koans,approvals,approvaltests.java.koans,0,32,0,0,1,1,9,21,0,670,13,62
https://github.com/Esri/java-gradle-starter-project,esri,java-gradle-starter-project,0,0,0,0,0,0,0,0,0,43,2,3
https://github.com/teamlead/java-maven-sonatype-starter,teamlead,java-maven-sonatype-starter,0,0,0,0,0,0,0,0,0,229,3,7
https://github.com/jbj338033/jwt-template,jbj338033,jwt-template,0,12,0,0,0,4,2,5,1,844,41,61
https://github.com/CottonMC/FabricStarter,cottonmc,fabricstarter,0,1,0,0,0,1,0,0,0,11,1,1
https://github.com/franiglesias/flowapowa,franiglesias,flowapowa,0,28,0,0,0,2,3,22,1,628,22,67
https://github.com/HMZElidrissi/spring-security-jwt-boilerplate,hmzelidrissi,spring-security-jwt-boilerplate,0,6,2,0,2,2,3,1,0,756,25,50
https://github.com/susom/vertx-template,susom,vertx-template,2,31,0,2,0,1,23,5,4,1273,17,15
https://github.com/hivemq/hivemq-kafka-hello-world-customization,hivemq,hivemq-kafka-hello-world-customization,0,12,0,0,0,1,0,11,0,357,10,17
https://github.com/jetbrains-academy/java-course-template,jetbrains-academy,java-course-template,0,27,0,0,0,0,24,3,0,285,17,29
https://github.com/javiertuya/samples-test-dev,javiertuya,samples-test-dev,0,33,0,0,0,10,6,16,1,1869,33,152
https://github.com/FermiumModding/FermiumTemplateMod,fermiummodding,fermiumtemplatemod,0,46,0,0,0,5,9,32,0,657,21,70
https://github.com/tomy8964/Programmers_Badge_Generator,tomy8964,programmers_badge_generator,1,10,0,1,0,1,9,1,0,161,1,1
https://github.com/On-Log/Backend,on-log,backend,27,535,2,12,0,106,387,67,4,41544,293,583
https://github.com/Lothrazar/TemplateMod,lothrazar,templatemod,0,8,0,0,0,0,3,5,0,57,3,4
https://github.com/rfresh2/ZenithProxyExamplePlugin,rfresh2,zenithproxyexampleplugin,66,1870,0,3,0,267,1578,91,0,926,13,20
https://github.com/temporalio/hello-world-project-template-java,temporalio,hello-world-project-template-java,0,3,0,0,0,1,2,0,0,208,9,8
https://github.com/Nyvil/Nyjava,nyvil,nyjava,3,13,0,4,0,4,9,2,1,453,11,46
https://github.com/sksingh329/api-automation-framework,sksingh329,api-automation-framework,0,77,0,2,0,31,29,15,2,1666,48,140
https://github.com/Hemlock5712/2025SwerveTemplate,hemlock5712,2025swervetemplate,93,2205,0,1,7,335,1578,378,0,5052,45,403
https://github.com/SciBorgs/Hydrogen,sciborgs,hydrogen,0,82,0,5,0,23,34,16,9,2712,34,268
https://github.com/ExcaliburFRC/ExcaLib,excaliburfrc,excalib,0,81,0,0,0,0,5,74,2,1368,25,222
https://github.com/xdev-software/vaadin-addon-template,xdev-software,vaadin-addon-template,110,2510,0,9,0,1199,654,760,7,5469,36,2021
https://github.com/XedoxDev/AndroidIDE-java-app,xedoxdev,androidide-java-app,0,1,0,0,0,0,1,0,0,6,1,1
https://github.com/woowacourse-precourse/java-oncall-6,woowacourse-precourse,java-oncall-6,0,1,0,0,0,0,0,0,1,77,2,4
https://github.com/AleksandarHaralanov/gradle-plugin-template,aleksandarharalanov,gradle-plugin-template,0,19,0,0,0,3,15,1,0,692,9,79
https://github.com/wiremock/wiremock-extension-template,wiremock,wiremock-extension-template,0,5,0,0,0,0,0,3,2,166,5,15
https://github.com/Certseeds/algorithm-template-java,certseeds,algorithm-template-java,1,778,0,10,1,20,352,406,0,13166,294,1514
https://github.com/JPro-one/jpro-routing-sample,jpro-one,jpro-routing-sample,0,13,0,1,0,1,8,4,0,311,8,17
https://github.com/heyrmi/Selenium-On-Steroids,heyrmi,selenium-on-steroids,0,5,0,0,0,0,5,0,0,350,13,24
https://github.com/Tai-e/Tai-e-Template,tai-e,tai-e-template,0,16,0,0,0,0,6,10,0,97,5,3
https://github.com/donesvad/java-ui-test-github,donesvad,java-ui-test-github,0,5,0,0,0,0,5,0,0,558,20,36
https://github.com/programming-the-iot/java-components,programming-the-iot,java-components,28,428,0,0,1,110,243,56,46,4061,64,454
https://github.com/yunjae62/sample-template,yunjae62,sample-template,66,1866,0,2,0,264,1585,83,0,3503,93,170
https://github.com/stackpan/jda-spring-quickstart,stackpan,jda-spring-quickstart,0,0,0,0,0,0,0,0,0,150,8,5
https://github.com/neow3j/neow3j-boilerplate-contracts,neow3j,neow3j-boilerplate-contracts,0,8,0,0,0,1,7,0,0,107,3,7
https://github.com/approvals/ApprovalTests.java.StarterProject,approvals,approvaltests.java.starterproject,0,2,0,1,0,0,0,2,0,202,5,8
https://github.com/underc0delabs/Autoc0de-Web-Playwrigth-TestNG,underc0delabs,autoc0de-web-playwrigth-testng,0,50,0,2,0,0,5,45,0,779,13,58
https://github.com/arafkarsh/ms-test-quickstart,arafkarsh,ms-test-quickstart,15,606,4,9,7,148,356,110,4,58099,519,1026
https://github.com/joinfaces/joinfaces-gradle-jar-example,joinfaces,joinfaces-gradle-jar-example,4,0,0,0,0,0,4,0,0,96,7,6
https://github.com/neich/TODOSpring,neich,todospring,1,32,1,0,1,1,5,27,0,1163,38,82
https://github.com/stabu-dev/MindustryModTemplate,stabu-dev,mindustrymodtemplate,15,597,0,0,11,218,123,221,39,18005,137,1119
https://github.com/liquibase/liquibase-extension-example,liquibase,liquibase-extension-example,0,3,0,0,0,0,1,2,0,294,8,27
https://github.com/dkstm95/spring-boot-3-jwt-template,dkstm95,spring-boot-3-jwt-template,0,21,0,1,0,10,5,5,1,1486,72,166
https://github.com/retromcorg/Poseidon-Plugin-Template,retromcorg,poseidon-plugin-template,0,5,0,0,0,1,2,2,0,234,5,20
https://github.com/gmarokov/selenium-automation-framework,gmarokov,selenium-automation-framework,0,13,0,2,0,1,5,6,1,260,11,17
https://github.com/uob-team-project/team00,uob-team-project,team00,17,1053,2,44,12,474,359,223,4,45545,437,2734
https://github.com/leandre000/Hibernate-Backend_Starter,leandre000,hibernate-backend_starter,3,13,0,0,0,5,6,4,1,372,17,30
https://github.com/apollographql/subgraph-template-java-spring-graphql-boilerplate,apollographql,subgraph-template-java-spring-graphql-boilerplate,0,2,0,0,0,0,1,1,0,297,8,16
https://github.com/LangYa466/MC-IRCBase,langya466,mc-ircbase,1,8,0,1,0,1,2,4,2,327,9,27
https://github.com/vectrix-space/ignite-mod-template,vectrix-space,ignite-mod-template,0,1804,0,0,0,4,0,1769,31,6501,121,349
https://github.com/AZ-First/Az-RBSI,az-first,az-rbsi,9,524,0,2,9,260,106,151,7,5235,59,288
https://github.com/omerbilgin/rest-assured,omerbilgin,rest-assured,0,7,0,0,0,1,0,6,0,333,5,10
https://github.com/danibez/springbootApp,danibez,springbootapp,0,8,1,0,1,1,2,5,0,478,18,22
https://github.com/Z0fSec/JavaExpToolGUITemplate,z0fsec,javaexptoolguitemplate,10,67,0,12,0,12,42,23,0,1772,12,125
https://github.com/divsmoo/CS102-,divsmoo,cs102-,16,405,0,7,6,106,273,33,3,8995,39,534
https://github.com/Faculdade-Impacta-Devops/Devops-ON,faculdade-impacta-devops,devops-on,3,8,2,3,5,0,4,4,0,538,18,35
https://github.com/Xjectro/java-discord-bot,xjectro,java-discord-bot,90,1813,0,1,0,294,1538,71,0,1123,17,54
https://github.com/skitsanos/resteasy-template,skitsanos,resteasy-template,0,1,0,1,0,0,1,0,0,311,8,11
https://github.com/joinfaces/joinfaces-gradle-war-example,joinfaces,joinfaces-gradle-war-example,2,0,0,0,0,0,2,0,0,83,6,6
https://github.com/pslab-unibo/jpf-template-project,pslab-unibo,jpf-template-project,6,56,0,4,0,1,53,8,0,988,29,67
https://github.com/hivemq/hivemq-swarm-hello-world-extension,hivemq,hivemq-swarm-hello-world-extension,0,0,0,0,0,0,0,0,0,18,3,1
https://github.com/StuyPulse/Phil,stuypulse,phil,75,1717,0,1,0,288,1440,64,0,807,9,36
https://github.com/Shadows-of-Fire/ForgeFramework,shadows-of-fire,forgeframework,0,2,0,0,0,0,2,0,0,13,1,1
https://github.com/Patribots4738/Swerve-Command-Based,patribots4738,swerve-command-based,83,2108,0,3,3,318,1533,328,9,5237,39,539
https://github.com/hexlet-boilerplates/spring-boot-application,hexlet-boilerplates,spring-boot-application,66,1862,0,3,0,264,1579,81,4,1025,28,36
https://github.com/zaproxy/addon-java,zaproxy,addon-java,2,11,0,2,0,4,3,6,0,729,15,62
https://github.com/ak-git/SpringBootFX,ak-git,springbootfx,66,1852,0,1,0,264,1576,78,0,870,15,19
https://github.com/NeoForgeMDKs/MDK-1.21.6-ModDevGradle,neoforgemdks,mdk-1.21.6-moddevgradle,132,3707,0,2,0,528,3152,159,0,1214,5,7
https://github.com/knime-community/community-repository-template,knime-community,community-repository-template,0,1,0,0,0,0,0,1,0,11095,22,1
https://github.com/unibo-oop/sample-gradle-project,unibo-oop,sample-gradle-project,0,6,0,0,0,0,5,1,0,93,5,5
https://github.com/franmatesic/java-processing-4-template,franmatesic,java-processing-4-template,0,0,0,0,0,0,0,0,0,31,2,4
https://github.com/Kuangcp/netty-ws-starter,kuangcp,netty-ws-starter,6,52,0,3,2,7,39,8,2,2290,43,117
https://github.com/FairyProject/fairy-bukkit-template,fairyproject,fairy-bukkit-template,0,0,0,0,0,0,0,0,0,11,3,1
https://github.com/hivemq/hivemq-google-cloud-pubsub-hello-world-customization,hivemq,hivemq-google-cloud-pubsub-hello-world-customization,0,17,0,0,0,3,1,13,0,641,11,35
https://github.com/kevinlin1/huskymaps,kevinlin1,huskymaps,8,135,0,2,0,2,72,30,39,3401,64,275
https://github.com/linuxdistribution/template-project,linuxdistribution,template-project,91,2011,0,1,4,429,1557,112,0,3812,31,89
https://github.com/lgwk42/auth-template,lgwk42,auth-template,90,1807,1,1,1,293,1534,70,0,1562,48,70
https://github.com/h1romas4/springboot-template-web,h1romas4,springboot-template-web,12,15,0,1,0,0,13,14,0,1301,41,83
https://github.com/creek-service/basic-kafka-streams-demo,creek-service,basic-kafka-streams-demo,1,5649,0,1,1,3,13,5633,0,19327,393,987
https://github.com/oliverwreath/OpenSourceOliSpringTemplate,oliverwreath,opensourceolispringtemplate,6,778,0,27,0,20,578,186,0,8241,153,342
https://github.com/unascribed/NilExample,unascribed,nilexample,6,1,0,0,2,2,3,0,0,51,4,3
https://github.com/inversion-api/inversion-quickstart-spring-boot,inversion-api,inversion-quickstart-spring-boot,0,4,0,4,0,0,2,2,0,45,6,1
https://github.com/rexlManu/paper-plugin-starter,rexlmanu,paper-plugin-starter,2,30,0,1,0,4,17,2,9,2036,53,191
https://github.com/tri5m/template,tri5m,template,4,77,9,13,6,19,43,20,2,4821,101,305
https://github.com/BojanStipic/spring-skeleton,bojanstipic,spring-skeleton,66,1853,1,1,1,266,1575,78,0,1304,29,39
https://github.com/FabianoCarneiro/Devops-ON,fabianocarneiro,devops-on,0,4,0,0,0,0,1,3,0,388,14,30
https://github.com/J-Player/Simple-Spring-WebFlux-Rest-API-Template,j-player,simple-spring-webflux-rest-api-template,0,20,0,2,0,12,2,5,1,1401,39,114
https://github.com/creek-service/aggregate-template,creek-service,aggregate-template,1,5798,0,1,1,3,12,5783,0,19639,402,996
https://github.com/makiftutuncu/java-spring-boot-template,makiftutuncu,java-spring-boot-template,0,5,0,2,0,0,3,0,2,1136,42,87
https://github.com/Ducanh2005HUST/Face-Recognition-using-OpenCV-LBP-Features-,ducanh2005hust,face-recognition-using-opencv-lbp-features-,0,23,0,0,0,3,15,5,0,351115,24,9
https://github.com/IMB11/example-stonecutter-project,imb11,example-stonecutter-project,0,3,0,0,0,1,2,0,0,11,1,1
https://github.com/Team334/SwerveBase-CTRE,team334,swervebase-ctre,1,179,0,1,0,41,39,91,9,2465,28,191
https://github.com/Cyoda-platform/java-client-template,cyoda-platform,java-client-template,4,310,2,2,3,70,102,131,10,22817,185,2306
https://github.com/NeoForgeMDKs/MDK-1.20.4-NeoGradle,neoforgemdks,mdk-1.20.4-neogradle,299,34175,3,89,439,3578,9347,20316,797,595802,5909,52047
https://github.com/Oganesson897/Templater,oganesson897,templater,285,20435,2,228,99,2614,4912,12022,1075,371957,2913,28805
https://github.com/nanite/Custom-MultiLoader-Template,nanite,custom-multiloader-template,0,17,0,0,0,0,6,11,0,315,15,28
https://github.com/baileyholl/Ars-Nouveau-Example-Addon,baileyholl,ars-nouveau-example-addon,0,34,0,0,0,6,11,17,0,374,8,45
https://github.com/SpongePowered/sponge-plugin-template,spongepowered,sponge-plugin-template,0,0,0,0,0,0,0,0,0,58,3,5
https://github.com/fourlastor/libgdx-java-base,fourlastor,libgdx-java-base,68,207,0,1,67,21,90,89,8,6503,127,399
https://github.com/Anvil-Dev/AnvilCraftAddonTemplate,anvil-dev,anvilcraftaddontemplate,158,3516,0,2,0,572,2971,131,0,1446,31,18
https://github.com/rife2/rife2-gradle-hello,rife2,rife2-gradle-hello,0,2,0,0,0,0,2,0,0,92,10,5
https://github.com/silverbackhq/Reindeer,silverbackhq,reindeer,0,57,0,3,0,8,18,29,2,975,25,67
https://github.com/astrapi69/java-library-template,astrapi69,java-library-template,90,1807,0,1,0,293,1533,70,1,1112,5,3
