repo_url,owner,repo,bugs,code_smells,vulnerabilities,security_hotspots,vuln_blocker,vuln_critical,vuln_major,vuln_minor,vuln_info,ncloc,files,functions
https://github.com/prasadhonrao/github-actions-workshop,prasadhonrao,github-actions-workshop,0,25,0,13,0,1,7,16,1,1271,61,43
https://github.com/AaronSaikovski/dotnet-min-api-boilerplate,aaronsaikovski,dotnet-min-api-boilerplate,0,6,0,2,0,0,4,0,2,262,13,20
https://github.com/juanluelguerre/DotNet.ApiRest.BasicTemplate,juanluelguerre,dotnet.apirest.basictemplate,0,44,2,2,0,2,23,9,12,1377,32,88
https://github.com/FernandoCalmet/dotnet-onion-architecture-skeleton,fernandocalmet,dotnet-onion-architecture-skeleton,0,7,0,2,0,0,3,0,4,83,6,5
https://github.com/ForrestTech/Exemplum,forresttech,exemplum,0,70,0,3,1,2,18,45,4,4835,190,603
https://github.com/walterpinson/reference-architecture-api,walterpinson,reference-architecture-api,0,33,6,4,1,5,24,7,2,1373,45,131
https://github.com/adams85/aspnetskeleton2,adams85,aspnetskeleton2,22,335,2,1,4,45,123,112,75,18772,517,2219
https://github.com/jorsang1/clean-microservice-template,jorsang1,clean-microservice-template,2,55,0,3,0,0,28,4,25,1255,63,126
https://github.com/SoftwareCraftersMurcia/kata-setup,softwarecraftersmurcia,kata-setup,0,1,0,0,0,0,1,0,0,87,14,11
https://github.com/victoricoma/helpStock-bakcend,victoricoma,helpstock-bakcend,0,47,0,0,0,1,22,6,18,587,23,94
https://github.com/nruizneiman/netcore-base,nruizneiman,netcore-base,0,15,0,0,0,0,1,1,13,226,17,59
https://github.com/GridProtectionAlliance/projectalpha,gridprotectionalliance,projectalpha,0,6,0,0,0,1,2,1,2,1490,28,14
https://github.com/yusufkalyoncu/OnionArchitecture,yusufkalyoncu,onionarchitecture,0,61,2,8,0,5,36,6,16,2101,78,269
https://github.com/specklesystems/SpeckleAutomateDotnetExample,specklesystems,speckleautomatedotnetexample,2,6,0,1,0,0,4,1,3,59,4,7
