repo_url,owner,repo,bugs,code_smells,vulnerabilities,security_hotspots,vuln_blocker,vuln_critical,vuln_major,vuln_minor,vuln_info,ncloc,files,functions
https://github.com/884020583/qunyousha,884020583,qunyousha,1,229,0,3,0,96,63,71,0,8761,8,1063
https://github.com/flyingcatband/tunebook-template,flyingcatband,tunebook-template,1,4,0,0,0,0,4,1,0,251,10,14
https://github.com/rnd-pro/jsda-template,rnd-pro,jsda-template,1,13,0,0,0,2,1,11,0,741,37,14
https://github.com/Ahmedatia99/portfolio,ahmedatia99,portfolio,1,29,0,0,0,0,9,21,0,1106,22,28
https://github.com/pr644/textutils-pro,pr644,textutils-pro,0,34,0,1,0,0,30,4,0,424,16,25
https://github.com/141forever/141forever.github.io,141forever,141foreverhub.io,13,211,0,7,3,110,42,60,9,6614,100,146
https://github.com/4919/template,4919,template,2,30,0,10,2,6,8,14,2,1144,7,82
https://github.com/occidental-lang/dictionaries,occidental-lang,dictionaries,2,17,0,1,0,0,3,16,0,328,3,21
https://github.com/bolah2009/js-template,bolah2009,js-template,0,4,0,0,0,0,2,2,0,209,7,5
https://github.com/Otooo/otooo,otooo,otooo,25,983,0,5,7,604,267,129,1,10006,45,447
https://github.com/oluwatobiiloba/telegram-bot,oluwatobiiloba,telegram-bot,9,86,1,1,1,2,40,53,0,2722,62,203
https://github.com/RodolfoBonis/vue3-boilerplate,rodolfobonis,vue3-boilerplate,0,0,0,0,0,0,0,0,0,113,8,1
https://github.com/Amazinggracee/Portfolio,amazinggracee,portfolio,0,8,0,1,0,0,6,2,0,1211,29,35
https://github.com/yandex-praktikum/web-plus-backend-testing-1,yandex-praktikum,web-plus-backend-testing-1,0,14,0,0,0,0,4,10,0,109,6,15
https://github.com/iterami/RandomRepo.htm,iterami,randomrepo.htm,0,1,0,0,0,0,1,0,0,236,2,8
https://github.com/rak3xh/Music-Player-By-rak3xh,rak3xh,music-player-by-rak3xh,6,8,0,3,1,0,8,5,0,672,4,19
https://github.com/kimbo-slicee/JavaScript-Problem-Solving,kimbo-slicee,javascript-problem-solving,0,7,0,0,2,0,2,3,0,105,11,20
https://github.com/arnav-kr/http-bot,arnav-kr,http-bot,4,38,0,1,1,0,18,23,0,720,11,52
https://github.com/dilshankarunarathne/express-mysql-oauth-template,dilshankarunarathne,express-mysql-oauth-template,0,6,0,3,0,0,4,2,0,85,6,10
https://github.com/TressOhi/Boost-Track,tressohi,boost-track,0,27,0,0,0,1,15,11,0,1514,24,75
https://github.com/Bestmart721/vue-boolzapp,bestmart721,vue-boolzapp,0,26,0,2,1,14,2,9,0,800,3,30
https://github.com/tqk7/tqk7.github.io,tqk7,tqk7hub.io,3444,79,0,3,2448,47,1018,10,0,37853,112,28
https://github.com/telebirrteamd5/create-react-app,telebirrteamd5,create-react-app,4,18,0,0,0,0,9,13,0,388,9,19
https://github.com/CodeWithKhush/WEATHER-NOW,codewithkhush,weather-now,0,0,0,1,0,0,0,0,0,122,3,7
https://github.com/lin-tianyu/project-page-template,lin-tianyu,project-page-template,1,19,0,2,0,2,16,2,0,370,12,1
https://github.com/Unrealrojo234/ReactForm,unrealrojo234,reactform,0,0,0,3,0,0,0,0,0,107,2,7
https://github.com/39sanskar/Javascript-PracticeTime-Part2,39sanskar,javascript-practicetime-part2,3,2,0,4,0,0,3,2,0,99,11,5
https://github.com/evejussila/Simple-Document-Camera,evejussila,simple-document-camera,1,155,0,0,1,1,42,53,59,1928,3,185
https://github.com/achou11/webxdc-app-template,achou11,webxdc-app-template,2,4,0,0,0,0,2,4,0,141,7,4
https://github.com/cwtickle/punching-panels,cwtickle,punching-panels,19,714,0,16,13,41,121,558,0,14623,11,1275
https://github.com/georgeebili/esbuild-ts-to-js,georgeebili,esbuild-ts-to-js,0,5,0,0,0,0,1,4,0,50,3,3
https://github.com/tinluuVTL/Totinh,tinluuvtl,totinh,5,15,0,3,2,4,7,7,0,516,10,8
https://github.com/mktbsh/svelte-with-tailwindcss-on-gas,mktbsh,svelte-with-tailwindcss-on-gas,2,2,0,0,0,0,2,2,0,91,11,4
https://github.com/kubi-codes/next-js-boilerplate,kubi-codes,next-js-boilerplate,176,254,0,0,0,0,237,193,0,13521,178,443
https://github.com/HazinTihoa/HazinTihoa.github.io,hazintihoa,hazintihoahub.io,13,55,0,9,3,9,30,18,8,5231,98,19
https://github.com/luascfl/filtrar-vagas-espro,luascfl,filtrar-vagas-espro,0,1,0,0,0,0,0,1,0,24,1,5
https://github.com/cloudbees-days/hackers-source,cloudbees-days,hackers-source,7,41,4,9,3,0,27,22,0,1514,35,126
https://github.com/syahiidkamil/react-vite-js-template,syahiidkamil,react-vite-js-template,1,60,0,5,0,0,32,29,0,3286,50,147
https://github.com/Yawi-1/Dieticain,yawi-1,dieticain,2,150,0,7,0,1,90,61,0,5342,74,363
https://github.com/arnobt78/Admin-Panel-User-Employee-Management-Dashboard--React-Frontend,arnobt78,admin-panel-user-employee-management-dashboard--react-frontend,1,33,0,0,0,0,22,12,0,17077,28,69
https://github.com/muhammad-seman/laravel12_dynamic_role,muhammad-seman,laravel12_dynamic_role,1534,5591,0,91,13,850,5182,1080,0,233138,614,908
https://github.com/PRIMETECH-ke/PRIME-MD-SUPER-BOT,primetech-ke,prime-md-super-bot,23,760,4,8,22,100,317,348,0,4271,14,219
https://github.com/Night-Archive/Eventide,night-archive,eventide,4,24,0,4,0,3,10,15,0,457,10,23
https://github.com/stipula-language/stipula-editor,stipula-language,stipula-editor,6,506,0,0,0,17,467,28,0,2505,16,229
https://github.com/pedro-ols/node-back-banco,pedro-ols,node-back-banco,0,1,0,1,0,0,0,1,0,145,7,9
https://github.com/dsartori/life,dsartori,life,5,51,0,0,18,15,8,15,0,611,4,24
https://github.com/DTan1101/Smart-Supermarket-Web-IoTC-2025,dtan1101,smart-supermarket-web-iotc-2025,0,193,1,29,1,37,62,94,0,7621,54,417
https://github.com/ValentinYT22/site,valentinyt22,site,1,367,0,3,0,11,315,42,0,6024,71,396
https://github.com/aditisins/be-my-valentine,aditisins,be-my-valentine,0,3,0,5,0,0,3,0,0,277,3,9
https://github.com/shipyard/react-starter,shipyard,react-starter,0,1,0,3,0,0,0,1,0,153,9,4
https://github.com/sangitamahanti/Ancient-Names-Portfolio,sangitamahanti,ancient-names-portfolio,0,8,0,1,0,0,8,0,0,353,10,18
https://github.com/odanado/typescript-nodejs-template,odanado,typescript-nodejs-template,0,0,0,0,0,0,0,0,0,36,3,5
https://github.com/lutfianRhdn/express-starter,lutfianrhdn,express-starter,0,10,0,1,0,0,2,8,0,204,23,17
https://github.com/BirajMainali/dotnet-web-template,birajmainali,dotnet-web-template,33,1611,0,4,5,518,946,175,0,82236,276,1014
https://github.com/Piwero/django-react-boilerplate,piwero,django-react-boilerplate,1,4,0,1,0,0,5,0,0,717,33,20
https://github.com/iterami/TimeColors.htm,iterami,timecolors.htm,0,1,0,0,0,0,1,0,0,34,2,2
https://github.com/yd1224/goit-react-hw-07,yd1224,goit-react-hw-07,1,31,0,0,0,0,22,10,0,718,20,46
https://github.com/sulumor/GraphQL-template,sulumor,graphql-template,0,0,0,0,0,0,0,0,0,113,9,13
https://github.com/tokyRT/express-sequelize-boilerplate,tokyrt,express-sequelize-boilerplate,0,4,0,2,0,0,1,3,0,289,13,24
https://github.com/ZachWatkins/.github,zachwatkins,hub,2,36,0,1,0,1,5,17,15,788,10,91
https://github.com/kxh4892636/monorepo-template,kxh4892636,monorepo-template,0,5,0,0,0,0,1,4,0,517,35,15
https://github.com/SamagraX-Stencil/Nextjs-PWA,samagrax-stencil,nextjs-pwa,51,238,0,2,0,48,142,99,0,2148,20,243
https://github.com/profBruno-UFC-Qx/2023.2-web-development,profbruno-ufc-qx,2023.2-web-development,1,3,0,2,0,0,1,3,0,126,7,9
https://github.com/huyhoang-doit/small_features,huyhoang-doit,small_features,7,47,0,2,0,28,17,9,0,888,12,33
https://github.com/GitDanielS/Web_Scraping---Puppeteer,gitdaniels,web_scraping---puppeteer,0,1,0,0,0,0,1,0,0,41,4,4
https://github.com/adamdias/nuxt-boilerplate,adamdias,nuxt-boilerplate,0,0,0,0,0,0,0,0,0,104,8,2
https://github.com/Sasukesense/Itachi-Uchiwa-,sasukesense,itachi-uchiwa-,357,3008,0,67,3,484,1397,1470,11,63875,262,2400
https://github.com/oktadev/AWS-End-User-Messaging-mfa-project,oktadev,aws-end-user-messaging-mfa-project,0,18,0,0,0,15,3,0,0,862,3,17
https://github.com/angrysky56/quantum-framework,angrysky56,quantum-framework,0,83,0,9,3,1,15,64,0,2563,26,248
https://github.com/smebberson/next-tailwind-fontawesome,smebberson,next-tailwind-fontawesome,0,4,0,0,0,0,4,0,0,338,11,13
https://github.com/Paosder/berry-webpack,paosder,berry-webpack,1,19,0,0,1,0,3,16,0,560,15,27
https://github.com/JekelyLab/new_paper_template,jekelylab,new_paper_template,0,77,0,2,1,1,22,52,1,585,2,0
https://github.com/techupth/nodejs-e2e-testing-blog-app,techupth,nodejs-e2e-testing-blog-app,5,30,0,2,0,1,23,11,0,1208,29,79
https://github.com/loginov-rocks/Build-React-Static-in-Lambda,loginov-rocks,build-react-static-in-lambda,0,22,0,4,0,0,3,19,0,312,18,28
https://github.com/figarp/express-scaffolding,figarp,express-scaffolding,0,2,0,2,0,0,0,2,0,281,8,5
https://github.com/Softx0/react-native-typescript-template,softx0,react-native-typescript-template,0,5,0,3,0,0,0,5,0,250,18,16
https://github.com/segment-services-eng/destination-function-template,segment-services-eng,destination-function-template,0,15,0,0,0,0,5,10,0,123,6,10
https://github.com/freiberg-roman/research-project-page,freiberg-roman,research-project-page,1,36,0,4,0,0,30,7,0,760,22,19
https://github.com/erredev-JS/vite-plantilla-ts,erredev-js,vite-plantilla-ts,0,0,0,0,0,0,0,0,0,60,5,1
https://github.com/cris2154/practica-juego-v1,cris2154,practica-juego-v1,0,1,0,3,0,0,1,0,0,172,3,8
https://github.com/Kevinparra535/cra-template-design-sytem-and-gitflow,kevinparra535,cra-template-design-sytem-and-gitflow,0,17,0,0,0,0,16,1,0,877,21,6
https://github.com/Prasad-hg/Climacheck,prasad-hg,climacheck,0,29,0,0,0,1,18,10,0,353,13,8
https://github.com/Kingloui6/https-github.com-Kingloui6-CrownOSX-EternalUnity,kingloui6,https-github.com-kingloui6-crownosx-eternalunity,0,0,0,0,0,0,0,0,0,18,1,0
https://github.com/viniciusValverde1410/node-back-banco,viniciusvalverde1410,node-back-banco,0,1,0,1,0,0,0,1,0,115,5,9
https://github.com/gt-ospo/oss-project-explorer,gt-ospo,oss-project-explorer,0,40,0,1,0,1,33,6,0,1118,22,82
https://github.com/Asystole-2/Fullstack-Wimbledon-tennis-tornament,asystole-2,fullstack-wimbledon-tennis-tornament,6,50,0,2,0,0,38,18,0,1950,7,64
https://github.com/cosmic-fi/Ori-Disocrd-Bot,cosmic-fi,ori-disocrd-bot,0,24,0,2,0,1,6,17,0,1024,26,73
https://github.com/Roberto42069/Roboto.SAI,roberto42069,roboto.sai,4,401,3,65,2,140,131,134,1,23637,104,1222
https://github.com/jpedroschmitz/js-tdd-boilerplate,jpedroschmitz,js-tdd-boilerplate,0,1,0,0,0,0,1,0,0,3,2,1
https://github.com/dunky11/github-pages-template,dunky11,github-pages-template,0,42,0,3,0,3,6,32,1,1245,20,64
https://github.com/romebell/mern_authentication,romebell,mern_authentication,1,37,0,3,1,2,19,16,0,610,22,65
https://github.com/giorgi-ghviniashvili/d3-project-template,giorgi-ghviniashvili,d3-project-template,1,6,0,0,0,2,3,2,0,355,6,46
https://github.com/e2e-boilerplate/playwright-es-modules-esm-mocha-chai-expect,e2e-boilerplate,playwright-es-modules-esm-mocha-chai-expect,0,0,0,0,0,0,0,0,0,28,1,6
https://github.com/Strike24/Discord.js-Starter-Bot,strike24,discord.js-starter-bot,0,2,0,0,0,0,0,2,0,68,3,8
https://github.com/danielbayley/npm-config,danielbayley,npm-config,1,14,0,1,1,1,7,6,0,89,1,13
https://github.com/DorianDesings/react-node-template,doriandesings,react-node-template,2,6,0,1,0,1,6,1,0,482,29,31
https://github.com/shanep/cs208-p1-starter,shanep,cs208-p1-starter,1,2,0,0,0,0,1,2,0,44,5,3
https://github.com/iterami/LocalStorage.htm,iterami,localstorage.htm,0,2,0,0,0,0,2,0,0,189,2,12
https://github.com/iterami/Poem.htm,iterami,poem.htm,0,3,0,0,0,1,2,0,0,108,2,3
https://github.com/AdamRaichu/actions-minecraft-server,adamraichu,actions-minecraft-server,0,4,0,0,0,2,0,2,0,8,2,0
https://github.com/TheIsrael1/Boilerplate-11ty-prismic,theisrael1,boilerplate-11ty-prismic,2,41,0,0,0,10,14,19,0,428,23,44
https://github.com/szsoma/webflow-js-template,szsoma,webflow-js-template,0,11,0,0,0,0,5,2,4,67,8,2
https://github.com/milesroxas/levels-starter,milesroxas,levels-starter,0,39,0,0,0,1,3,35,0,926,21,92
https://github.com/TiroZit/nuxt-fsd-template,tirozit,nuxt-fsd-template,0,15,0,0,0,0,3,12,0,1146,30,7
https://github.com/Rexpeto/gsap-practice,rexpeto,gsap-practice,0,33,0,0,0,0,26,0,7,515,17,11
https://github.com/Baune8D/ytt-schema-docs,baune8d,ytt-schema-docs,1,13,0,0,0,1,0,13,0,457,9,24
https://github.com/Mahaveer1013/MERN_Template,mahaveer1013,mern_template,0,57,0,0,0,1,56,0,0,157,15,3
https://github.com/Syed-Muhammad-Ali-Raza/Netflix-landing-page-Tailwind-React,syed-muhammad-ali-raza,netflix-landing-page-tailwind-react,7,21,0,0,0,0,8,20,0,510,15,19
https://github.com/ankitmodanwall/TuneKali,ankitmodanwall,tunekali,0,13,0,0,0,0,2,11,0,2300,34,75
https://github.com/dvdksn/rpg-name-generator,dvdksn,rpg-name-generator,1,0,0,5,0,0,1,0,0,89,9,1
https://github.com/sofiatechnology/boilerplate-nestjs,sofiatechnology,boilerplate-nestjs,0,1,0,0,0,0,1,0,0,76,8,5
https://github.com/jihoons1/hello,jihoons1,hello,108,205,0,22,9,53,153,98,0,4815,31,111
https://github.com/FrancineO/uidcustomcomponents,francineo,uidcustomcomponents,1,284,1,0,1,21,58,196,10,10045,147,670
https://github.com/MariannaHon/project-successful-minds-07,mariannahon,project-successful-minds-07,12,174,0,1,2,4,148,32,0,7148,102,277
https://github.com/a6h15hek/microapp-boilerplate,a6h15hek,microapp-boilerplate,1,6,0,0,0,0,5,2,0,229,7,3
https://github.com/GatekoNeko141/morris-core,gatekoneko141,morris-core,0,9,0,3,0,0,0,9,0,549,8,48
https://github.com/Mabaryok-co/portfoliobackend-boilerplate,mabaryok-co,portfoliobackend-boilerplate,3,33,0,4,2,0,11,16,7,1955,57,104
https://github.com/Crownolayinka/BMW-XMD,crownolayinka,bmw-xmd,393,1621,18,888,34,316,988,694,0,20888,106,976
https://github.com/Ali20fpscl/20fpsChallengeList,ali20fpscl,20fpschallengelist,0,15,0,4,0,2,7,6,0,1698,21,49
https://github.com/tempiltin/telemap,tempiltin,telemap,4,64,0,9,1,40,16,11,0,1147,10,56
https://github.com/LeonWinde/vite-react-tailwind-template,leonwinde,vite-react-tailwind-template,0,0,0,0,0,0,0,0,0,55,6,1
https://github.com/pedro-ols/mobile-aula-drawer,pedro-ols,mobile-aula-drawer,1,4,0,0,0,0,4,1,0,134,4,6
https://github.com/NetCoreTemplates/mvc,netcoretemplates,mvc,880,6425,0,43,0,1222,4657,1418,8,49220,153,6586
https://github.com/codebysushil/codebysushil.github.io,codebysushil,codebysushilhub.io,0,9,0,16,0,0,3,6,0,292,6,24
https://github.com/JoseManuelPedraja/smartbanner,josemanuelpedraja,smartbanner,1,6,0,0,0,0,4,3,0,400,17,9
https://github.com/vardumper/picocss-storybook,vardumper,picocss-storybook,0,93,0,2,0,47,38,5,3,36205,133,139
https://github.com/willfarrell/template-npm,willfarrell,template-npm,0,2,0,0,0,2,0,0,0,102,5,18
https://github.com/iterami/Dropdown.htm,iterami,dropdown.htm,0,6,0,0,4,1,1,0,0,266,2,7
https://github.com/kustomer/kustomer-apps-starter-configs,kustomer,kustomer-apps-starter-configs,0,7,0,0,0,0,2,5,0,282,21,11
https://github.com/riktikdev/ts-starter,riktikdev,ts-starter,0,0,0,0,0,0,0,0,0,73,4,0
https://github.com/Availity/availity-starter-react,availity,availity-starter-react,0,4,0,0,0,0,2,2,0,345,14,32
https://github.com/Level/browserify-starter,level,browserify-starter,2,1,0,0,0,0,3,0,0,15,2,1
https://github.com/Wayne-Jones/react-boilerplate,wayne-jones,react-boilerplate,0,13,0,8,0,0,2,11,0,230,11,19
https://github.com/kevinabouhanna/abouhanna,kevinabouhanna,abouhanna,2,16,0,0,0,1,10,6,1,1303,11,32
https://github.com/carlosazaustre/react-app-scaffolding,carlosazaustre,react-app-scaffolding,0,16,0,0,0,0,3,13,0,194,9,20
https://github.com/chey22/pillbox,chey22,pillbox,0,11,0,0,0,2,7,2,0,397,13,11
https://github.com/p233-studio/astro-template,p233-studio,astro-template,0,2,0,0,0,0,0,2,0,67,3,2
https://github.com/Mdmultiservices/developer-portfolio-templete,mdmultiservices,developer-portfolio-templete,2,14,0,0,2,1,10,3,0,1203,11,7
https://github.com/sachinsancheti1/sanity-template-sveltekit-photo-sphere-viewer,sachinsancheti1,sanity-template-sveltekit-photo-sphere-viewer,1,8,0,3,0,1,3,5,0,495,19,13
https://github.com/para-commando/JavaScript-Backend-Microservice-Architecture,para-commando,javascript-backend-microservice-architecture,0,0,0,1,0,0,0,0,0,361,20,17
https://github.com/Ongaku96/Lampredotto-JS,ongaku96,lampredotto-js,13,383,0,8,0,72,190,134,0,3686,37,498
https://github.com/Abuubakar-Ciise/JavaScriptDates,abuubakar-ciise,javascriptdates,1,4,0,0,1,0,1,3,0,61,1,1
https://github.com/neshkoli/MMM-HebrewCalendar,neshkoli,mmm-hebrewcalendar,0,153,0,6,1,15,42,95,0,3281,15,360
https://github.com/RaizerTechDev/academia-stackx,raizertechdev,academia-stackx,2,38,0,1,0,1,38,1,0,803,21,22
https://github.com/jonaskahn/kooby-admin-vue-template,jonaskahn,kooby-admin-vue-template,5,45,0,3,0,4,26,20,0,20420,152,323
https://github.com/waleedcodes/youtube-exstore-backend,waleedcodes,youtube-exstore-backend,1,8,0,0,0,0,3,6,0,221,18,11
https://github.com/okeomasilachi/FarmCon,okeomasilachi,farmcon,3,262,0,9,0,61,144,60,0,7704,84,435
https://github.com/mmmmzxe/portfolio-maryem,mmmmzxe,portfolio-maryem,56,51,0,21,0,0,69,38,0,3102,32,48
https://github.com/Mudiambat13/Doctor,mudiambat13,doctor,14,779,1,20,1,402,152,239,0,12716,125,504
https://github.com/DQVinhDev/e-commerce-website-,dqvinhdev,e-commerce-website-,11,77,0,2,0,0,47,41,0,2829,61,147
https://github.com/lordofsunshine/CodeExecTimer,lordofsunshine,codeexectimer,0,8,0,1,0,0,2,6,0,365,3,7
https://github.com/hq969/neet-2024-center-marks,hq969,neet-2024-center-marks,52,854,0,7,2,265,501,137,1,461,7,341
https://github.com/AmrMohamed175/Fashion-Project,amrmohamed175,fashion-project,0,175,0,7,0,0,119,56,0,3432,31,197
https://github.com/blackXploit-404/Free-Jokes-API,blackxploit-404,free-jokes-api,0,0,0,3,0,0,0,0,0,211,3,9
https://github.com/gabrielsaimo/Encanto-Amapaense,gabrielsaimo,encanto-amapaense,13,363,0,8,0,28,214,134,0,11490,75,776
https://github.com/junhoyeo/frontend-starter,junhoyeo,frontend-starter,0,0,0,0,0,0,0,0,0,130,10,6
https://github.com/PavanKushwaha23/calculater,pavankushwaha23,calculater,0,1,0,1,0,0,1,0,0,175,3,5
https://github.com/jabidahscreationssystems/jabidahscreationssystems,jabidahscreationssystems,jabidahscreationssystems,0,0,0,0,0,0,0,0,0,146,8,10
https://github.com/nvamotors82-dotcom/nvamotors-website,nvamotors82-dotcom,nvamotors-website,12,477,0,0,0,51,405,33,0,10096,104,446
https://github.com/Andrastudent103/calculator,andrastudent103,calculator,0,7,0,1,0,0,3,4,0,198,3,5
https://github.com/ademontel/Template-Full-Stack,ademontel,template-full-stack,0,14,0,5,0,2,11,1,0,896,27,57
https://github.com/cai2470/FBA-Amazon-Shipping-Calculator,cai2470,fba-amazon-shipping-calculator,2,62,0,6,0,2,24,38,0,1768,5,77
https://github.com/sofi-dobriak/react-ts-app-template,sofi-dobriak,react-ts-app-template,0,0,0,0,0,0,0,0,0,78,7,1
https://github.com/dougwithseismic/template-ts-npm-package,dougwithseismic,template-ts-npm-package,0,2,0,0,0,0,2,0,0,27,3,3
