id,username,project_name,original_link_repository,stars,forks,created_at,updated_at,language
281084554,JHarry444,IMS-Starter,https://github.com/JHarry444/IMS-Starter,2,208,2020-07-20T10:21:02Z,2023-09-13T13:56:36Z,Java
57893815,ow2-proactive,yamt,https://github.com/ow2-proactive/yamt,2,5,2016-05-02T13:53:40Z,2023-02-13T09:23:37Z,Java
346276159,compor,uoe-sepp2021-coursework3-skeleton,https://github.com/compor/uoe-sepp2021-coursework3-skeleton,2,19,2021-03-10T07:55:47Z,2021-04-26T21:02:34Z,Java
191809625,wolberd,CS514-summer-practice,https://github.com/wolberd/CS514-summer-practice,2,9,2019-06-13T17:54:45Z,2024-08-21T22:36:04Z,Java
19031903,dds-utn,dds-monedero-java8,https://github.com/dds-utn/dds-monedero-java8,2,216,2014-04-22T14:04:39Z,2024-05-04T00:20:24Z,Java
442259744,bibekaryal86,app-skeleton-springboot,https://github.com/bibekaryal86/app-skeleton-springboot,2,0,2021-12-27T19:55:24Z,2025-08-07T03:07:57Z,Java
590731006,marisajdg,gradle-jersey-jetty,https://github.com/marisajdg/gradle-jersey-jetty,2,0,2023-01-19T04:05:48Z,2023-01-31T23:44:05Z,Java
213693185,rpdedeus,pcfspring,https://github.com/rpdedeus/pcfspring,2,9,2019-10-08T16:18:15Z,2020-09-09T20:11:30Z,Java
370848358,LaunchCodeEducation,techjobs-oo-java-graded,https://github.com/LaunchCodeEducation/techjobs-oo-java-graded,2,78,2021-05-25T23:02:01Z,2023-01-07T14:47:53Z,Java
286756634,NucleoidMC,plasmid-starter,https://github.com/NucleoidMC/plasmid-starter,2,5,2020-08-11T13:48:36Z,2025-06-23T15:39:49Z,Java
236155872,miltomic,springboot-starter,https://github.com/miltomic/springboot-starter,2,0,2020-01-25T10:33:57Z,2023-11-25T17:37:34Z,Java
197397444,akrystian,outsied-in-tdd-spring-boot-walking-skeleton-template,https://github.com/akrystian/outsied-in-tdd-spring-boot-walking-skeleton-template,2,0,2019-07-17T13:41:44Z,2024-06-25T19:12:06Z,Java
583798319,slicequeue,spring-boot-boilerplate-api,https://github.com/slicequeue/spring-boot-boilerplate-api,2,1,2022-12-31T00:35:13Z,2023-02-11T00:46:39Z,Java
799618271,dscdut,java-spring-boilerplate,https://github.com/dscdut/java-spring-boilerplate,2,0,2024-05-12T17:11:46Z,2024-12-04T13:15:58Z,Java
996266408,pw2712gz,auth-starter,https://github.com/pw2712gz/auth-starter,2,0,2025-06-04T17:43:52Z,2025-07-20T07:57:55Z,Java
255892928,rishabhverma17,Dropiwizard-Template,https://github.com/rishabhverma17/Dropiwizard-Template,2,7,2020-04-15T11:16:14Z,2022-12-03T08:37:45Z,Java
527000923,edsonfsousa,spring-boot-boilerplate,https://github.com/edsonfsousa/spring-boot-boilerplate,2,0,2022-08-20T17:55:07Z,2023-02-20T15:31:08Z,Java
755926906,DeaLeSa,spring-boot-starter-template,https://github.com/DeaLeSa/spring-boot-starter-template,2,0,2024-02-11T14:04:39Z,2024-03-12T18:20:56Z,Java
228162314,djnzx,java-springboot-template,https://github.com/djnzx/java-springboot-template,2,1,2019-12-15T09:54:51Z,2020-06-12T14:03:19Z,Java
169423785,actlist,actlist-plugin-starter-kit,https://github.com/actlist/actlist-plugin-starter-kit,2,0,2019-02-06T15:01:59Z,2022-11-15T09:52:06Z,Java
406279681,DigiPR,acrm-webapp,https://github.com/DigiPR/acrm-webapp,2,4,2021-09-14T08:08:06Z,2022-04-28T14:07:58Z,Java
244983022,JavaBWAPI,jbwapi-java-template,https://github.com/JavaBWAPI/jbwapi-java-template,2,4,2020-03-04T19:12:21Z,2020-05-15T09:58:08Z,Java
556835214,Zielin0,JDBT,https://github.com/Zielin0/JDBT,2,0,2022-10-24T15:50:07Z,2023-02-02T10:47:43Z,Java
372648015,BojanStipic,spring-skeleton,https://github.com/BojanStipic/spring-skeleton,2,2,2021-05-31T23:07:41Z,2025-08-07T21:08:43Z,Java
749937304,Crystal-Nest,cobweb-mod-template,https://github.com/Crystal-Nest/cobweb-mod-template,2,0,2024-01-29T17:28:09Z,2025-07-22T08:12:05Z,Java
520786748,manuel-kolm,keycloak-spring-boot-starter,https://github.com/manuel-kolm/keycloak-spring-boot-starter,2,0,2022-08-03T07:50:44Z,2022-12-10T09:08:32Z,Java
764891904,LeoTuet,greenfoot-maven-starter,https://github.com/LeoTuet/greenfoot-maven-starter,2,0,2024-02-28T22:33:50Z,2025-05-10T20:54:30Z,Java
187951508,Hacker-007,Spring-Starter-Template,https://github.com/Hacker-007/Spring-Starter-Template,2,0,2019-05-22T02:52:40Z,2021-04-28T19:03:19Z,Java
602132145,camunda,connector-template-inbound,https://github.com/camunda/connector-template-inbound,2,6,2023-02-15T15:06:12Z,2025-08-07T15:17:59Z,Java
612771041,DavidCondeCubas,java-micro-template,https://github.com/DavidCondeCubas/java-micro-template,2,1,2023-03-11T23:19:01Z,2025-03-16T11:59:10Z,Java
463690650,Elpiu,spring-webApp-starter-template,https://github.com/Elpiu/spring-webApp-starter-template,2,0,2022-02-25T22:19:07Z,2022-06-04T14:44:31Z,Java
233954662,kelloggm,div-by-zero-checker,https://github.com/kelloggm/div-by-zero-checker,2,84,2020-01-14T23:15:48Z,2025-07-05T00:48:43Z,Java
308665199,hmcts,ia-task-configuration,https://github.com/hmcts/ia-task-configuration,2,2,2020-10-30T15:08:19Z,2025-07-24T12:54:39Z,Java
566477763,mikebarkmin,gitpod-sas-starter,https://github.com/mikebarkmin/gitpod-sas-starter,2,0,2022-11-15T18:57:59Z,2022-11-17T14:59:02Z,Java
