sample_group,repo_url,original_link_repository,owner_type,owner_is_org,created_at,updated_at,repo_age_days,staleness_days,stars,forks,commits_last_12m,ncloc,files,functions,composite_score,mixedness_score,n_metrics_used,strata,repo_context,top_worst_metrics
best,https://github.com/neobrutalism-templates/astro-starter-template,https://github.com/neobrutalism-templates/astro-starter-template,Organization,1,2024-07-06 23:22:36,2025-10-16 19:40:24,565,35,3,0,0,49,3,1,0.2510966889009074,0.15345275974231534,9,org|very_low,"age=565d, stale=35d, commits12m=0, stars=3, forks=0",vulnerabilities_per_ncloc:0.47; vuln_info_per_ncloc:0.42; vuln_blocker_per_ncloc:0.40
best,https://github.com/fastly/compute-starter-kit-javascript-expressly,https://github.com/fastly/compute-starter-kit-javascript-expressly,Organization,1,2022-12-01 20:45:33,2025-10-10 14:29:15,1148,41,3,3,4,13,1,3,0.2510966889009074,0.15345275974231534,9,org|very_low,"age=1148d, stale=41d, commits12m=4, stars=3, forks=3",vulnerabilities_per_ncloc:0.47; vuln_info_per_ncloc:0.42; vuln_blocker_per_ncloc:0.40
best,https://github.com/bracesproul/monorepo-template,https://github.com/bracesproul/monorepo-template,User,0,2023-12-16 00:47:31,2025-10-26 03:50:26,769,26,17,16,0,176,9,4,0.2510966889009074,0.15345275974231534,9,user|low,"age=769d, stale=26d, commits12m=0, stars=17, forks=16",vulnerabilities_per_ncloc:0.47; vuln_info_per_ncloc:0.42; vuln_blocker_per_ncloc:0.40
best,https://github.com/markdalgleish/template-init-script-example,https://github.com/markdalgleish/template-init-script-example,User,0,2024-05-20 02:03:12,2024-11-03 13:00:55,613,382,7,0,0,0,0,0,0.2510966889009074,0.15345275974231534,9,user|low,"age=613d, stale=382d, commits12m=0, stars=7, forks=0",vulnerabilities_per_ncloc:0.47; vuln_info_per_ncloc:0.42; vuln_blocker_per_ncloc:0.40
best,https://github.com/hankypoo7/The-blooket-hacks,https://github.com/hankypoo7/The-blooket-hacks,User,0,2022-02-25 17:37:16,2025-10-21 12:30:43,1427,31,58,66,0,4,17,0,0.2510966889009074,0.15345275974231534,9,user|mid,"age=1427d, stale=31d, commits12m=0, stars=58, forks=66",vulnerabilities_per_ncloc:0.47; vuln_info_per_ncloc:0.42; vuln_blocker_per_ncloc:0.40
best,https://github.com/atapas/code-in-react-19,https://github.com/atapas/code-in-react-19,User,0,2024-05-15 06:42:55,2025-10-22 07:01:29,618,30,48,14,12,98,7,1,0.2510966889009074,0.15345275974231534,9,user|mid,"age=618d, stale=30d, commits12m=12, stars=48, forks=14",vulnerabilities_per_ncloc:0.47; vuln_info_per_ncloc:0.42; vuln_blocker_per_ncloc:0.40
best,https://github.com/sindresorhus/node-module-boilerplate,https://github.com/sindresorhus/node-module-boilerplate,User,0,2015-03-14 05:47:45,2025-08-30 21:15:16,3968,83,740,74,0,17,2,3,0.2510966889009074,0.15345275974231534,9,user|high,"age=3968d, stale=83d, commits12m=0, stars=740, forks=74",vulnerabilities_per_ncloc:0.47; vuln_info_per_ncloc:0.42; vuln_blocker_per_ncloc:0.40
best,https://github.com/ivam3/i-Haklab,https://github.com/ivam3/i-Haklab,User,0,2019-01-28 23:13:20,2025-11-06 20:52:53,2551,15,489,53,100,0,0,0,0.2510966889009074,0.15345275974231534,9,user|high,"age=2551d, stale=15d, commits12m=100, stars=489, forks=53",vulnerabilities_per_ncloc:0.47; vuln_info_per_ncloc:0.42; vuln_blocker_per_ncloc:0.40
best,https://github.com/esy-ocaml/hello-reason,https://github.com/esy-ocaml/hello-reason,Organization,1,2017-10-30 20:56:37,2025-06-15 20:07:29,3006,159,149,38,0,0,0,0,0.2510966889009074,0.15345275974231534,9,org|high,"age=3006d, stale=159d, commits12m=0, stars=149, forks=38",vulnerabilities_per_ncloc:0.47; vuln_info_per_ncloc:0.42; vuln_blocker_per_ncloc:0.40
best,https://github.com/hapipal/boilerplate,https://github.com/hapipal/boilerplate,Organization,1,2014-11-05 20:13:42,2025-10-26 17:43:38,4096,26,183,26,0,83,4,5,0.2510966889009074,0.15345275974231534,9,org|high,"age=4096d, stale=26d, commits12m=0, stars=183, forks=26",vulnerabilities_per_ncloc:0.47; vuln_info_per_ncloc:0.42; vuln_blocker_per_ncloc:0.40
worst,https://github.com/insoxin/API,https://github.com/insoxin/API,User,0,2017-08-16 07:43:12,2025-11-06 03:15:22,3082,15,1295,242,3,10029,48,537,0.9344089898443604,0.038085808889258915,9,user|high,"age=3082d, stale=15d, commits12m=3, stars=1295, forks=242",vuln_critical_per_ncloc:0.97; bugs_per_ncloc:0.96; code_smells_per_ncloc:0.96
worst,https://github.com/zim-bot/zimbot-v3,https://github.com/zim-bot/zimbot-v3,User,0,2022-06-10 23:35:49,2025-11-02 22:11:01,1322,19,181,586,0,51828,137,2915,0.8454870500570879,0.17217053193260057,9,user|high,"age=1322d, stale=19d, commits12m=0, stars=181, forks=586",vuln_blocker_per_ncloc:0.97; vulnerabilities_per_ncloc:0.95; vuln_major_per_ncloc:0.93
worst,https://github.com/obsidian-canzi/Enhanced-editing,https://github.com/obsidian-canzi/Enhanced-editing,User,0,2021-01-30 12:26:15,2025-11-03 11:43:38,1819,18,712,34,0,3911,1,403,0.8436692506459949,0.2369802257345249,9,user|high,"age=1819d, stale=18d, commits12m=0, stars=712, forks=34",vuln_major_per_ncloc:0.99; code_smells_per_ncloc:0.99; vuln_minor_per_ncloc:0.98
worst,https://github.com/Beltah254/BELTAH-MD-BOT,https://github.com/Beltah254/BELTAH-MD-BOT,User,0,2025-01-03 11:03:06,2025-11-02 21:54:27,385,19,115,471,43,68,5,81,0.9339432726398653,0.19432506190794718,9,user|mid,"age=385d, stale=19d, commits12m=43, stars=115, forks=471",code_smells_per_ncloc:1.00; vulnerabilities_per_ncloc:1.00; vuln_critical_per_ncloc:1.00
worst,https://github.com/SimpleMindedGuy/Simple-Obsidian-Vault,https://github.com/SimpleMindedGuy/Simple-Obsidian-Vault,User,0,2023-04-05 12:23:26,2025-10-08 16:31:20,1024,44,38,3,8,5848,76,353,0.9332672315365662,0.054523086366993344,9,user|mid,"age=1024d, stale=44d, commits12m=8, stars=38, forks=3",vuln_minor_per_ncloc:0.97; bugs_per_ncloc:0.97; vuln_major_per_ncloc:0.97
worst,https://github.com/EnderJs-CreatorGL/Lobo-Bot-Lite,https://github.com/EnderJs-CreatorGL/Lobo-Bot-Lite,User,0,2023-09-21 12:56:18,2025-07-17 17:26:28,855,127,21,18,35,21294,323,1476,0.9029505438375097,0.0496656888749825,9,user|mid,"age=855d, stale=127d, commits12m=35, stars=21, forks=18",vuln_minor_per_ncloc:0.98; code_smells_per_ncloc:0.95; vulnerabilities_per_ncloc:0.94
worst,https://github.com/hq969/neet-2024-center-marks,https://github.com/hq969/neet-2024-center-marks,User,0,2025-01-31 05:20:06,2025-03-08 05:38:03,357,257,2,0,30,461,7,341,0.9248242293131421,0.17321476547157766,9,user|very_low,"age=357d, stale=257d, commits12m=30, stars=2, forks=0",vuln_critical_per_ncloc:1.00; code_smells_per_ncloc:1.00; vuln_major_per_ncloc:1.00
worst,https://github.com/JarotOffc/Oscar-MD,https://github.com/JarotOffc/Oscar-MD,User,0,2025-05-06 23:48:52,2025-10-27 10:32:04,261,24,3,3,106,16250,212,1103,0.8768703803857941,0.057173895651463566,9,user|very_low,"age=261d, stale=24d, commits12m=106, stars=3, forks=3",vuln_minor_per_ncloc:0.95; vulnerabilities_per_ncloc:0.95; code_smells_per_ncloc:0.92
worst,https://github.com/felixyangyicheng/felixyangyicheng.github.io,https://github.com/felixyangyicheng/felixyangyicheng.github.io,User,0,2021-11-30 10:11:05,2025-08-31 13:27:59,1515,81,2,0,36,28596,180,2682,0.8707709873204738,0.07658020362112697,9,user|very_low,"age=1515d, stale=81d, commits12m=36, stars=2, forks=0",vuln_critical_per_ncloc:0.97; code_smells_per_ncloc:0.95; vulnerabilities_per_ncloc:0.94
worst,https://github.com/coinzdude/javascript-errors-notifier,https://github.com/coinzdude/javascript-errors-notifier,User,0,2021-09-10 15:13:51,2025-08-07 06:39:01,1595,105,13,2,0,1130,11,74,0.9162009494621718,0.06219716949512401,9,user|low,"age=1595d, stale=105d, commits12m=0, stars=13, forks=2",vulnerabilities_per_ncloc:1.00; vuln_info_per_ncloc:0.98; vuln_critical_per_ncloc:0.98
worst,https://github.com/Genarcy/genarcy.github.io,https://github.com/Genarcy/genarcy.github.io,User,0,2022-09-10 23:47:05,2025-05-23 18:49:51,1230,182,17,40,1,449032,1279,32212,0.9108827594495524,0.06498989720147559,9,user|low,"age=1230d, stale=182d, commits12m=1, stars=17, forks=40",vuln_critical_per_ncloc:0.97; code_smells_per_ncloc:0.95; vulnerabilities_per_ncloc:0.95
worst,https://github.com/ryukodeveloper/Ryuko-V5,https://github.com/ryukodeveloper/Ryuko-V5,User,0,2024-12-24 17:44:52,2025-10-22 09:50:42,394,29,7,51,214,18254,175,1391,0.885343428880476,0.06243136187129849,9,user|low,"age=394d, stale=29d, commits12m=214, stars=7, forks=51",vulnerabilities_per_ncloc:0.96; vuln_critical_per_ncloc:0.93; code_smells_per_ncloc:0.92
worst,https://github.com/lob/lob-openapi,https://github.com/lob/lob-openapi,Organization,1,2020-10-28 19:06:46,2025-09-22 21:57:15,1912,60,9,5,11,14304,49,349,0.8977525389099212,0.17364296727035958,9,org|low,"age=1912d, stale=60d, commits12m=11, stars=9, forks=5",code_smells_per_ncloc:1.00; vuln_major_per_ncloc:1.00; bugs_per_ncloc:1.00
worst,https://github.com/haxtheweb/unbundled-webcomponents,https://github.com/haxtheweb/unbundled-webcomponents,Organization,1,2020-03-01 06:13:12,2025-10-06 09:06:16,2154,46,16,8,0,949,10,138,0.8374496724956433,0.23595060430029952,9,org|low,"age=2154d, stale=46d, commits12m=0, stars=16, forks=8",vuln_critical_per_ncloc:0.99; code_smells_per_ncloc:0.99; vuln_minor_per_ncloc:0.99
worst,https://github.com/sVoxelDev/minecraft-server-template,https://github.com/sVoxelDev/minecraft-server-template,Organization,1,2021-02-02 07:02:51,2025-06-29 21:01:51,1816,145,69,11,0,13215,70,969,0.8523826693107386,0.1047200931765522,9,org|mid,"age=1816d, stale=145d, commits12m=0, stars=69, forks=11",vuln_critical_per_ncloc:0.97; vulnerabilities_per_ncloc:0.95; code_smells_per_ncloc:0.93
worst,https://github.com/NetCoreTemplates/blazor-vue,https://github.com/NetCoreTemplates/blazor-vue,Organization,1,2023-10-24 06:41:56,2025-10-15 04:32:03,822,37,22,3,84,39653,151,6295,0.8339643050297457,0.16666490556236624,9,org|mid,"age=822d, stale=37d, commits12m=84, stars=22, forks=3",vuln_major_per_ncloc:0.98; bugs_per_ncloc:0.97; code_smells_per_ncloc:0.96
worst,https://github.com/HandsOnDataViz/leaflet-maps-with-google-sheets,https://github.com/HandsOnDataViz/leaflet-maps-with-google-sheets,Organization,1,2016-08-26 19:46:58,2025-11-05 15:58:20,3436,16,157,583,0,3348,11,173,0.8520521603269035,0.13308009112953292,9,org|high,"age=3436d, stale=16d, commits12m=0, stars=157, forks=583",vuln_critical_per_ncloc:0.98; vuln_blocker_per_ncloc:0.97; vulnerabilities_per_ncloc:0.97
worst,https://github.com/Mini-Conf/Mini-Conf,https://github.com/Mini-Conf/Mini-Conf,Organization,1,2020-05-11 16:46:54,2025-07-28 11:24:53,2082,116,539,108,0,9050,49,668,0.8080343729343189,0.16271613889578795,9,org|high,"age=2082d, stale=116d, commits12m=0, stars=539, forks=108",vuln_critical_per_ncloc:0.97; vuln_info_per_ncloc:0.97; code_smells_per_ncloc:0.93
worst,https://github.com/NetCoreTemplates/razor-press,https://github.com/NetCoreTemplates/razor-press,Organization,1,2023-07-05 07:07:15,2025-10-18 01:32:48,933,33,3,0,18,42893,83,6676,0.829817919596178,0.16369500189592825,9,org|very_low,"age=933d, stale=33d, commits12m=18, stars=3, forks=0",vuln_major_per_ncloc:0.98; bugs_per_ncloc:0.97; code_smells_per_ncloc:0.95
worst,https://github.com/usyd-soles-edu/soles-revealjs,https://github.com/usyd-soles-edu/soles-revealjs,Organization,1,2023-10-24 10:39:06,2025-10-30 11:12:27,822,21,2,2,11,3153,35,188,0.822516675680548,0.1390007584772712,9,org|very_low,"age=822d, stale=21d, commits12m=11, stars=2, forks=2",vulnerabilities_per_ncloc:0.99; vuln_critical_per_ncloc:0.90; vuln_blocker_per_ncloc:0.89
mixed,https://github.com/dhohirpradana/node-scheduler,https://github.com/dhohirpradana/node-scheduler,User,0,2023-05-15 23:45:22,2025-07-29 04:49:51,983,114,6,0,0,6,3,0,0.4621116519439938,0.41858406905803364,9,user|low,"age=983d, stale=114d, commits12m=0, stars=6, forks=0",vulnerabilities_per_ncloc:1.00; security_hotspots_per_ncloc:1.00; vuln_blocker_per_ncloc:1.00
mixed,https://github.com/KidiIT/Shuffle-array-using-sort-method-with-javascript--step1-,https://github.com/KidiIT/Shuffle-array-using-sort-method-with-javascript--step1-,User,0,2023-12-04 08:02:30,2025-04-29 12:23:06,781,206,9,0,0,10,1,0,0.624031007751938,0.3712456005239919,9,user|low,"age=781d, stale=206d, commits12m=0, stars=9, forks=0",bugs_per_ncloc:1.00; vuln_major_per_ncloc:1.00; code_smells_per_ncloc:1.00
mixed,https://github.com/BattlesnakeOfficial/starter-snake-javascript,https://github.com/BattlesnakeOfficial/starter-snake-javascript,Organization,1,2020-01-08 22:07:51,2025-07-17 20:49:34,2206,127,29,112,1,84,3,12,0.49302926506820505,0.37196790336260627,9,org|mid,"age=2206d, stale=127d, commits12m=1, stars=29, forks=112",vuln_info_per_ncloc:1.00; security_hotspots_per_ncloc:0.99; code_smells_per_ncloc:0.89
mixed,https://github.com/leancloud/node-js-getting-started,https://github.com/leancloud/node-js-getting-started,Organization,1,2015-04-28 01:27:53,2024-05-08 09:38:24,3923,562,133,116,0,123,5,10,0.5595216633615769,0.3332162967080933,9,org|mid,"age=3923d, stale=562d, commits12m=0, stars=133, forks=116",vuln_info_per_ncloc:0.99; security_hotspots_per_ncloc:0.89; vuln_minor_per_ncloc:0.88
mixed,https://github.com/ammirrka/FSON-106-Raptors,https://github.com/ammirrka/FSON-106-Raptors,User,0,2024-05-04 07:08:28,2024-06-15 09:52:15,629,523,3,0,0,215,6,0,0.5201460248783126,0.37094194838179845,9,user|very_low,"age=629d, stale=523d, commits12m=0, stars=3, forks=0",vuln_info_per_ncloc:1.00; vuln_major_per_ncloc:0.99; code_smells_per_ncloc:0.99
mixed,https://github.com/rob006-software/flarum-lang-template,https://github.com/rob006-software/flarum-lang-template,Organization,1,2021-05-01 16:40:00,2025-10-04 11:04:00,1727,47,3,0,1,4,2,0,0.5228952586983956,0.3705543479226546,9,org|very_low,"age=1727d, stale=47d, commits12m=1, stars=3, forks=0",vuln_info_per_ncloc:1.00; vuln_minor_per_ncloc:1.00; code_smells_per_ncloc:1.00
mixed,https://github.com/visual-framework/vf-eleventy,https://github.com/visual-framework/vf-eleventy,Organization,1,2019-04-03 13:53:23,2024-11-25 12:04:38,2486,361,10,2,0,200,12,13,0.6775283937263386,0.35996374659267205,9,org|low,"age=2486d, stale=361d, commits12m=0, stars=10, forks=2",vuln_major_per_ncloc:1.00; code_smells_per_ncloc:0.99; vuln_info_per_ncloc:0.99
mixed,https://github.com/Beltahke/SCENE-MD-V2,https://github.com/Beltahke/SCENE-MD-V2,User,0,2024-08-02 14:22:15,2025-07-22 16:45:21,538,122,22,16,0,1,1,0,0.4342587584880716,0.35026361406577267,9,user|mid,"age=538d, stale=122d, commits12m=0, stars=22, forks=16",bugs_per_ncloc:1.00; vuln_major_per_ncloc:1.00; vulnerabilities_per_ncloc:0.47
mixed,https://github.com/luketn/docker-k6-grafana-influxdb,https://github.com/luketn/docker-k6-grafana-influxdb,User,0,2020-08-08 12:10:30,2025-09-14 09:28:11,1994,68,173,106,1,18,1,3,0.5307824049035514,0.3477494914445691,9,user|high,"age=1994d, stale=68d, commits12m=1, stars=173, forks=106",vuln_minor_per_ncloc:0.99; code_smells_per_ncloc:0.96; vuln_critical_per_ncloc:0.96
mixed,https://github.com/League-of-Foundry-Developers/FoundryVTT-Module-Template,https://github.com/League-of-Foundry-Developers/FoundryVTT-Module-Template,Organization,1,2020-09-15 20:10:07,2025-09-13 08:33:05,1955,69,155,87,0,4,3,2,0.4548254311639926,0.32396711746835966,9,org|high,"age=1955d, stale=69d, commits12m=0, stars=155, forks=87",vuln_major_per_ncloc:0.99; code_smells_per_ncloc:0.98; vulnerabilities_per_ncloc:0.47
