id,username,project_name,original_link_repository,stars,forks,created_at,updated_at,language
722190949,ThomasJson,Blazor-Template,https://github.com/ThomasJson/Blazor-Template,2,0,2023-11-22T16:18:55Z,2025-05-18T17:19:24Z,C#
255325994,StansAssets,Unity-Package-Sample,https://github.com/StansAssets/Unity-Package-Sample,23,6,2020-04-13T12:52:47Z,2025-07-15T17:14:07Z,C#
706096135,seikosantana,my-avalonia-template,https://github.com/seikosantana/my-avalonia-template,4,0,2023-10-17T09:46:55Z,2025-07-28T13:39:11Z,C#
255981620,David-Mawer,LINQ2DB-MVC-Core-5,https://github.com/David-Mawer/LINQ2DB-MVC-Core-5,22,8,2020-04-15T16:54:46Z,2025-04-28T15:59:14Z,C#
718130994,WorldBoxOpenMods,ModTemplate,https://github.com/WorldBoxOpenMods/ModTemplate,2,2,2023-11-13T12:55:43Z,2025-02-07T15:06:22Z,C#
238107947,yanpitangui,dotnet-api-boilerplate,https://github.com/yanpitangui/dotnet-api-boilerplate,578,97,2020-02-04T02:39:58Z,2025-07-25T18:21:30Z,C#
321129855,dpaulino,windows-app-bootstrap,https://github.com/dpaulino/windows-app-bootstrap,32,0,2020-12-13T18:16:37Z,2025-02-24T00:06:57Z,C#
324408589,GabrielMajeri,aspnet-core-web-api-react-spa-template,https://github.com/GabrielMajeri/aspnet-core-web-api-react-spa-template,5,2,2020-12-25T17:54:25Z,2025-06-03T01:50:01Z,C#
530822051,ICEI-PUC-Minas-PMV-ADS,pmv-ads-2022-2-e2-proj-int-t7-pontoall,https://github.com/ICEI-PUC-Minas-PMV-ADS/pmv-ads-2022-2-e2-proj-int-t7-pontoall,2,3,2022-08-30T20:37:02Z,2023-03-13T23:47:04Z,C#
233837154,roubachof,Sharpnado.TaskLoaderView,https://github.com/roubachof/Sharpnado.TaskLoaderView,243,14,2020-01-14T12:31:54Z,2025-08-09T17:34:20Z,C#
306597305,hasan-ceo,Dot-Net-5-WebApi-JWT,https://github.com/hasan-ceo/Dot-Net-5-WebApi-JWT,4,1,2020-10-23T10:03:01Z,2023-03-08T15:27:39Z,C#
673343329,razondpro,UserService,https://github.com/razondpro/UserService,5,0,2023-08-01T12:18:36Z,2024-03-17T10:40:00Z,C#
621070320,CSharpGodotTools,Template,https://github.com/CSharpGodotTools/Template,125,9,2023-03-29T23:49:27Z,2025-08-10T22:52:01Z,C#
618989949,rickdgray,JWT-Auth-in-.NET-7-API-Template,https://github.com/rickdgray/JWT-Auth-in-.NET-7-API-Template,4,0,2023-03-25T23:38:21Z,2025-06-21T16:49:46Z,C#
632788950,night-moon-studio,Template,https://github.com/night-moon-studio/Template,37,26,2023-04-26T06:16:17Z,2024-05-10T10:50:04Z,C#
189675276,enkodellc,blazorboilerplate,https://github.com/enkodellc/blazorboilerplate,1904,367,2019-06-01T00:57:50Z,2025-07-31T22:15:55Z,C#
449728493,MrSimonC,Playwright-In-Azure-Function-Template,https://github.com/MrSimonC/Playwright-In-Azure-Function-Template,12,0,2022-01-19T14:38:34Z,2024-12-10T03:54:42Z,C#
871612295,CursedPrograms,ARToolkit-ArtGallery-Template,https://github.com/CursedPrograms/ARToolkit-ArtGallery-Template,3,0,2024-10-12T12:57:25Z,2025-04-14T20:45:56Z,C#
101871400,Jaxelr,VueSimpleTemplate,https://github.com/Jaxelr/VueSimpleTemplate,34,6,2017-08-30T11:03:30Z,2025-01-18T15:19:08Z,C#
138196806,RLBot,RLBotCSharpExample,https://github.com/RLBot/RLBotCSharpExample,42,20,2018-06-21T16:39:02Z,2024-07-04T12:43:47Z,C#
76596279,jasonsturges,mysql-dotnet-core,https://github.com/jasonsturges/mysql-dotnet-core,109,51,2016-12-15T21:09:18Z,2025-01-09T14:10:19Z,C#
580914606,fullstackhero,dotnet-microservices-boilerplate,https://github.com/fullstackhero/dotnet-microservices-boilerplate,535,125,2022-12-21T19:26:28Z,2025-07-12T17:40:59Z,C#
717408648,yborisovp,CSharp-microservice-template,https://github.com/yborisovp/CSharp-microservice-template,4,0,2023-11-11T12:06:48Z,2024-11-09T06:45:26Z,C#
527430450,sj-distributor,Wax,https://github.com/sj-distributor/Wax,13,0,2022-08-22T05:55:57Z,2025-07-24T00:20:08Z,C#
804525256,zinc-framework,Zinc.Template,https://github.com/zinc-framework/Zinc.Template,3,0,2024-05-22T18:49:06Z,2025-05-20T15:38:53Z,C#
703146926,DREDGE-Mods,WinchModTemplate,https://github.com/DREDGE-Mods/WinchModTemplate,3,1,2023-10-10T17:23:10Z,2025-04-21T16:13:01Z,C#
