id,username,project_name,original_link_repository,stars,forks,created_at,updated_at,language
326429183,AnweshCR7,DL-boilerplate,https://github.com/AnweshCR7/DL-boilerplate,2,2,2021-01-03T14:43:36Z,2025-08-12T17:32:13Z,Python
876479405,SimDynamX,STU_Lunar_SAR,https://github.com/SimDynamX/STU_Lunar_SAR,2,5,2024-10-22T03:26:13Z,2024-11-24T06:57:31Z,Python
122242622,inputlogic,django-api-starter,https://github.com/inputlogic/django-api-starter,2,0,2018-02-20T19:07:09Z,2024-02-25T06:47:51Z,Python
1012758016,murderspagurder,mod-template-java,https://github.com/murderspagurder/mod-template-java,2,0,2025-07-02T20:47:01Z,2025-10-14T16:04:57Z,Python
1012251468,murderspagurder,mod-template-kotlin,https://github.com/murderspagurder/mod-template-kotlin,2,0,2025-07-02T04:00:25Z,2025-09-18T19:54:40Z,Python
251664703,NASA-PDS,template-repo-python,https://github.com/NASA-PDS/template-repo-python,2,3,2020-03-31T16:32:19Z,2025-10-13T23:41:13Z,Python
742372359,pashkatrick,qa-boilerplate,https://github.com/pashkatrick/qa-boilerplate,2,0,2024-01-12T10:27:24Z,2024-11-29T08:56:45Z,Python
1044717958,yogeshbhutkar,fast-api-template,https://github.com/yogeshbhutkar/fast-api-template,2,0,2025-08-26T05:37:39Z,2025-08-29T07:19:03Z,Python
514955575,practical-bootcamp,week1-assignment1-template,https://github.com/practical-bootcamp/week1-assignment1-template,2,7,2022-07-17T21:05:47Z,2023-08-01T04:08:40Z,Python
993593427,yashhere,fastapi-htmx-starter,https://github.com/yashhere/fastapi-htmx-starter,2,0,2025-05-31T05:01:27Z,2025-08-19T19:06:42Z,Python
426647558,331leo,FastAPI_Template,https://github.com/331leo/FastAPI_Template,2,0,2021-11-10T14:13:12Z,2025-03-01T16:23:36Z,Python
768371643,xanode,fastapi-starter,https://github.com/xanode/fastapi-starter,2,1,2024-03-07T00:39:39Z,2024-09-06T21:50:59Z,Python
125898508,datalad,datalad-extension-template,https://github.com/datalad/datalad-extension-template,2,18,2018-03-19T17:52:27Z,2025-05-18T12:24:34Z,Python
358808662,thebrownbreadtoast,the-django-boilerplate,https://github.com/thebrownbreadtoast/the-django-boilerplate,2,2,2021-04-17T07:00:32Z,2024-06-16T22:47:29Z,Python
861833687,khulnasoft,Flask-Boilerplate,https://github.com/khulnasoft/Flask-Boilerplate,2,0,2024-09-23T15:30:43Z,2024-10-09T20:33:16Z,Python
976233345,AyriaTechnologies,Linia-FastAPI,https://github.com/AyriaTechnologies/Linia-FastAPI,2,0,2025-05-01T18:33:13Z,2025-05-10T09:15:45Z,Python
432181376,DevSkillsHQ,backend-boilerplate-fastapi,https://github.com/DevSkillsHQ/backend-boilerplate-fastapi,2,2,2021-11-26T13:04:31Z,2025-10-13T17:33:21Z,Python
805200881,vaibhavpandeyvpz,starter-python,https://github.com/vaibhavpandeyvpz/starter-python,2,0,2024-05-24T04:59:07Z,2024-06-24T06:17:26Z,Python
513193193,iml1111,IMFast-Motor,https://github.com/iml1111/IMFast-Motor,2,3,2022-07-12T15:20:35Z,2025-01-31T06:03:11Z,Python
256516071,beingbiplov,django-boilerplate,https://github.com/beingbiplov/django-boilerplate,2,0,2020-04-17T13:50:41Z,2022-11-16T09:10:41Z,Python
629219215,AntreasAntoniou,GATE,https://github.com/AntreasAntoniou/GATE,2,2,2023-04-17T21:51:55Z,2025-04-04T14:32:46Z,Python
658512248,snnbotchway,django-starter-kit,https://github.com/snnbotchway/django-starter-kit,2,0,2023-06-26T00:28:13Z,2024-12-08T12:11:47Z,Python
748448547,efabless,tt-fpga-hdl-demo,https://github.com/efabless/tt-fpga-hdl-demo,2,9,2024-01-26T01:38:11Z,2025-06-25T04:31:45Z,Python
594311403,GeekBoySachin,python-project-template,https://github.com/GeekBoySachin/python-project-template,2,0,2023-01-28T06:13:22Z,2023-01-31T14:53:22Z,Python
885243463,Riffaells,DjangoStarter,https://github.com/Riffaells/DjangoStarter,2,0,2024-11-08T08:26:40Z,2025-03-03T19:13:31Z,Python
770356162,mauricekraus,ml-research-starter,https://github.com/mauricekraus/ml-research-starter,2,0,2024-03-11T12:11:22Z,2024-10-08T10:53:06Z,Python
883760076,kobzevvv,backender-challenge,https://github.com/kobzevvv/backender-challenge,2,17,2024-11-05T14:24:20Z,2025-09-08T12:11:58Z,Python
981084118,KenMwaura1,scaffold-fastapi,https://github.com/KenMwaura1/scaffold-fastapi,2,1,2025-05-10T09:57:14Z,2025-05-18T06:33:33Z,Python
1015088523,jacobtellep,context-engineering-starter,https://github.com/jacobtellep/context-engineering-starter,2,0,2025-07-07T01:45:55Z,2025-09-13T23:11:58Z,Python
493311761,robert-lieck,pythontemplatepackage,https://github.com/robert-lieck/pythontemplatepackage,2,2,2022-05-17T15:34:10Z,2025-09-25T14:45:18Z,Python
989947909,eugeneliukindev,FastAPI-Base-App-With-JWT,https://github.com/eugeneliukindev/FastAPI-Base-App-With-JWT,2,0,2025-05-25T07:12:27Z,2025-06-04T12:11:01Z,Python
634927668,Clarifai,module-template,https://github.com/Clarifai/module-template,2,7,2023-05-01T15:11:06Z,2023-12-18T19:08:43Z,Python
923907506,comp423-25s,fastapi-tutorial,https://github.com/comp423-25s/fastapi-tutorial,2,3,2025-01-29T03:32:22Z,2025-06-22T12:16:24Z,Python
905778600,jctosta,micro-queue-starter,https://github.com/jctosta/micro-queue-starter,2,0,2024-12-19T14:00:31Z,2025-04-25T17:41:52Z,Python
444546048,f1tenth,f1tenth_lab3_template,https://github.com/f1tenth/f1tenth_lab3_template,2,12,2022-01-04T19:55:30Z,2025-09-25T20:35:16Z,Python
314083651,davekch,aoc,https://github.com/davekch/aoc,2,3,2020-11-18T23:27:47Z,2025-01-05T16:36:30Z,Python
914747307,zyx898,fastapi-boilerplate-code,https://github.com/zyx898/fastapi-boilerplate-code,2,1,2025-01-10T08:20:32Z,2025-01-16T11:42:48Z,Python
371218023,iml1111,IMFlask-Pymongo,https://github.com/iml1111/IMFlask-Pymongo,2,2,2021-05-27T01:59:16Z,2023-02-01T23:31:44Z,Python
864248353,4GeeksAcademy,Instagram-bootstrap-jeferson,https://github.com/4GeeksAcademy/Instagram-bootstrap-jeferson,2,0,2024-09-27T19:20:25Z,2025-04-04T02:34:33Z,Python
660799851,bytewax,bytewax-connector-template,https://github.com/bytewax/bytewax-connector-template,2,0,2023-06-30T22:05:15Z,2024-04-13T03:17:48Z,Python
936867592,betteridiot,pypackage_template,https://github.com/betteridiot/pypackage_template,2,6,2025-02-21T20:39:30Z,2025-02-24T18:35:03Z,Python
581917336,tugrulates,template-python,https://github.com/tugrulates/template-python,2,0,2022-12-24T21:23:59Z,2025-10-06T17:53:19Z,Python
787578674,griptape-ai,managed-structure-template,https://github.com/griptape-ai/managed-structure-template,2,4,2024-04-16T19:41:44Z,2025-02-28T18:11:51Z,Python
819934672,0Miquel,Pytorch-project-template,https://github.com/0Miquel/Pytorch-project-template,2,0,2024-06-25T13:20:17Z,2025-07-02T07:33:47Z,Python
833850169,ResearchAndDave,gcp-cloud-run-starter,https://github.com/ResearchAndDave/gcp-cloud-run-starter,2,0,2024-07-25T22:24:47Z,2025-09-11T13:44:46Z,Python
738018648,JeremyWurbs,mltemplate,https://github.com/JeremyWurbs/mltemplate,2,0,2024-01-02T08:11:38Z,2024-05-05T01:15:33Z,Python
1056815126,wasmer-examples,django-wasmer-starter,https://github.com/wasmer-examples/django-wasmer-starter,2,2,2025-09-14T21:19:26Z,2025-09-29T21:16:44Z,Python
746504182,akraradets,compiler-starter-project,https://github.com/akraradets/compiler-starter-project,2,1,2024-01-22T06:09:58Z,2025-02-20T11:41:27Z,Python
963376291,VectorInstitute,aieng-template-mvp,https://github.com/VectorInstitute/aieng-template-mvp,2,1,2025-04-09T15:30:01Z,2025-09-28T00:57:40Z,Python
1034704876,Open-Knowledge-AI,CookieCutterServeML,https://github.com/Open-Knowledge-AI/CookieCutterServeML,2,0,2025-08-08T20:52:53Z,2025-08-27T17:47:18Z,Python
832482208,MonashFITAssignments,1008_Student_Scaffold_A1_S2_2024,https://github.com/MonashFITAssignments/1008_Student_Scaffold_A1_S2_2024,2,3,2024-07-23T05:48:37Z,2025-03-05T08:57:49Z,Python
100162432,akashp1712,pythonizr-server,https://github.com/akashp1712/pythonizr-server,2,1,2017-08-13T08:00:42Z,2024-05-12T13:07:14Z,Python
920051146,dimanikulin,capable-cpp-template,https://github.com/dimanikulin/capable-cpp-template,2,0,2025-01-21T13:34:01Z,2025-10-17T11:02:14Z,Python
237242614,platformsh-templates,django3,https://github.com/platformsh-templates/django3,2,3,2020-01-30T15:26:51Z,2025-10-10T19:29:21Z,Python
1012414342,krishnakamalbaishnab,TemplatesFastAPI,https://github.com/krishnakamalbaishnab/TemplatesFastAPI,2,1,2025-07-02T09:47:41Z,2025-09-07T09:19:11Z,Python
640254154,Yureehh,Data-Science-Project-Boilerplate,https://github.com/Yureehh/Data-Science-Project-Boilerplate,2,0,2023-05-13T13:38:25Z,2025-09-23T16:42:53Z,Python
877541111,dmarx,ai-gha,https://github.com/dmarx/ai-gha,2,0,2024-10-23T20:36:14Z,2025-07-19T05:53:15Z,Python
750275653,trr266,aws-otree-template,https://github.com/trr266/aws-otree-template,2,3,2024-01-30T10:30:35Z,2025-04-28T20:23:29Z,Python
702644740,Aibel365,python-app-template,https://github.com/Aibel365/python-app-template,2,1,2023-10-09T17:57:56Z,2025-02-11T08:00:55Z,Python
993462410,AadeshGurav,Fast-API-Boiler-Plate,https://github.com/AadeshGurav/Fast-API-Boiler-Plate,2,0,2025-05-30T20:46:21Z,2025-07-08T11:17:18Z,Python
925163137,leanderloew,uv-devcontainer-ruff-starter,https://github.com/leanderloew/uv-devcontainer-ruff-starter,2,0,2025-01-31T10:57:46Z,2025-07-22T11:30:56Z,Python
753391314,nyuoss,leafeon-python-template-repository,https://github.com/nyuoss/leafeon-python-template-repository,2,2,2024-02-06T02:48:26Z,2024-03-05T21:20:46Z,Python
808041954,EnigmaticMachine,django-react-vite-template,https://github.com/EnigmaticMachine/django-react-vite-template,2,0,2024-05-30T09:09:39Z,2025-06-12T14:50:50Z,Python
982353626,diveshadivarekar,flask-template,https://github.com/diveshadivarekar/flask-template,2,0,2025-05-12T18:52:19Z,2025-06-11T21:51:56Z,Python
937646187,sohanjanaka,ros2-docker-quickstarter,https://github.com/sohanjanaka/ros2-docker-quickstarter,2,0,2025-02-23T15:18:55Z,2025-04-20T11:09:29Z,Python
937639852,kuyugama,fastapi-boilerplate,https://github.com/kuyugama/fastapi-boilerplate,2,0,2025-02-23T15:02:27Z,2025-04-19T12:51:14Z,Python
858546194,turboBasic,python-cli-app-template,https://github.com/turboBasic/python-cli-app-template,2,0,2024-09-17T05:03:25Z,2025-08-30T14:01:51Z,Python
712895103,kinderasteroid,Django-Boilerplate-v1.0,https://github.com/kinderasteroid/Django-Boilerplate-v1.0,2,1,2023-11-01T12:30:14Z,2023-11-03T14:54:16Z,Python
721494930,shywn-mrk,karyar-django-template,https://github.com/shywn-mrk/karyar-django-template,2,2,2023-11-21T07:18:33Z,2024-01-23T08:24:38Z,Python
404619278,DHI,template-python-library,https://github.com/DHI/template-python-library,2,2,2021-09-09T07:00:22Z,2025-09-27T17:30:13Z,Python
888980291,lumitech-co,lumitech-python-template,https://github.com/lumitech-co/lumitech-python-template,2,0,2024-11-15T11:27:14Z,2025-07-18T12:46:51Z,Python
635356038,box-community,box-python-oauth-template,https://github.com/box-community/box-python-oauth-template,2,5,2023-05-02T14:15:20Z,2025-04-11T02:37:23Z,Python
784966344,prof-rossetti,flask-dashboard-template-2024,https://github.com/prof-rossetti/flask-dashboard-template-2024,2,6,2024-04-10T23:20:26Z,2024-04-26T15:48:04Z,Python
366908637,shipyard,django-starter,https://github.com/shipyard/django-starter,3,9,2021-05-13T02:14:21Z,2025-05-14T18:39:08Z,Python
658764808,sabughazal,boilerplate,https://github.com/sabughazal/boilerplate,3,0,2023-06-26T12:53:12Z,2025-04-11T19:21:23Z,Python
552901642,SaidBySolo,boilerplate,https://github.com/SaidBySolo/boilerplate,3,1,2022-10-17T12:05:10Z,2025-06-11T06:02:58Z,Python
350699831,NetherlandsForensicInstitute,hansken-extraction-plugin-template-python,https://github.com/NetherlandsForensicInstitute/hansken-extraction-plugin-template-python,3,3,2021-03-23T12:14:53Z,2025-08-25T16:57:45Z,Python
366908658,shipyard,localstack-flask,https://github.com/shipyard/localstack-flask,3,4,2021-05-13T02:14:25Z,2023-03-30T13:58:08Z,Python
990974154,Frusadev,fastapi-template,https://github.com/Frusadev/fastapi-template,3,2,2025-05-27T00:00:46Z,2025-07-17T21:02:28Z,Python
372437861,lawrennd,fynesse_template,https://github.com/lawrennd/fynesse_template,3,45,2021-05-31T08:36:02Z,2025-08-30T07:38:15Z,Python
977531462,ltwlf,python-mcp-starter,https://github.com/ltwlf/python-mcp-starter,3,1,2025-05-04T12:25:38Z,2025-07-18T13:03:09Z,Python
850640904,ahmedhamila,Django-Project-Template,https://github.com/ahmedhamila/Django-Project-Template,3,1,2024-09-01T11:18:04Z,2025-07-23T12:10:29Z,Python
634784477,app-generator,django-modernize,https://github.com/app-generator/django-modernize,3,3,2023-05-01T07:17:51Z,2025-10-04T15:57:56Z,Python
935811451,yung-megafone,ExampleRepo,https://github.com/yung-megafone/ExampleRepo,3,0,2025-02-20T03:59:54Z,2025-02-24T18:47:10Z,Python
210942818,platformsh-templates,flask,https://github.com/platformsh-templates/flask,3,4,2019-09-25T21:22:32Z,2025-09-27T19:33:13Z,Python
395073323,madeiramadeirabr,template-serverless-service-python,https://github.com/madeiramadeirabr/template-serverless-service-python,3,2,2021-08-11T17:50:12Z,2025-03-14T19:07:31Z,Python
552019163,carpentries-incubator,python-intermediate-rivercatchment,https://github.com/carpentries-incubator/python-intermediate-rivercatchment,3,26,2022-10-15T16:24:49Z,2025-04-30T21:42:11Z,Python
882735112,loonghao,repo-template,https://github.com/loonghao/repo-template,3,2,2024-11-03T16:14:25Z,2025-07-11T02:28:29Z,Python
749263410,zagran,django-boilerplate,https://github.com/zagran/django-boilerplate,3,0,2024-01-28T03:25:11Z,2024-10-30T20:42:35Z,Python
888535160,Echo298327,auth-gateway-fastapi-keycloak,https://github.com/Echo298327/auth-gateway-fastapi-keycloak,3,2,2024-11-14T15:07:50Z,2025-09-18T19:09:21Z,Python
715594624,nuwe-io,SE-Europe-Data_Challenge_Template,https://github.com/nuwe-io/SE-Europe-Data_Challenge_Template,3,16,2023-11-07T13:10:22Z,2023-11-19T14:09:50Z,Python
941141515,Anatole-DC,datascience_starter_project,https://github.com/Anatole-DC/datascience_starter_project,3,1,2025-03-01T15:36:34Z,2025-10-08T09:26:02Z,Python
504553902,hakancelikdev,python-package,https://github.com/hakancelikdev/python-package,3,1,2022-06-17T13:55:31Z,2024-08-06T18:13:27Z,Python
285642659,brainlife,app-template-python,https://github.com/brainlife/app-template-python,3,16,2020-08-06T18:26:18Z,2025-01-04T20:33:24Z,Python
562509828,Piwero,django-frontend-boilerplate,https://github.com/Piwero/django-frontend-boilerplate,3,0,2022-11-06T15:28:11Z,2023-01-30T23:38:32Z,Python
657341621,childmindresearch,template-python-repository,https://github.com/childmindresearch/template-python-repository,3,7,2023-06-22T21:17:11Z,2025-10-15T17:12:05Z,Python
755265421,Jebux01,boilerplate-fastapi,https://github.com/Jebux01/boilerplate-fastapi,3,0,2024-02-09T19:13:43Z,2025-02-27T17:31:12Z,Python
584582907,b-ggs,django-template,https://github.com/b-ggs/django-template,3,0,2023-01-03T01:29:49Z,2025-07-27T13:43:56Z,Python
842383315,ScribbleLabApp,scribble-gyb,https://github.com/ScribbleLabApp/scribble-gyb,3,0,2024-08-14T08:36:17Z,2025-03-21T23:30:37Z,Python
712210747,mauriciobraz,fastapi-starterkit,https://github.com/mauriciobraz/fastapi-starterkit,3,0,2023-10-31T02:36:38Z,2024-06-22T04:12:44Z,Python
983971701,Simatwa,django-fastapi-boilerplate,https://github.com/Simatwa/django-fastapi-boilerplate,3,1,2025-05-15T07:42:07Z,2025-10-13T13:10:14Z,Python
894030711,depau,django-pro-template,https://github.com/depau/django-pro-template,3,0,2024-11-25T16:19:44Z,2025-03-20T20:07:56Z,Python
753718339,bekzod818,Django-Boilerplate,https://github.com/bekzod818/Django-Boilerplate,3,0,2024-02-06T17:02:06Z,2025-07-21T07:04:24Z,Python
72786085,spacetelescope,stsci-package-template,https://github.com/spacetelescope/stsci-package-template,3,8,2016-11-03T20:57:03Z,2025-10-08T18:21:34Z,Python
869957203,UCLM-ESI,ssdd-remote-types,https://github.com/UCLM-ESI/ssdd-remote-types,3,6,2024-10-09T07:40:02Z,2025-02-27T07:41:27Z,Python
291854071,zsrtp,REL,https://github.com/zsrtp/REL,3,3,2020-09-01T00:20:33Z,2024-08-31T21:41:39Z,Python
588963281,BayernMuller,vinyl,https://github.com/BayernMuller/vinyl,3,5,2023-01-14T16:13:35Z,2025-05-10T04:02:26Z,Python
901807983,AryaAppaji,drf-api-kickstart,https://github.com/AryaAppaji/drf-api-kickstart,3,0,2024-12-11T10:58:24Z,2025-10-10T17:28:21Z,Python
626908442,bybatkhuu,rest-fastapi-template,https://github.com/bybatkhuu/rest-fastapi-template,3,2,2023-04-12T11:59:59Z,2025-09-30T08:22:06Z,Python
632006010,ssec-jhu,base-template,https://github.com/ssec-jhu/base-template,3,3,2023-04-24T14:11:19Z,2025-10-15T18:08:17Z,Python
1009040590,Yosef-AlSabbah,Django-REST-Production-Starter-Kit,https://github.com/Yosef-AlSabbah/Django-REST-Production-Starter-Kit,3,1,2025-06-26T13:35:38Z,2025-09-29T07:39:46Z,Python
652012149,Pixel-Fondue,modo-kit-basic,https://github.com/Pixel-Fondue/modo-kit-basic,3,0,2023-06-10T19:54:56Z,2025-04-26T15:22:20Z,Python
722483622,Friends-of-Monika,mas-submod-template,https://github.com/Friends-of-Monika/mas-submod-template,3,0,2023-11-23T08:49:09Z,2025-08-15T06:05:43Z,Python
585456471,BaoLocPham,ML-Project-Experiment-Tracking-Template,https://github.com/BaoLocPham/ML-Project-Experiment-Tracking-Template,3,4,2023-01-05T08:08:30Z,2024-08-05T11:04:38Z,Python
525231165,eduardomatoss,fastapi-simple-starter-project,https://github.com/eduardomatoss/fastapi-simple-starter-project,3,0,2022-08-16T04:34:07Z,2024-02-14T15:53:33Z,Python
763578455,streamlit,Support-Ticket-Workflow,https://github.com/streamlit/Support-Ticket-Workflow,3,12,2024-02-26T14:59:23Z,2025-04-04T04:42:16Z,Python
450608101,saaratrix,empty-blender-add-on-template,https://github.com/saaratrix/empty-blender-add-on-template,3,0,2022-01-21T19:00:17Z,2024-06-30T19:13:54Z,Python
978488387,gracefullight,py-starter,https://github.com/gracefullight/py-starter,3,0,2025-05-06T04:16:30Z,2025-09-08T14:20:43Z,Python
1005322967,dataprofessor,top-navigation,https://github.com/dataprofessor/top-navigation,3,3,2025-06-20T03:48:13Z,2025-07-31T07:51:06Z,Python
715251972,ericmichael,llm-deployment-docker,https://github.com/ericmichael/llm-deployment-docker,3,2,2023-11-06T19:12:37Z,2025-09-11T17:18:57Z,Python
668019960,astrodbtoolkit,astrodb-template-db,https://github.com/astrodbtoolkit/astrodb-template-db,3,3,2023-07-18T20:42:10Z,2025-09-09T20:25:27Z,Python
1004328663,upsidelab,enthusiast-starter,https://github.com/upsidelab/enthusiast-starter,3,1,2025-06-18T13:07:37Z,2025-09-19T10:03:10Z,Python
438325997,plathanus-tech,django_boilerplate,https://github.com/plathanus-tech/django_boilerplate,3,0,2021-12-14T16:36:05Z,2024-08-08T13:16:24Z,Python
788280804,sunnysavita10,Project-Template-for-AI-Devlopment,https://github.com/sunnysavita10/Project-Template-for-AI-Devlopment,3,6,2024-04-18T05:45:12Z,2025-09-27T04:32:58Z,Python
725207341,inferless,stable-diffusion-xl-turbo,https://github.com/inferless/stable-diffusion-xl-turbo,3,10,2023-11-29T16:55:10Z,2025-04-07T10:05:47Z,Python
131744805,sunbeam-labs,sbx_template,https://github.com/sunbeam-labs/sbx_template,3,3,2018-05-01T17:53:55Z,2025-06-17T18:31:11Z,Python
230716278,commitizen-tools,commitizen_cz_template,https://github.com/commitizen-tools/commitizen_cz_template,3,2,2019-12-29T07:11:01Z,2025-06-04T14:12:35Z,Python
776599815,inferless,animagine-xl-3.0,https://github.com/inferless/animagine-xl-3.0,3,13,2024-03-24T00:14:44Z,2025-03-25T17:20:04Z,Python
683040312,Aanish97,DjangoBoilerplate,https://github.com/Aanish97/DjangoBoilerplate,3,0,2023-08-25T13:04:06Z,2024-06-02T18:11:18Z,Python
426458718,naa0yama,boilerplate-python,https://github.com/naa0yama/boilerplate-python,3,0,2021-11-10T02:30:23Z,2025-09-04T21:04:24Z,Python
407421460,ersilia-os,eos-template,https://github.com/ersilia-os/eos-template,3,4,2021-09-17T05:48:47Z,2025-08-30T16:59:25Z,Python
642630870,Nanasaki-Ai,HCMFN,https://github.com/Nanasaki-Ai/HCMFN,3,1,2023-05-19T02:17:38Z,2025-08-11T08:48:05Z,Python
804858997,libresource,pygenesis-django,https://github.com/libresource/pygenesis-django,3,2,2024-05-23T12:11:00Z,2024-12-11T07:17:46Z,Python
498865404,Milkshak3s,fastapi-sqlalchemy-boilerplate,https://github.com/Milkshak3s/fastapi-sqlalchemy-boilerplate,3,0,2022-06-01T19:05:06Z,2023-11-23T04:13:02Z,Python
980907818,FelipeFlamarini,fastapi-mongo-boilerplate,https://github.com/FelipeFlamarini/fastapi-mongo-boilerplate,3,0,2025-05-09T23:46:23Z,2025-05-11T04:27:53Z,Python
387460249,Cumulocity-IoT,streaming-analytics-sample-repo-template,https://github.com/Cumulocity-IoT/streaming-analytics-sample-repo-template,3,4,2021-07-19T12:42:16Z,2025-07-25T10:25:34Z,Python
902024752,miquelvir,edaii-2025,https://github.com/miquelvir/edaii-2025,3,8,2024-12-11T18:57:39Z,2025-05-11T17:11:03Z,Python
723037448,yiwen-h,aoc_python_template,https://github.com/yiwen-h/aoc_python_template,3,4,2023-11-24T14:28:10Z,2024-04-01T05:04:39Z,Python
1012216721,TrBn17,temp,https://github.com/TrBn17/temp,3,0,2025-07-02T02:16:06Z,2025-09-24T04:00:39Z,Python
813415675,cecilialee,boilerplate-fastapi-poetry-docker,https://github.com/cecilialee/boilerplate-fastapi-poetry-docker,3,0,2024-06-11T03:36:49Z,2025-06-11T08:23:39Z,Python
775454178,mov-cli,example-plugin,https://github.com/mov-cli/example-plugin,3,0,2024-03-21T12:24:06Z,2025-03-11T14:07:22Z,Python
597230850,colcon,template-package,https://github.com/colcon/template-package,3,2,2023-02-03T23:23:31Z,2025-09-22T20:44:25Z,Python
821145195,streamlit,inventory-tracker-template,https://github.com/streamlit/inventory-tracker-template,3,5,2024-06-27T23:02:33Z,2025-04-04T04:42:19Z,Python
391043778,Piwero,template-django-linting,https://github.com/Piwero/template-django-linting,3,0,2021-07-30T11:42:29Z,2025-10-02T05:04:33Z,Python
289340427,freelawproject,new-project-template,https://github.com/freelawproject/new-project-template,3,2,2020-08-21T18:38:06Z,2025-07-25T18:36:27Z,Python
821360230,mmzdouc,modern_python,https://github.com/mmzdouc/modern_python,3,2,2024-06-28T11:14:24Z,2025-01-30T14:14:20Z,Python
767596545,korbit-ai,ml-challenge,https://github.com/korbit-ai/ml-challenge,3,4,2024-03-05T15:23:46Z,2025-09-30T03:29:43Z,Python
1050181606,livekit-examples,voice-agent-workshop,https://github.com/livekit-examples/voice-agent-workshop,3,1,2025-09-04T04:21:54Z,2025-09-16T06:36:18Z,Python
940527712,Yijie-Wu,fastapi-vue-pywebview-starter,https://github.com/Yijie-Wu/fastapi-vue-pywebview-starter,3,0,2025-02-28T10:33:22Z,2025-08-28T07:18:57Z,Python
508273803,phonosync,templateproject,https://github.com/phonosync/templateproject,3,4,2022-06-28T11:38:50Z,2025-09-11T14:50:49Z,Python
432815003,dagpunk,python-project-template,https://github.com/dagpunk/python-project-template,3,2,2021-11-28T20:15:35Z,2023-10-23T03:46:51Z,Python
988341323,knime,knime-python-extension-template,https://github.com/knime/knime-python-extension-template,3,3,2025-05-22T12:06:21Z,2025-10-15T17:58:16Z,Python
721181041,YuyangXueEd,MuLTIHydra,https://github.com/YuyangXueEd/MuLTIHydra,3,0,2023-11-20T14:20:20Z,2025-03-27T05:32:05Z,Python
763579280,streamlit,Data-Annotation-Template,https://github.com/streamlit/Data-Annotation-Template,3,3,2024-02-26T15:01:01Z,2025-08-06T19:15:28Z,Python
748598752,LintaoAmons,plugin-template.nvim,https://github.com/LintaoAmons/plugin-template.nvim,3,2,2024-01-26T10:45:00Z,2025-07-07T18:58:05Z,Python
555514521,Choate-Robotics,7407-DriveCode-Template,https://github.com/Choate-Robotics/7407-DriveCode-Template,3,2,2022-10-21T18:30:43Z,2023-02-04T17:27:57Z,Python
610875180,ethyca,fides-CICD-Quickstart,https://github.com/ethyca/fides-CICD-Quickstart,3,3,2023-03-07T16:52:10Z,2024-07-22T14:22:16Z,Python
869668857,doherty-labs,django-rest-api,https://github.com/doherty-labs/django-rest-api,3,3,2024-10-08T17:24:08Z,2025-10-17T19:24:08Z,Python
801333283,aboutmydreams,quick-pylib,https://github.com/aboutmydreams/quick-pylib,3,0,2024-05-16T03:09:16Z,2025-04-28T06:23:38Z,Python
390816566,CSCI1030U,Lab01,https://github.com/CSCI1030U/Lab01,3,9,2021-07-29T18:28:10Z,2024-09-03T18:14:05Z,Python
