sample_group,repo_url,original_link_repository,owner_type,owner_is_org,created_at,updated_at,repo_age_days,staleness_days,stars,forks,commits_last_12m,ncloc,files,functions,composite_score,mixedness_score,n_metrics_used,strata,repo_context,top_worst_metrics
worst,https://github.com/nixer89/xrpl-services-xapp-token-create,https://github.com/nixer89/xrpl-services-xapp-token-create,User,0,2021-03-22 19:51:29,2024-12-09 20:23:52,1767,346,2.0,0.0,1,2706,27,115,0.8587558432218627,0.21652461809594648,9,user|very_low,"age=1767d, stale=346d, commits12m=1, stars=2, forks=0",vuln_major_per_ncloc:1.00; code_smells_per_ncloc:0.99; bugs_per_ncloc:0.98
worst,https://github.com/WHIZBOT1/WHIZBOT-MD,https://github.com/WHIZBOT1/WHIZBOT-MD,User,0,2024-04-27 23:29:36,2024-05-28 12:45:42,635,541,8.0,11.0,0,5910,143,379,0.8758360302049623,0.19168210276069828,9,user|low,"age=635d, stale=541d, commits12m=0, stars=8, forks=11",vuln_critical_per_ncloc:1.00; code_smells_per_ncloc:0.99; vulnerabilities_per_ncloc:0.98
worst,https://github.com/lianecagara/CassieahBoT,https://github.com/lianecagara/CassieahBoT,User,0,2025-08-12 06:18:54,2025-11-05 12:37:07,164,15,5.0,11.0,1097,112052,477,7147,0.832371449119022,0.1453710621949856,9,user|low,"age=164d, stale=15d, commits12m=1097, stars=5, forks=11",vuln_critical_per_ncloc:0.97; vuln_blocker_per_ncloc:0.95; code_smells_per_ncloc:0.92
worst,https://github.com/agnoam/mini-node-ts,https://github.com/agnoam/mini-node-ts,User,0,2020-02-27 15:35:45,2025-01-23 13:52:51,2156,301,4.0,1.0,0,936,22,81,0.8306724199928083,0.20394480542164034,9,user|low,"age=2156d, stale=301d, commits12m=0, stars=4, forks=1",code_smells_per_ncloc:0.96; vuln_critical_per_ncloc:0.96; vuln_minor_per_ncloc:0.96
worst,https://github.com/iranpsc/Metaverse-Rang-Front-NextJS,https://github.com/iranpsc/Metaverse-Rang-Front-NextJS,Organization,1,2023-05-04 09:29:33,2025-11-08 14:36:57,995,12,3.0,0.0,742,30380,232,1331,0.8722851492268968,0.17673658458822308,9,org|very_low,"age=995d, stale=12d, commits12m=742, stars=3, forks=0",vuln_major_per_ncloc:1.00; bugs_per_ncloc:0.99; code_smells_per_ncloc:0.99
worst,https://github.com/rollthecloudinc/spearhead,https://github.com/rollthecloudinc/spearhead,Organization,1,2022-04-02 14:22:49,2025-11-06 13:38:47,1391,14,3.0,2.0,65,1204,35,71,0.8631157856886013,0.16504055423408082,9,org|very_low,"age=1391d, stale=14d, commits12m=65, stars=3, forks=2",vuln_blocker_per_ncloc:0.99; code_smells_per_ncloc:0.97; vuln_minor_per_ncloc:0.96
worst,https://github.com/hasadna/datacity-businessgate,https://github.com/hasadna/datacity-businessgate,Organization,1,2020-10-25 05:33:34,2025-01-17 08:09:57,1916,307,3.0,3.0,1,6685,138,455,0.8602930600503416,0.1611219688813073,9,org|very_low,"age=1916d, stale=307d, commits12m=1, stars=3, forks=3",vuln_blocker_per_ncloc:1.00; vuln_major_per_ncloc:0.97; vuln_critical_per_ncloc:0.97
worst,https://github.com/abcxff/diepcustom,https://github.com/abcxff/diepcustom,User,0,2022-09-28 14:49:07,2025-10-21 04:57:37,1212,30,80.0,88.0,26,12161,93,996,0.8646440129449837,0.15226712397838094,9,user|mid,"age=1212d, stale=30d, commits12m=26, stars=80, forks=88",vuln_blocker_per_ncloc:0.96; vuln_major_per_ncloc:0.96; vuln_info_per_ncloc:0.96
worst,https://github.com/RainyXeon/ByteBlaze,https://github.com/RainyXeon/ByteBlaze,User,0,2023-07-08 12:09:33,2025-11-03 11:07:26,930,17,82.0,33.0,3,14583,228,806,0.8393203883495145,0.19315954603932545,9,user|mid,"age=930d, stale=17d, commits12m=3, stars=82, forks=33",vulnerabilities_per_ncloc:0.97; bugs_per_ncloc:0.95; vuln_blocker_per_ncloc:0.95
worst,https://github.com/penxio/penx,https://github.com/penxio/penx,Organization,1,2023-09-22 14:54:50,2025-11-08 18:21:07,853,12,1178.0,77.0,555,90753,1401,6235,0.8602660913340523,0.11900673278903251,9,org|high,"age=853d, stale=12d, commits12m=555, stars=1178, forks=77",vulnerabilities_per_ncloc:0.97; vuln_blocker_per_ncloc:0.95; vuln_minor_per_ncloc:0.94
worst,https://github.com/rairprotocol/rair-official-library,https://github.com/rairprotocol/rair-official-library,Organization,1,2024-07-23 14:54:24,2025-10-11 00:12:02,548,40,343.0,730.0,74,496060,3433,17904,0.815623876303488,0.1279467271494824,9,org|high,"age=548d, stale=40d, commits12m=74, stars=343, forks=730",vulnerabilities_per_ncloc:0.96; vuln_blocker_per_ncloc:0.94; vuln_major_per_ncloc:0.91
worst,https://github.com/aura-nw/moleculer-ts-base,https://github.com/aura-nw/moleculer-ts-base,Organization,1,2022-12-19 04:52:57,2025-08-15 16:48:50,1131,97,6.0,0.0,0,1274,37,112,0.8585311039194534,0.17769164377952726,9,org|low,"age=1131d, stale=97d, commits12m=0, stars=6, forks=0",vulnerabilities_per_ncloc:1.00; vuln_major_per_ncloc:0.99; vuln_info_per_ncloc:0.99
worst,https://github.com/internet-development/nextjs-intdev-services-auth-payments,https://github.com/internet-development/nextjs-intdev-services-auth-payments,Organization,1,2025-09-15 23:20:53,2025-10-31 22:21:15,129,19,4.0,0.0,1,4631,73,272,0.8476896799712335,0.17668724432621374,9,org|low,"age=129d, stale=19d, commits12m=1, stars=4, forks=0",vuln_critical_per_ncloc:1.00; code_smells_per_ncloc:0.98; vuln_blocker_per_ncloc:0.96
worst,https://github.com/pushchain/push-dapp,https://github.com/pushchain/push-dapp,Organization,1,2021-12-29 11:49:57,2025-11-01 14:01:02,1486,19,50.0,43.0,57,104208,1143,5420,0.8276878820568141,0.14897356303309103,9,org|mid,"age=1486d, stale=19d, commits12m=57, stars=50, forks=43",vuln_major_per_ncloc:0.97; vulnerabilities_per_ncloc:0.97; vuln_blocker_per_ncloc:0.95
worst,https://github.com/The-International-Screeps-Bot/The-International-Open-Source,https://github.com/The-International-Screeps-Bot/The-International-Open-Source,Organization,1,2021-04-10 22:15:18,2025-11-08 15:31:56,1748,12,112.0,36.0,0,121086,349,2068,0.8273912261776339,0.19629666321096215,9,org|mid,"age=1748d, stale=12d, commits12m=0, stars=112, forks=36",bugs_per_ncloc:1.00; vuln_major_per_ncloc:1.00; vuln_blocker_per_ncloc:0.95
mixed,https://github.com/Worketyamo-Students/My-React-APP_Template-SnowDev,https://github.com/Worketyamo-Students/My-React-APP_Template-SnowDev,Organization,1,2024-10-06 16:46:44,2025-10-19 17:48:29,473,32,2.0,0.0,3,747,12,5,0.4662621359223302,0.3931472222183363,9,org|very_low,"age=473d, stale=32d, commits12m=3, stars=2, forks=0",vulnerabilities_per_ncloc:0.99; vuln_blocker_per_ncloc:0.98; security_hotspots_per_ncloc:0.94
mixed,https://github.com/The-Sir-Community/BF6-Portal-Template,https://github.com/The-Sir-Community/BF6-Portal-Template,Organization,1,2025-10-11 17:44:42,2025-10-25 02:30:08,103,26,2.0,1.0,10,53,2,15,0.5480582524271844,0.3612996314361732,9,org|very_low,"age=103d, stale=26d, commits12m=10, stars=2, forks=1",vuln_critical_per_ncloc:1.00; code_smells_per_ncloc:1.00; vuln_major_per_ncloc:1.00
mixed,https://github.com/tim-smart/effect-bun-monorepo,https://github.com/tim-smart/effect-bun-monorepo,User,0,2023-09-08 02:57:59,2025-08-24 00:05:50,868,88,4.0,0.0,0,50,4,5,0.5207299532542251,0.37491379662978613,9,user|low,"age=868d, stale=88d, commits12m=0, stars=4, forks=0",security_hotspots_per_ncloc:1.00; bugs_per_ncloc:0.99; vuln_major_per_ncloc:0.93
mixed,https://github.com/refactorian/nestjs-typeorm-docker,https://github.com/refactorian/nestjs-typeorm-docker,User,0,2024-02-17 16:47:05,2025-05-16 10:02:19,705,188,7.0,5.0,62,118,9,11,0.5538205681409565,0.37083391093274876,9,user|low,"age=705d, stale=188d, commits12m=62, stars=7, forks=5",vulnerabilities_per_ncloc:1.00; vuln_blocker_per_ncloc:1.00; security_hotspots_per_ncloc:0.99
mixed,https://github.com/ndeitch/template,https://github.com/ndeitch/template,User,0,2021-09-17 22:27:22,2022-11-13 18:06:14,1588,1103,2.0,0.0,0,143,17,16,0.6256652283351313,0.37093817078646685,9,user|very_low,"age=1588d, stale=1103d, commits12m=0, stars=2, forks=0",vulnerabilities_per_ncloc:1.00; vuln_blocker_per_ncloc:1.00; security_hotspots_per_ncloc:0.99
mixed,https://github.com/nextjs/deploy-sst,https://github.com/nextjs/deploy-sst,Organization,1,2024-10-18 01:41:46,2025-11-07 21:31:23,462,13,73.0,3.0,1,68,5,4,0.5133585041352031,0.36622576353283093,9,org|mid,"age=462d, stale=13d, commits12m=1, stars=73, forks=3",security_hotspots_per_ncloc:1.00; bugs_per_ncloc:0.99; vuln_major_per_ncloc:0.87
mixed,https://github.com/aws-samples/amplify-backend-template,https://github.com/aws-samples/amplify-backend-template,Organization,1,2024-04-27 00:16:40,2024-11-24 23:21:51,636,360,4.0,6.0,0,31,3,1,0.5357335490830636,0.359951483588544,9,org|low,"age=636d, stale=360d, commits12m=0, stars=4, forks=6",vuln_info_per_ncloc:1.00; code_smells_per_ncloc:0.99; vuln_major_per_ncloc:0.97
mixed,https://github.com/cipherxof/wc3-ts-template,https://github.com/cipherxof/wc3-ts-template,User,0,2019-09-07 03:48:19,2025-11-03 05:35:16,2330,17,60.0,16.0,1,234,5,18,0.6229144192736426,0.35395655279735555,9,user|mid,"age=2330d, stale=17d, commits12m=1, stars=60, forks=16",vuln_critical_per_ncloc:0.99; vuln_minor_per_ncloc:0.99; code_smells_per_ncloc:0.98
mixed,https://github.com/garronej/ts-ci,https://github.com/garronej/ts-ci,User,0,2020-05-13 22:10:00,2025-10-28 21:04:42,2080,23,362.0,20.0,1,149,10,21,0.6309870550161811,0.34966845458038237,9,user|high,"age=2080d, stale=23d, commits12m=1, stars=362, forks=20",vuln_minor_per_ncloc:1.00; code_smells_per_ncloc:0.99; bugs_per_ncloc:0.96
mixed,https://github.com/mantinedev/next-app-template,https://github.com/mantinedev/next-app-template,Organization,1,2023-05-28 06:41:06,2025-11-04 06:23:48,971,16,352.0,171.0,72,194,15,18,0.5395631067961166,0.3399737097795843,9,org|high,"age=971d, stale=16d, commits12m=72, stars=352, forks=171",vuln_critical_per_ncloc:0.99; vuln_minor_per_ncloc:0.96; code_smells_per_ncloc:0.95
