language,metric,n_org,n_user,median_org,median_user,mean_org,mean_user,U,p_raw,rank_biserial,effect_bin,direction
JavaScript,bugs_per_kloc,1026,2672,0.0,0.29446493665460327,3.724074801165756,7.190997207180845,1239275.5,1.2573218831387134e-06,-0.09590504663188248,negligible,org_lower
JavaScript,code_smells_per_kloc,1026,2672,30.65808705029011,30.372186139878654,46.65910014712129,60.224343937572016,1376763.0,0.8356949510604441,0.004396907938508887,negligible,org_higher
JavaScript,vulnerabilities_per_kloc,1026,2672,0.0,0.0,0.07669170313251537,0.1601322430633818,1336102.0,0.006095619602342387,-0.025266718025936385,negligible,org_lower
JavaScript,security_hotspots_per_kloc,1026,2672,0.0,0.4166400542427393,3.8213778546620034,4.539231017110878,1255590.5,2.773603503649918e-05,-0.08400268177096104,negligible,org_lower
JavaScript,vuln_blocker_per_kloc,1026,2672,0.0,0.0,0.5960999824107341,1.037847885405797,1302178.5,0.0008739441118567156,-0.050015101376195026,negligible,org_lower
JavaScript,vuln_critical_per_kloc,1026,2672,0.0,0.0,7.804209353571519,8.873371532365,1298365.0,0.007062870377221835,-0.05279718341095585,negligible,org_lower
JavaScript,vuln_major_per_kloc,1026,2672,10.131782781918567,11.321934777405517,20.692192220878148,29.334076993953644,1317522.5,0.0661888180398163,-0.03882111507978192,negligible,org_lower
JavaScript,vuln_minor_per_kloc,1026,2672,13.517463503693481,12.639186256995824,20.33083008145288,27.86896511580742,1362216.0,0.7689671306372352,-0.006215638897643316,negligible,org_lower
JavaScript,vuln_info_per_kloc,1026,2672,0.0,0.0,1.0365350131062823,0.46121186028437394,1392905.0,0.24243060841016129,0.016173063230264573,negligible,org_higher
