language,outcome,predictor,n,coef,std_error,p_raw,IRR,IRR_CI_low,IRR_CI_high,used_regularized,p_adj_bh_global,sig_bh_global,p_adj_bh_by_language,sig_bh_by_language,p_adj_bh_by_outcome,sig_bh_by_outcome
Java,vuln_blocker,log_stars,262,0.07392680788600184,0.22627683494131237,0.7438875598410916,1.0767279946139607,0.6910330417010855,1.6776957170260594,False,0.8448124129042857,False,0.8351957634707259,False,0.8926650718093099,False
Java,vuln_blocker,log_forks,262,0.1823235358691039,0.15796319702026532,0.248411919117002,1.2000023748925293,0.8804882981204568,1.63546262093617,False,0.3832641037805174,False,0.4471414544106036,False,0.40852264613236183,False
Java,vuln_blocker,owner_is_org,262,-0.4112478339189731,0.4149257788987344,0.3216192268280993,0.662822641310435,0.29390831417815005,1.4947989990083883,False,0.4612213291325191,False,0.4922673304469218,False,0.4594560383258562,False
Java,vuln_critical,staleness_days,262,-0.002789407717534337,0.0006327295788444744,1.0407431172727166e-05,0.9972144790653923,0.9959785727780303,0.9984519189844939,False,0.00011708360069318061,True,0.000187333761109089,True,0.00010407431172727166,True
Java,vuln_critical,commits_last_12m,262,0.003619563212620096,0.002199457798331201,0.09983345160070604,1.0036261217421618,0.9993089440316144,1.007961950364918,False,0.20266941302398972,False,0.2533835501359047,False,0.15944057356823738,False
Java,vuln_critical,repo_age_days,262,-0.0005443146961664367,0.0002022970953592767,0.007130872431275283,0.9994558334162034,0.9990596327054583,0.9998521912497047,False,0.027504793663490377,True,0.055009587326980754,False,0.02376957477091761,True
Java,vuln_critical,log_stars,262,0.2965515903673272,0.18361436107174142,0.10629371571215825,1.345211958186153,0.9386374802141174,1.9278957537836954,False,0.21102428854619654,False,0.2533835501359047,False,0.15944057356823738,False
Java,vuln_critical,log_forks,262,-0.19943184673471204,0.18704015118820896,0.28630995534337356,0.8191960497961432,0.5677785535865011,1.1819434949815621,False,0.42012873881908075,False,0.4685071996527931,False,0.31812217260374837,False
Java,vuln_critical,owner_is_org,262,0.6721388092859272,0.2904803400961283,0.020673897485891,1.9584215345869886,1.1082783824658915,3.4606963086299256,False,0.06134013539769858,False,0.10149004220346491,False,0.05140722237991795,False
Java,vuln_major,staleness_days,262,-0.0029879452407781835,0.0005334430370185959,2.1281746417047716e-08,0.9970165142249506,0.9959746491509637,0.9980594691688788,False,5.223701393275348e-07,True,1.1492143065205767e-06,True,2.1281746417047714e-07,True
Java,vuln_major,commits_last_12m,262,0.0015878122802284803,0.002095120459460654,0.44853357297978447,1.0015890735215969,0.9974846205184567,1.0057104155414784,False,0.5794452856676642,False,0.550473021384281,False,0.5175387380535974,False
Java,vuln_major,repo_age_days,262,-0.00037048264564210005,0.0001654294182747642,0.025122040659125978,0.9996295859745788,0.9993055229134744,0.9999537541255332,False,0.0692137854894287,False,0.1130491829660669,False,0.07536612197737794,False
Java,vuln_major,log_stars,262,0.4041800045000097,0.15946653274033246,0.011258358759873383,1.4980735826758167,1.0959607146538626,2.0477234531348607,False,0.039996800857444906,True,0.06340161170374327,False,0.042218845349525184,True
Java,vuln_major,log_forks,262,-0.33094010068304325,0.16052040194468997,0.03923916247294339,0.7182481903280906,0.5243717984288445,0.9838066510351822,False,0.10041606686036977,False,0.15135105525278164,False,0.08957909870535301,False
Java,vuln_major,owner_is_org,262,0.6504175361174562,0.2543370817142822,0.010548662804730073,1.9163408034919682,1.1640741104156467,3.1547493774403943,False,0.038488364287528644,True,0.06340161170374327,False,0.042218845349525184,True
Java,vuln_minor,staleness_days,262,-0.0024305587654488746,0.0008123189020360065,0.002770438386969846,0.9975723926508261,0.9959854055597053,0.9991619084215976,False,0.012678277364099294,True,0.024933945482728617,True,0.010389143951136923,True
Java,vuln_minor,commits_last_12m,262,0.007062421982340711,0.0037776686786915614,0.06155069382622969,1.0070874196979573,0.9996583857900067,1.0145716630110306,False,0.13848906110901682,False,0.1955139686244943,False,0.12310138765245938,False
Java,vuln_minor,repo_age_days,262,-0.000252346833463438,0.00032729006746972397,0.4406957187744027,0.9997476850033207,0.9991065757631036,1.0003892056321402,False,0.5748205027492209,False,0.550473021384281,False,0.5508696484680033,False
Java,vuln_minor,log_stars,262,-0.4717881104836603,0.29335060963110987,0.10777521811004107,0.6238856937512913,0.3510787435061381,1.108678226942341,False,0.21115295844658727,False,0.2533835501359047,False,0.202078533956327,False
Java,vuln_minor,log_forks,262,0.37492901916915866,0.31434926362976656,0.23298108728900135,1.4548881417839639,0.7856968750325616,2.6940408856989193,False,0.37039324461191064,False,0.4338268521933128,False,0.3460648334400886,False
Java,vuln_minor,owner_is_org,262,-0.42366395038069143,0.48713789548474584,0.38446423460028756,0.6546438377612107,0.25197215816783575,1.700817095963708,False,0.5296190986840695,False,0.5335164320409702,False,0.5014750886090706,False
Java,vuln_info,staleness_days,262,-0.00043943460342849125,0.0009503931870611012,0.6438150241503715,0.9995606619338158,0.9977004769420738,1.0014243151891131,False,0.7624125285991241,False,0.7397023681727672,False,0.8396928071558748,False
Java,vuln_info,commits_last_12m,262,9.287950916108199e-05,0.0007846643127693931,0.9057757124619857,1.0000928838225962,0.9985560092754997,1.0016321237686805,False,0.9628324502548667,False,0.9590566367244555,False,0.9370093577192956,False
Java,vuln_info,repo_age_days,262,-0.00039967204180142523,0.00029899199019508345,0.18131026281163454,0.9996004078164297,0.9990148000542038,1.0001863588533009,False,0.3098339934122869,False,0.38561249326085256,False,0.38852199173921687,False
Java,vuln_info,log_stars,262,-0.26949192387021,0.21322070994530512,0.2062621025453032,0.763767447782494,0.5028834547028297,1.1599918606129123,False,0.3395778517514138,False,0.4125242050906064,False,0.4125242050906064,False
Java,vuln_info,log_forks,262,0.30120034387973255,0.19050795390306619,0.11386931402295862,1.3514800751788387,0.930355614688303,1.9632260662148324,False,0.21960510561570593,False,0.2562059565516569,False,0.310552674608069,False
Java,vuln_info,owner_is_org,262,0.0109879812479795,0.41778332898427073,0.9790175209329283,1.0110485708296426,0.44581451598715777,2.292924918142659,False,0.9856940504236368,False,0.9790175209329283,False,0.9790175209329283,False
Python,bugs,staleness_days,3356,0.0006838321228451262,0.0014979004829580383,0.64801100742625,1.0006840659893366,0.9977505349708609,1.003626222013698,False,0.7640304454370633,False,0.9068682317283449,False,0.7200122304736111,False
Python,bugs,commits_last_12m,3356,-2.7891269139080584e-05,2.4131325306975717e-05,0.24775816911966797,0.9999721091198187,0.9999248150288916,1.000019405447645,False,0.3832641037805174,False,0.656037363643223,False,0.3665817594813057,False
Python,bugs,repo_age_days,3356,0.0007778486474835992,0.0004560756538284862,0.08809646469722976,1.0007781512501974,0.9998839635245068,1.001673138640367,False,0.18157286616986287,False,0.3964340911375339,False,0.1651808713073058,False
Python,bugs,log_stars,3356,1.1709664192527054,0.32116614084122924,0.00026637116790040484,3.2251079393473283,1.7185696571013998,6.0523128506669925,False,0.0017980053833277327,True,0.007192021533310931,True,0.0015982270074024292,True
Python,bugs,log_forks,3356,-0.8533004959270188,0.18841795726618635,5.932966902010946e-06,0.4260065761214855,0.2944656543740067,0.6163082186428698,False,7.174158068799808e-05,True,0.00032038021270859113,True,8.89945035301642e-05,True
Python,bugs,owner_is_org,3356,0.45766612333621465,0.581757921786233,0.431460356196279,1.5803812625427538,0.5053224942326422,4.942595992662008,False,0.5701853403308097,False,0.8478178339096069,False,0.5177524274355347,False
Python,code_smells,staleness_days,3356,-0.0002403482573734672,0.00047014372694814937,0.6091949586361715,0.999759680623955,0.9988388616137136,1.0006813485275288,False,0.7375903086626291,False,0.9068682317283449,False,0.7614936982952143,False
Python,code_smells,commits_last_12m,3356,0.00029759335034488935,0.0004877672388308727,0.5417866609983896,1.000297637635639,0.9993418038355886,1.0012543856556786,False,0.6710201764658953,False,0.9068682317283449,False,0.7387999922705313,False
Python,code_smells,repo_age_days,3356,0.00028309800396223654,0.00018972581201404248,0.135661714306178,1.000283138079984,0.99991124618433,1.000655168291496,False,0.25088125248402776,False,0.5473854746392177,False,0.271323428612356,False
Python,code_smells,log_stars,3356,-0.23133863964385704,0.16808940353803123,0.16873393994725916,0.7934707198917668,0.5707592329895664,1.1030847105666841,False,0.2976724498702429,False,0.5473854746392177,False,0.3163761374011109,False
Python,code_smells,log_forks,3356,0.009885996608155007,0.16737032704301902,0.9528990593781385,1.009935024502634,0.7274908797240544,1.4020364820298803,False,0.9765385057692708,False,0.9548376500855092,False,0.9987407896734861,False
Python,code_smells,owner_is_org,3356,-0.3878895316396557,0.29819844409223883,0.19333496434822783,0.6784872905028748,0.3781940927328749,1.2172189154183384,False,0.3224094263339985,False,0.5497929164853447,False,0.3411793488498138,False
Python,vulnerabilities,staleness_days,3356,-0.0002550501249151575,0.0005879932157043626,0.6644600291859875,0.9997449823976029,0.998593494406599,1.0008977981807474,False,0.7766415925550503,False,0.9068682317283449,False,0.6873724439855042,False
Python,vulnerabilities,commits_last_12m,3356,0.00036131617698376676,0.0004953798177930561,0.46577413008897917,1.000361381459536,0.9993905753501242,1.001333130608161,False,0.5988524529715447,False,0.8673035525794783,False,0.558928956106775,False
Python,vulnerabilities,repo_age_days,3356,0.000256039057215314,0.0002690561148837141,0.3412899663344441,1.0002560718380125,0.9997287355610759,1.0007836862739525,False,0.48245178487068013,False,0.7536092294538181,False,0.48128893111667137,False
Python,vulnerabilities,log_stars,3356,-0.3786877911017623,0.1893167447772583,0.045469300420628724,0.6847593672641097,0.4724885370588419,0.9923952737027975,False,0.10769044836464697,False,0.24553422227139513,False,0.10492915481683551,False
Python,vulnerabilities,log_forks,3356,0.3862602760694923,0.15323600455165576,0.011712539567964494,1.471467608783386,1.0897226627404273,1.9869430982132854,False,0.04064205878445081,True,0.16235905639258638,False,0.05019659814841926,False
Python,vulnerabilities,owner_is_org,3356,-0.9568101386275033,0.42375048940399873,0.023948376471076543,0.38411621128366197,0.16740389789348012,0.881372928752224,False,0.06764960683024432,False,0.16235905639258638,False,0.08728630852740281,False
Python,security_hotspots,staleness_days,3356,-0.0003900226108786342,0.00042261295305422717,0.3560678096104761,0.9996100534380526,0.9987824130829334,1.000438379616779,False,0.49555829172592036,False,0.7536092294538181,False,0.5622123309639097,False
Python,security_hotspots,commits_last_12m,3356,0.00012054263557087787,0.0004899657959563564,0.805664774871957,1.0001205499011263,0.9991605798322323,1.0010814422867647,False,0.8988821868406132,False,0.9548376500855092,False,0.8951830831910633,False
Python,security_hotspots,repo_age_days,3356,1.9260733610929317e-05,0.00017382168477673006,0.911769055894226,1.0000192609191,0.9996786281427182,1.0003600097634713,False,0.9654025297703569,False,0.9548376500855092,False,0.9301416190679036,False
Python,security_hotspots,log_stars,3356,0.03173751911006706,0.1858588183113142,0.8644113515352309,1.0322465247566182,0.7171006504848069,1.485890282140653,False,0.9376676002331151,False,0.9548376500855092,False,0.926155019502033,False
Python,security_hotspots,log_forks,3356,0.01620452033490222,0.18484245143288952,0.9301416190679036,1.0163365256381902,0.7074558690667005,1.4600768450885802,False,0.9765385057692708,False,0.9548376500855092,False,0.9301416190679036,False
Python,security_hotspots,owner_is_org,3356,-0.3957708407948166,0.28999067228556497,0.17232505683086485,0.6731609392893775,0.38131018000380446,1.1883911679998573,False,0.3001791312537646,False,0.5473854746392177,False,0.36926797892328184,False
Python,vuln_blocker,staleness_days,3356,-9.403808291745259e-05,0.00035084080608258853,0.7886713523948872,0.9999059663385245,0.9992186319999404,1.0005937734750308,False,0.8835737143013259,False,0.9548376500855092,False,0.9100054066094851,False
Python,vuln_blocker,commits_last_12m,3356,7.959530036107922e-05,0.0006217141352486355,0.898128745483952,1.000079598468151,0.9988617063348821,1.001298975552979,False,0.9584773173148896,False,0.9548376500855092,False,0.9548376500855092,False
Python,vuln_blocker,repo_age_days,3356,0.000256915184151315,0.00011386678616724007,0.024053193539642425,1.0002569481896837,1.0000337409534414,1.0004802052457153,False,0.06764960683024432,False,0.16235905639258638,False,0.05083146453176615,False
Python,vuln_blocker,log_stars,3356,0.005544073117152701,0.08452900719502839,0.947705988268899,1.0055594699310535,0.8520332418704804,1.1867492931945123,False,0.9765385057692708,False,0.9548376500855092,False,0.9548376500855092,False
Python,vuln_blocker,log_forks,3356,0.004253684509637416,0.07510981714468971,0.9548376500855092,1.0042627442668193,0.8667897348436066,1.1635389979604371,False,0.9765385057692708,False,0.9548376500855092,False,0.9548376500855092,False
Python,vuln_blocker,owner_is_org,3356,-0.38562871677730615,0.16523756122932043,0.019607053983171287,0.6800229599311892,0.4918957940274432,0.9400999798094967,False,0.05948207388153087,False,0.16235905639258638,False,0.0452470476534722,True
Python,vuln_critical,staleness_days,3356,-2.3338002059879637e-05,0.0003486351403170701,0.9466286338217158,0.9999766622702692,0.9992935992977104,1.0006601921476743,False,0.9765385057692708,False,0.9548376500855092,False,0.9466286338217158,False
Python,vuln_critical,commits_last_12m,3356,0.00030187702893663687,0.00048779967846840924,0.5360122112906892,1.0003019225983922,0.9993460211649055,1.0012587383773923,False,0.6669276361681387,False,0.9068682317283449,False,0.5742987978114528,False
Python,vuln_critical,repo_age_days,3356,0.00025990230261363457,0.00011371191737487433,0.022276463031297777,1.0002599360801434,1.0000370317256033,1.0004828901191947,False,0.06444779880198857,False,0.16235905639258638,False,0.05140722237991795,False
Python,vuln_critical,log_stars,3356,-0.10719048722758218,0.0942066277108573,0.2551943126118156,0.8983545316265856,0.7468939404049241,1.0805294042906408,False,0.39149127502948977,False,0.656037363643223,False,0.29445497609055643,False
Python,vuln_critical,log_forks,3356,0.12494143743224953,0.0878243283738689,0.15484372936068996,1.1330820949268428,0.9539051049850487,1.3459148369521787,False,0.27871871284924193,False,0.5473854746392177,False,0.21115054003730452,False
Python,vuln_critical,owner_is_org,3356,-0.3788305112562228,0.20109402033242843,0.05958557688516761,0.68466164527506,0.4616410912332088,1.0154242709601997,False,0.13519416604197693,False,0.29251101379991373,False,0.10515101803264872,False
Python,vuln_major,staleness_days,3356,6.840803644677875e-05,0.0002998133061400397,0.8195150308494722,1.0000684103763298,0.9994809195232364,1.000656246554177,False,0.9064082742103937,False,0.9548376500855092,False,0.8780518187672917,False
Python,vuln_major,commits_last_12m,3356,0.00020882382709616086,0.0004399488575623348,0.6350330558858117,1.0002088456323093,0.9993467533697802,1.00107168158372,False,0.7586678101290671,False,0.9068682317283449,False,0.7055922843175686,False
Python,vuln_major,repo_age_days,3356,0.00021830072379018563,0.00010598417188954248,0.03942260402666369,1.000218324553127,1.000010575619877,1.0004261166455404,False,0.10041606686036977,False,0.23653562415998217,False,0.08957909870535301,False
Python,vuln_major,log_stars,3356,0.08335387182007925,0.07909722315204923,0.29196744165066646,1.0869263731148897,0.9308344502146948,1.269193399857729,False,0.42611464457124293,False,0.6854887760493908,False,0.3808270978052171,False
Python,vuln_major,log_forks,3356,-0.06670251093739622,0.073303491617934,0.36284888825554207,0.9354734530669448,0.8102805652409517,1.0800093435941702,False,0.5024061529692121,False,0.7536092294538181,False,0.4535611103194276,False
Python,vuln_major,owner_is_org,3356,-0.21057345272316613,0.16192311898869308,0.19344565580039907,0.8101195474810216,0.5898205539418369,1.112700594824597,False,0.3224094263339985,False,0.5497929164853447,False,0.26378953063690785,False
Python,vuln_minor,staleness_days,3356,-2.3229887031523907e-05,0.0003220937572652373,0.9425052110222116,0.9999767703827802,0.9993456921019158,1.0006082471841964,False,0.9765385057692708,False,0.9548376500855092,False,0.9425052110222116,False
Python,vuln_minor,commits_last_12m,3356,0.00021067101948651923,0.00047508676950695837,0.6574497275594229,1.0002106932121841,0.9992797775465113,1.0011424761064311,False,0.7717888106132356,False,0.9068682317283449,False,0.7585958394916418,False
Python,vuln_minor,repo_age_days,3356,0.00028417370010421996,0.00011323036433862565,0.012083541594097228,1.000284214081275,1.000062248201383,1.0005062292269524,False,0.04099130650727497,True,0.16235905639258638,False,0.03312428808668684,True
Python,vuln_minor,log_stars,3356,0.028626026224050083,0.08790331588723956,0.7446864973008148,1.0290396886493078,0.8661810678164431,1.2225188475717943,False,0.8448124129042857,False,0.9548376500855092,False,0.7978783899651587,False
Python,vuln_minor,log_forks,3356,-0.04427973445756328,0.08039701450429808,0.5817958649246727,0.9566863019148265,0.817213425634229,1.1199628537198267,False,0.7140221978620984,False,0.9068682317283449,False,0.6981550379096072,False
Python,vuln_minor,owner_is_org,3356,-0.24899008169647133,0.1813607292650207,0.16978354548154595,0.7795877055338462,0.5463745336870725,1.1123450182024959,False,0.2976724498702429,False,0.5473854746392177,False,0.2962273113750754,False
Python,vuln_info,staleness_days,3356,8.22188574479844e-05,0.0003975473738979251,0.8361541499221724,1.000082222237511,0.9993032831424404,1.00086176850172,False,0.9140146578096621,False,0.9548376500855092,False,0.9290601665801915,False
Python,vuln_info,commits_last_12m,3356,-7.734665044004425e-06,1.0007935209578848e-05,0.4396092472123887,0.9999922653648684,0.9999726505163895,1.0000118805981002,False,0.5748205027492209,False,0.8478178339096069,False,0.6941198640195612,False
Python,vuln_info,repo_age_days,3356,0.0001590038502509638,0.00014332922362751872,0.267274481484276,1.000159016492033,0.9998780911654949,1.0004400207472326,False,0.400911722226414,False,0.656037363643223,False,0.47166084967813415,False
Python,vuln_info,log_stars,3356,-0.051509944677385344,0.10478928909464098,0.6230323041615757,0.9497942045182872,0.7734508314831937,1.166343087648653,False,0.7476387649938908,False,0.9068682317283449,False,0.8396928071558748,False
Python,vuln_info,log_forks,3356,0.06388739713321265,0.09776862990277321,0.5134630103761032,1.0659723604595999,0.8800860463964698,1.2911204284131106,False,0.6448140130304552,False,0.9068682317283449,False,0.7701945155641549,False
Python,vuln_info,owner_is_org,3356,0.08745100579843818,0.20637812781178203,0.6717542457246999,1.0913887914105995,0.7282996619587659,1.6354936796388722,False,0.7817829583865041,False,0.9068682317283449,False,0.8396928071558748,False
C#,bugs,staleness_days,215,-0.0006995977691849043,0.00086750813013564,0.4199861924596433,0.9993006468922763,0.9976029949550858,1.001001187776387,False,0.5591569410276497,False,0.527948181528432,False,0.5177524274355347,False
C#,bugs,commits_last_12m,215,0.021905996001972804,0.01593484090398906,0.16921726564609307,1.0221476939842553,0.9907176313811955,1.0545748609124446,False,0.2976724498702429,False,0.30459107816296754,False,0.26718515628330486,False
C#,bugs,repo_age_days,215,0.0009322377235865991,0.0003169702290573833,0.0032706031624549865,1.0009326723922343,1.0003110358520855,1.0015546952442143,False,0.01471771423104744,True,0.03331929713570721,True,0.010902010541516622,True
C#,bugs,log_stars,215,0.5313222929416888,0.31781185593538186,0.09456101593165998,1.7011802807299314,0.9124905967122243,3.171555255442336,False,0.1934202598602136,False,0.22201282001346256,False,0.16687238105587057,False
C#,bugs,log_forks,215,-0.39458336842797326,0.35684076616301486,0.26882662361962417,0.6739607741001032,0.33488154110834145,1.3563695494301948,False,0.4010120904823123,False,0.3974814935341899,False,0.3665817594813057,False
C#,bugs,owner_is_org,215,-1.4465408427145008,0.5001638616084296,0.0038263487478691965,0.23538310864137668,0.08831511591697833,0.6273581510753207,False,0.0166631316439465,True,0.03331929713570721,True,0.011374836255100735,True
C#,code_smells,staleness_days,215,-9.708038639153328e-07,0.0006151387712875905,0.9987407896734861,0.9999990291966073,0.9987941070328991,1.0012054049506105,False,0.9987407896734861,False,0.9987407896734861,False,0.9987407896734861,False
C#,code_smells,commits_last_12m,215,0.009286514353020161,0.005347327121460905,0.08244636865894096,1.009329767815054,0.9988066583804854,1.0199637453853547,False,0.17536059431514536,False,0.21349138483674468,False,0.19026085075140223,False
C#,code_smells,repo_age_days,215,0.000543732686937835,0.00026545774898092766,0.04053224362874625,1.000543880536351,1.0000234453343557,1.0010645865847956,False,0.10133060907186563,False,0.13261995458213002,False,0.11054248262385342,False
C#,code_smells,log_stars,215,0.560332628995668,0.19634207830150455,0.0043191681472213046,1.7512549215913535,1.1918529856790165,2.573214848852086,False,0.017941159996150036,True,0.03331929713570721,True,0.02159584073610652,True
C#,code_smells,log_forks,215,-0.17804842098157997,0.2115302789194324,0.39994693820039573,0.836901898896225,0.5528657081790128,1.2668624188739204,False,0.542641574442748,False,0.5267593820200334,False,0.5713527688577082,False
C#,code_smells,owner_is_org,215,-0.514287504579613,0.3390308006888353,0.12928323217519108,0.597926462752113,0.3076551815514267,1.1620673932952847,False,0.24073429439518337,False,0.25856646435038216,False,0.271323428612356,False
C#,vulnerabilities,staleness_days,215,-0.0012456793628202092,0.0009887055620888027,0.20770207242739924,0.9987550961736605,0.9968215553284402,1.0006923875198408,False,0.3398761185175624,False,0.3398761185175624,False,0.3279506406748409,False
C#,vulnerabilities,commits_last_12m,215,-0.0015235581944877904,0.0030994173711569794,0.6230284664684994,0.9984776018311012,0.9924304895264574,1.0045615606127638,False,0.7476387649938908,False,0.7009070247770619,False,0.667530499787678,False
C#,vulnerabilities,repo_age_days,215,0.0006460005210585351,0.00031531221783063324,0.04048513540543565,1.0006462092243336,1.0000280003222268,1.001264800297986,False,0.10133060907186563,False,0.13261995458213002,False,0.10468540291717028,False
C#,vulnerabilities,log_stars,215,-0.1482358717358752,0.27154013242453,0.5851293279861174,0.8622277158068878,0.5063917237227663,1.4681058142896737,False,0.7148638848699171,False,0.6830542234448181,False,0.6501436977623526,False
C#,vulnerabilities,log_forks,215,0.21215424973055544,0.22839503282800389,0.3529452161522256,1.2363385752632803,0.7901821512783022,1.934405972358756,False,0.4937575562751343,False,0.4764760418055046,False,0.48128893111667137,False
C#,vulnerabilities,owner_is_org,215,-1.3789075031421316,0.7999579436676616,0.08475750038423138,0.25185355202888415,0.05250765755252608,1.208018308684088,False,0.17739941940885637,False,0.21349138483674468,False,0.18162321510906723,False
C#,security_hotspots,staleness_days,215,0.0006478047822152238,0.0003721919479126727,0.08176904613887022,1.0006480146530492,0.9999183253045302,1.0013782364916044,False,0.17536059431514536,False,0.21349138483674468,False,0.18869779878200818,False
