language,outcome,predictor,n,coef,IRR,IRR_CI_low,IRR_CI_high,p_raw,p_adj_bh_by_language,p_adj_bonf_by_language,sig_raw,sig_bh_by_language,sig_bonf_by_language,p_adj_bh_global,p_adj_bonf_global,sig_bh_global,sig_bonf_global,used_regularized
C#,code_smells,repo_age_days,215,0.0005438121766549706,1.000543960069304,1.0000236058362793,1.0010645850644653,0.04047171781788913,0.1325431384282916,1.0,True,False,False,0.10132488970593244,1.0,False,False,False
C#,code_smells,staleness_days,215,-1.1859418937685835e-06,0.9999988140588094,0.9987939679611698,1.0012051135634235,0.9984616418978622,0.9984616418978622,1.0,False,False,False,0.9984616418978622,1.0,False,False,False
C#,security_hotspots,commits_last_12m,215,0.006331510811562535,1.0063515971961514,1.0032263929480116,1.0094865369353636,6.61279261909973e-05,0.0011903026714379513,0.003570908014313854,True,True,True,0.0005584478720527208,0.01785454007156927,True,True,False
C#,security_hotspots,log_forks,215,-0.11614942268339822,0.8903421760404945,0.7081712368940322,1.1193750171402974,0.3200054111907502,0.4470259521251264,1.0,False,False,False,0.46121725219259074,1.0,False,False,False
C#,security_hotspots,log_stars,215,0.49186751744364104,1.6353674471929354,1.287320949929201,2.0775135272096863,5.612839214639506e-05,0.0011903026714379513,0.0030309331759053332,True,True,True,0.0005225746855009195,0.015154665879526668,True,True,False
C#,security_hotspots,owner_is_org,215,-0.5035462466872545,0.604383561689669,0.4030473060326814,0.9062943336261153,0.014853248152693982,0.06683961668712292,0.8020754002454751,True,False,False,0.04774258334794494,1.0,True,False,False
C#,security_hotspots,repo_age_days,215,0.00019131909616657534,1.000191337398832,0.9999003760478965,1.0004823834167103,0.19746195918697407,0.3332170561280188,1.0,False,False,False,0.3270842268741288,1.0,False,False,False
C#,security_hotspots,staleness_days,215,0.0006477428979231728,1.0006479527286571,0.9999182727403518,1.0013781651933655,0.08179431984458173,0.2134549310879723,1.0,False,False,False,0.17535126521597738,1.0,False,False,False
C#,vuln_blocker,commits_last_12m,215,0.004548159259350467,1.0045585178338696,1.0005600682700804,1.0085729460474384,0.02540920853622105,0.09800694721113834,1.0,True,False,False,0.06929784146242104,1.0,False,False,False
C#,vuln_blocker,log_forks,215,-0.16733544161474012,0.8459158083754919,0.5630933967853889,1.2707901725444801,0.42031351153874463,0.5278355726300514,1.0,False,False,False,0.5590376754456209,1.0,False,False,False
C#,vuln_blocker,log_stars,215,0.4888246846811501,1.6303988606684436,1.0886989021999371,2.4416304999458758,0.01767229338191278,0.07340798789409925,0.9543038426232902,True,False,False,0.055482781547865706,1.0,False,False,False
C#,vuln_blocker,owner_is_org,215,-0.2282030475908091,0.7959626251328332,0.41561577753260914,1.5243802927059054,0.4912458574045081,0.5894950288854097,1.0,False,False,False,0.6286084431242521,1.0,False,False,False
C#,vuln_blocker,repo_age_days,215,0.00012122109703999199,1.0001212284446142,0.999675393167509,1.0005672625553563,0.5941351010964679,0.6826233076427504,1.0,False,False,False,0.7225967445767854,1.0,False,False,False
C#,vuln_blocker,staleness_days,215,0.0005661991996008997,1.0005663595206242,0.9995551803059709,1.0015785616737047,0.2724106987093097,0.39757237108926274,1.0,False,False,False,0.4041257618215034,1.0,False,False,False
C#,vuln_critical,commits_last_12m,215,0.0066992020973606365,1.0067216919450268,0.9986903273714163,1.0148176439239083,0.10115497063125403,0.2275986839203216,1.0,False,False,False,0.20381971694357157,1.0,False,False,False
C#,vuln_critical,log_forks,215,-0.3632442893773131,0.6954165298760582,0.40912403057316277,1.1820477749677836,0.17958094810964675,0.3128184257393847,1.0,False,False,False,0.3088334776407938,1.0,False,False,False
C#,vuln_critical,log_stars,215,0.7696667291611633,2.159046586602529,1.3562596056990965,3.4370131968335276,0.0011762692929154959,0.015879635454359196,0.06351854181743678,True,True,False,0.0061075520978304595,0.3175927090871839,True,False,False
C#,vuln_critical,owner_is_org,215,-0.5534911945966112,0.5749390782907807,0.2306478947700785,1.4331582955715523,0.2349468263661938,0.37315084187571956,1.0,False,False,False,0.3709686732097797,1.0,False,False,False
C#,vuln_critical,repo_age_days,215,0.0003796932227448795,1.0003797653153406,0.9998899143167278,1.0008698562943728,0.12865888125727573,0.25836209662533816,1.0,False,False,False,0.24054402099600447,1.0,False,False,False
C#,vuln_critical,staleness_days,215,0.00010920161653852409,1.0001092075792521,0.9988360312178524,1.0013840068076656,0.8665680156370045,0.8998975546999662,1.0,False,False,False,0.9373149707100487,1.0,False,False,False
C#,vuln_info,commits_last_12m,215,0.006906358400970215,1.0069302622920788,1.001695876066362,1.0121920009306533,0.00939967131276137,0.056398027876568224,0.507582250889114,True,False,False,0.03476590759514479,1.0,True,False,False
C#,vuln_info,log_forks,215,0.055144326546126436,1.0566931125377328,0.7753842978142691,1.4400605444710017,0.7269652713740761,0.8011454011061246,1.0,False,False,False,0.8316975562330531,1.0,False,False,False
C#,vuln_info,log_stars,215,0.2775941637465499,1.31995040476744,0.9826077481035628,1.7731074016140371,0.06526345083541034,0.19579035250623103,1.0,False,False,False,0.145629187814552,1.0,False,False,False
C#,vuln_info,owner_is_org,215,-0.06616449865848881,0.9359768846853395,0.524571867540716,1.6700337606215148,0.8227812699175804,0.8711801681480263,1.0,False,False,False,0.9064243167378057,1.0,False,False,False
C#,vuln_info,repo_age_days,215,-0.00013577479660839954,0.9998642344203722,0.9995245902136003,1.0002039940401997,0.43346983831888564,0.531985710664087,1.0,False,False,False,0.5709114943712152,1.0,False,False,False
C#,vuln_info,staleness_days,215,-0.0006689655618647283,0.9993312581457098,0.998384408612888,1.0002790056533297,0.16661375238876674,0.3045627569010249,1.0,False,False,False,0.2976822003996464,1.0,False,False,False
C#,vuln_major,commits_last_12m,215,0.00879059924094295,1.0088293500227534,0.9987254737894862,1.0190354448512366,0.0869631200728776,0.2134549310879723,1.0,False,False,False,0.18061571092059195,1.0,False,False,False
C#,vuln_major,log_forks,215,-0.3605138532191523,0.6973179149381967,0.4419079618879165,1.1003473945488333,0.12136400110203302,0.25836209662533816,1.0,False,False,False,0.22914881326957282,1.0,False,False,False
C#,vuln_major,log_stars,215,0.5641305199177307,1.757918642793636,1.158611797810882,2.667224656714431,0.007999630881446352,0.05399750844976288,0.43198006759810303,True,False,False,0.02999861580542382,1.0,True,False,False
C#,vuln_major,owner_is_org,215,-0.6942631304843481,0.49944233625807755,0.2560146499050504,0.9743295836368693,0.041726543579276985,0.1325431384282916,1.0,True,False,False,0.10185111482231698,1.0,False,False,False
C#,vuln_major,repo_age_days,215,0.00035627731899472804,1.0003563407932967,0.9998767546914069,1.0008361569263657,0.14533802931672948,0.28029477082512116,1.0,False,False,False,0.2633642141981004,1.0,False,False,False
C#,vuln_major,staleness_days,215,-1.567600272392596e-05,0.9999843241201439,0.9986351436558826,1.0013353273601575,0.9818441742269861,0.9984616418978622,1.0,False,False,False,0.9854941525698373,1.0,False,False,False
C#,vuln_minor,commits_last_12m,215,0.010731613414481445,1.0107894037204523,1.002122851836295,1.0195309056183959,0.01458039381308345,0.06683961668712292,0.7873412659065063,True,False,False,0.047430196741355804,1.0,True,False,False
C#,vuln_minor,log_forks,215,-0.15930761606545085,0.8527340039397213,0.6217974319057069,1.1694407923919166,0.3228520765348135,0.4470259521251264,1.0,False,False,False,0.46121725219259074,1.0,False,False,False
C#,vuln_minor,log_stars,215,0.5587704936879005,1.7485213600977814,1.3468855845675478,2.2699232820877127,2.7113479091623974e-05,0.0011903026714379513,0.0014641278709476946,True,True,True,0.00026145140552637404,0.007320639354738473,True,True,False
C#,vuln_minor,owner_is_org,215,-0.7919462316338152,0.4529623671682298,0.24393435481491008,0.8411070520440905,0.01214388361809231,0.06557697153769848,0.6557697153769847,True,False,False,0.040985607211061544,1.0,True,False,False
C#,vuln_minor,repo_age_days,215,0.00024394623581571484,1.0002439759931183,0.99983506343792,1.000653055785378,0.24227955816877544,0.3738027468889678,1.0,False,False,False,0.38012339098028597,1.0,False,False,False
C#,vuln_minor,staleness_days,215,0.00011435009653393837,1.0001143566347555,0.9991662922472863,1.001063320598291,0.8131885697769541,0.8711801681480263,1.0,False,False,False,0.9035428553077267,1.0,False,False,False
C#,vulnerabilities,commits_last_12m,215,-0.0015236582489903594,0.9984775019289265,0.9924305221747447,1.0045613265436102,0.6229980332716336,0.7008727874305879,1.0,False,False,False,0.7475976399259603,1.0,False,False,False
C#,vulnerabilities,log_forks,215,0.21218675884558652,1.2363787681895555,0.7902010125977426,1.9344855727337367,0.352880740542038,0.4763889997317513,1.0,False,False,False,0.49366735723497546,1.0,False,False,False
C#,vulnerabilities,log_stars,215,-0.1482498380846197,0.8622156737180039,0.506376069176444,1.4681101917277855,0.5851059223500935,0.6826233076427504,1.0,False,False,False,0.714835289748983,1.0,False,False,False
C#,vulnerabilities,owner_is_org,215,-1.3789493467519294,0.25184301378760743,0.05250351346103492,1.2080125578775855,0.08475541647987477,0.2134549310879723,1.0,False,False,False,0.17739505774857509,1.0,False,False,False
C#,vulnerabilities,repo_age_days,215,0.0006459080375482402,1.0006461166810638,1.0000278581675586,1.0012647574275102,0.04052995588237298,0.1325431384282916,1.0,True,False,False,0.10132488970593244,1.0,False,False,False
C#,vulnerabilities,staleness_days,215,-0.0012457969816360758,0.9987549787012757,0.9968212609028388,1.0006924476882864,0.2077008465013297,0.3398741124567213,1.0,False,False,False,0.3398741124567213,1.0,False,False,False
Java,bugs,commits_last_12m,262,-0.00024278927119271367,0.9997572401997372,0.9961247361112847,1.0034029907075128,0.895988758781137,0.958790176069893,1.0,False,False,False,0.9584737255380957,1.0,False,False,False
Java,bugs,log_forks,262,-0.15898646259475246,0.8530079064046785,0.6116684479271415,1.189570086301988,0.34878678608483693,0.5090401742859781,1.0,False,False,False,0.4904814179318019,1.0,False,False,False
Java,bugs,log_stars,262,0.3285610472446028,1.388968030411074,0.9908805244851772,1.9469876961265054,0.056546942528402214,0.19084593103335748,1.0,False,False,False,0.129387071887022,1.0,False,False,False
Java,bugs,owner_is_org,262,1.0914010441545374,2.978444082368235,1.5520750895608297,5.715657194333622,0.0010314535998582628,0.011139698878469238,0.05569849439234619,True,True,False,0.005569849439234619,0.27849247196173094,True,False,False
Java,bugs,repo_age_days,262,-0.0002479283371849787,0.9997521023945054,0.99932259788868,1.000181791499499,0.2581176253103744,0.44818140237191667,1.0,False,False,False,0.39373875047345247,1.0,False,False,False
Java,bugs,staleness_days,262,-0.001378235475001557,0.9986227138553271,0.997128836987789,1.0001188288168932,0.07116843228269622,0.21350529684808867,1.0,False,False,False,0.15622338793762586,1.0,False,False,False
Java,code_smells,commits_last_12m,262,0.002270461361806129,1.0022730408110143,0.9982747271083751,1.006287368654882,0.265588979183358,0.44818140237191667,1.0,False,False,False,0.4006090747458472,1.0,False,False,False
Java,code_smells,log_forks,262,0.009629373581487877,1.0096758851718908,0.6293549087304443,1.6198259185013755,0.9681510567859419,0.9790885878811886,1.0,False,False,False,0.9808296902138227,1.0,False,False,False
Java,code_smells,log_stars,262,0.009239141492988632,1.0092819541097824,0.6242748254005605,1.6317333671721477,0.9699315825447803,0.9790885878811886,1.0,False,False,False,0.9808296902138227,1.0,False,False,False
Java,code_smells,owner_is_org,262,0.21343178674598992,1.2379190529011725,0.5846032331783061,2.62133955914735,0.5771383478011951,0.677510234375316,1.0,False,False,False,0.711540428795994,1.0,False,False,False
Java,code_smells,repo_age_days,262,-0.00043917085170014196,0.9995609255697027,0.9991205195012733,1.000001525766369,0.05079847592080087,0.1828745133148831,1.0,False,False,False,0.11823783188462271,1.0,False,False,False
Java,code_smells,staleness_days,262,-0.0030368573328169515,0.9969677492540507,0.9957869503182346,0.9981499483750433,5.100203630481139e-07,1.3770549802299074e-05,2.754109960459815e-05,True,True,True,8.100323413117103e-06,0.00013770549802299075,True,True,False
Java,security_hotspots,commits_last_12m,262,0.0011578428096875439,1.001158513368449,0.9978201803676029,1.004508015182518,0.49686437151465856,0.5962372458175903,1.0,False,False,False,0.6297227353173186,1.0,False,False,False
Java,security_hotspots,log_forks,262,0.14414504785825327,1.155051634140708,0.8652381170239589,1.5419388620094472,0.3281098883840702,0.49216483257610527,1.0,False,False,False,0.46626142033525764,1.0,False,False,False
Java,security_hotspots,log_stars,262,0.16457230298275272,1.1788888036470677,0.8063983425915999,1.7234395682138295,0.3956640885796817,0.5331226790566858,1.0,False,False,False,0.5395419389722933,1.0,False,False,False
Java,security_hotspots,owner_is_org,262,-0.35660984228951187,0.7000455726378652,0.3076082902385344,1.5931423804925975,0.39534406022223445,0.5331226790566858,1.0,False,False,False,0.5395419389722933,1.0,False,False,False
Java,security_hotspots,repo_age_days,262,-0.0005069938801116035,0.9994931346195686,0.9990322090887767,0.9999542728085139,0.03121917258806081,0.12967963998117568,1.0,True,False,False,0.08183666600753804,1.0,False,False,False
Java,security_hotspots,staleness_days,262,0.0002399176315490329,1.0002399464140859,0.9987157279188055,1.001766491138899,0.7578202584561903,0.8351488562578423,1.0,False,False,False,0.856114936331261,1.0,False,False,False
Java,vuln_blocker,commits_last_12m,262,0.002604617649043732,1.00260801261248,0.999462440330051,1.005763484841705,0.10425184098628522,0.25339821710009747,1.0,False,False,False,0.20850368197257044,1.0,False,False,False
Java,vuln_blocker,log_forks,262,0.18234546282746297,1.2000286875831119,0.8805033436543998,1.6355063968816423,0.24836242287798005,0.44705236118036407,1.0,False,False,False,0.383256494201507,1.0,False,False,False
Java,vuln_blocker,log_stars,262,0.0739384555429431,1.0767405360453,0.6910415188515386,1.6777142188068672,0.7438482780286467,0.8351488562578423,1.0,False,False,False,0.8448278272770101,1.0,False,False,False
Java,vuln_blocker,owner_is_org,262,-0.4112564486121467,0.6628169313213466,0.29391032874151146,1.4947629990663776,0.3215998855992419,0.49216483257610527,1.0,False,False,False,0.46121725219259074,1.0,False,False,False
Java,vuln_blocker,repo_age_days,262,-0.0005180456623932617,0.9994820885000925,0.9990794887004903,0.9998848505356333,0.011729763994576477,0.06334072557071298,0.6334072557071297,True,False,False,0.0406030292119955,1.0,True,False,False
Java,vuln_blocker,staleness_days,262,0.001289466575052076,1.0012902982945293,0.9991961712857146,1.0033888141991933,0.22737503785901203,0.4336119890332103,1.0,False,False,False,0.3654241679876979,1.0,False,False,False
Java,vuln_critical,commits_last_12m,262,0.003619996972833118,1.0036265570753367,0.9993087770465525,1.007962993224036,0.09984007677066184,0.25339821710009747,1.0,False,False,False,0.20268286261713306,1.0,False,False,False
Java,vuln_critical,log_forks,262,-0.19943689220436853,0.8191919165777584,0.5677754554186655,1.181938017541643,0.2862983051650919,0.46848813572469583,1.0,False,False,False,0.42011164344877616,1.0,False,False,False
Java,vuln_critical,log_stars,262,0.29657960839607783,1.3452496489014805,0.9386616771226868,1.9279540882257857,0.10626285525376558,0.25339821710009747,1.0,False,False,False,0.21096302145968168,1.0,False,False,False
Java,vuln_critical,owner_is_org,262,0.6721443594627915,1.9584324042030445,1.1082992524564659,3.460669555926796,0.02066988786282396,0.10147035859931762,1.0,True,False,False,0.06132823871387329,1.0,False,False,False
Java,vuln_critical,repo_age_days,262,-0.0005443334281017805,0.9994558146944614,0.99905960566069,0.999852180857595,0.007130102826224505,0.055003650373731894,0.38502555261612326,True,False,False,0.027501825186865947,1.0,True,False,False
Java,vuln_critical,staleness_days,262,-0.002789430826816328,0.997214456020482,0.9959785666824182,0.9984518789482304,1.0402775651007246e-05,0.00018724996171813043,0.0005617498851543912,True,True,True,0.00011703122607383151,0.0028087494257719565,True,True,False
Java,vuln_info,commits_last_12m,262,9.31267008304665e-05,1.0000931310372563,0.9985562897570733,1.0016323376133616,0.9055240551771212,0.958790176069893,1.0,False,False,False,0.9625649405426091,1.0,False,False,False
Java,vuln_info,log_forks,262,0.3012190701463527,1.3515053835920237,0.9303719724703193,1.9632650766857596,0.11384794936756681,0.25615788607702533,1.0,False,False,False,0.219563902351736,1.0,False,False,False
Java,vuln_info,log_stars,262,-0.26948687335135935,0.7637713052141275,0.5028867954949832,1.1599958716241763,0.2062688762609295,0.412537752521859,1.0,False,False,False,0.33958900360031075,1.0,False,False,False
Java,vuln_info,owner_is_org,262,0.010950550297487592,1.0110107270289121,0.44580471232630886,2.292803691629368,0.9790885878811886,0.9790885878811886,1.0,False,False,False,0.9854941525698373,1.0,False,False,False
Java,vuln_info,repo_age_days,262,-0.0003997629446832155,0.999600316949876,0.99901470510198,1.00018627207724,0.18121409139344857,0.3854976451251604,1.0,False,False,False,0.309669649849564,1.0,False,False,False
Java,vuln_info,staleness_days,262,-0.00043938207704122544,0.9995607144371276,0.9977005228459463,1.0014243743163136,0.6438558113276527,0.7397492300360266,1.0,False,False,False,0.7624608292037992,1.0,False,False,False
Java,vuln_major,commits_last_12m,262,0.0015878750029754574,1.001589136344017,0.9974846785810663,1.005710483161897,0.4485161478804066,0.5504516360350445,1.0,False,False,False,0.579422774773731,1.0,False,False,False
Java,vuln_major,log_forks,262,-0.3309362309395052,0.7182509697697618,0.5243712993873502,0.9838152015145325,0.03924446950456996,0.15137152523191272,1.0,True,False,False,0.10046389198886421,1.0,False,False,False
Java,vuln_major,log_stars,262,0.40418605167306043,1.498082641813405,1.0959679162024039,2.04773476351306,0.011257003756940148,0.06334072557071298,0.607878202874768,True,False,False,0.03999198703123473,1.0,True,False,False
