language,outcome,predictor,n,coef,std_error,p_raw,IRR,IRR_CI_low,IRR_CI_high,used_regularized,sig_raw,p_adj_bh_global,sig_bh_global,p_adj_bonf_global,sig_bonf_global,p_adj_bh_by_language,sig_bh_by_language,p_adj_bonf_by_language,sig_bonf_by_language,p_adj_bh_by_outcome,sig_bh_by_outcome,p_adj_bonf_by_outcome,sig_bonf_by_outcome
Java,vuln_blocker,owner_is_org,262,-0.4112564486121467,0.41491788637431903,0.3215998855992419,0.6628169313213466,0.29391032874151146,1.4947629990663776,False,False,0.46121725219259074,False,1.0,False,0.49216483257610527,False,1.0,False,0.45942840799891704,False,1.0,False
Java,vuln_critical,staleness_days,262,-0.002789430826816328,0.0006327209107985046,1.0402775651007246e-05,0.997214456020482,0.9959785666824182,0.9984518789482304,False,True,0.00011703122607383151,True,0.0028087494257719565,True,0.00018724996171813043,True,0.0005617498851543912,True,0.00010402775651007245,True,0.00031208326953021737,True
Java,vuln_critical,commits_last_12m,262,0.003619996972833118,0.0021997643655790908,0.09984007677066184,1.0036265570753367,0.9993087770465525,1.007962993224036,False,False,0.20268286261713306,False,1.0,False,0.25339821710009747,False,1.0,False,0.15939428288064839,False,1.0,False
Java,vuln_critical,repo_age_days,262,-0.0005443334281017805,0.00020230134966669003,0.007130102826224505,0.9994558146944614,0.99905960566069,0.999852180857595,False,True,0.027501825186865947,True,1.0,False,0.055003650373731894,False,0.38502555261612326,False,0.02376700942074835,True,0.21390308478673514,False
Java,vuln_critical,log_stars,262,0.29657960839607783,0.1836155037472752,0.10626285525376558,1.3452496489014805,0.9386616771226868,1.9279540882257857,False,False,0.21096302145968168,False,1.0,False,0.25339821710009747,False,1.0,False,0.15939428288064839,False,1.0,False
Java,vuln_critical,log_forks,262,-0.19943689220436853,0.1870403609846427,0.2862983051650919,0.8191919165777584,0.5677754554186655,1.181938017541643,False,False,0.42011164344877616,False,1.0,False,0.46848813572469583,False,1.0,False,0.3181092279612132,False,1.0,False
Java,vuln_critical,owner_is_org,262,0.6721443594627915,0.2904735641317438,0.02066988786282396,1.9584324042030445,1.1082992524564659,3.460669555926796,False,True,0.06132823871387329,False,1.0,False,0.10147035859931762,False,1.0,False,0.0514708295181883,False,0.6200966358847187,False
Java,vuln_major,staleness_days,262,-0.002987965904432206,0.0005334381656974027,2.1270711702010507e-08,0.9970164936229465,0.9959746380796698,0.9980594390162371,False,True,5.220992872311669e-07,True,5.7430921595428365e-06,True,1.1486184319085675e-06,True,1.1486184319085673e-06,True,2.1270711702010507e-07,True,6.381213510603152e-07,True
Java,vuln_major,commits_last_12m,262,0.0015878750029754574,0.002095122762421962,0.4485161478804066,1.001589136344017,0.9974846785810663,1.005710483161897,False,False,0.579422774773731,False,1.0,False,0.5504516360350445,False,1.0,False,0.5175186321697,False,1.0,False
Java,vuln_major,repo_age_days,262,-0.0003705066371074103,0.00016544617283795028,0.02512735625950528,0.9996295619920006,0.9993054661231373,0.9999537629719993,False,True,0.06922843051088189,False,1.0,False,0.11307310316777376,False,1.0,False,0.07538206877851585,False,0.7538206877851583,False
Java,vuln_major,log_stars,262,0.40418605167306043,0.15946626549212514,0.011257003756940148,1.498082641813405,1.0959679162024039,2.04773476351306,False,True,0.03999198703123473,True,1.0,False,0.06334072557071298,False,0.607878202874768,False,0.042213764088525556,True,0.33771011270820445,False
Java,vuln_major,log_forks,262,-0.3309362309395052,0.16052286190723467,0.03924446950456996,0.7182509697697618,0.5243712993873502,0.9838152015145325,False,True,0.10046389198886421,False,1.0,False,0.15137152523191272,False,1.0,False,0.08957784680484143,False,1.0,False
Java,vuln_major,owner_is_org,262,0.650434405275579,0.25433175790607054,0.01054502834550208,1.9163731308206662,1.1641058942989126,3.1547696773266245,False,True,0.03847510342277786,True,1.0,False,0.06334072557071298,False,0.5694315306571123,False,0.042213764088525556,True,0.3163508503650624,False
Java,vuln_minor,staleness_days,262,-0.0024303387614651624,0.0008123098034918562,0.0027725929422009045,0.9975726121207507,0.9959856424417177,0.9991621104233449,False,True,0.012688137193122782,True,0.7486000943942442,False,0.02495333647980814,True,0.14972001887884884,False,0.010397223533253392,True,0.08317778826602713,False
Java,vuln_minor,commits_last_12m,262,0.007062954846716387,0.0037777794978484636,0.06153871219063798,1.0070879563391095,0.999658701345041,1.014572424006956,False,False,0.13846210242893547,False,1.0,False,0.1954759093114383,False,1.0,False,0.12307742438127596,False,1.0,False
Java,vuln_minor,repo_age_days,262,-0.00025253744217951316,0.00032728201875378393,0.44033936071357715,0.9997474944427163,0.9991064010857966,1.0003889991679265,False,False,0.5743556878872745,False,1.0,False,0.5504516360350445,False,1.0,False,0.5504242008919714,False,1.0,False
Java,vuln_minor,log_stars,262,-0.47181043957561936,0.29335411227629554,0.10776275930902214,0.6238717631057935,0.35106849421011765,1.1086610824376113,False,False,0.21116518091674794,False,1.0,False,0.25339821710009747,False,1.0,False,0.20205517370441653,False,1.0,False
Java,vuln_minor,log_forks,262,0.37502909933587414,0.314355531708243,0.23286569781413147,1.4550337545180978,0.7857658582853627,2.6943436196208044,False,False,0.3701218370769146,False,1.0,False,0.4336119890332103,False,1.0,False,0.3461136545268221,False,1.0,False
Java,vuln_minor,owner_is_org,262,-0.4236512923889999,0.48713175658602414,0.3844724476054413,0.6546521242899154,0.2519783794402687,1.7008181606267165,False,False,0.5296304125176997,False,1.0,False,0.5331226790566858,False,1.0,False,0.5014858012244886,False,1.0,False
Java,vuln_info,staleness_days,262,-0.00043938207704122544,0.000950396511976986,0.6438558113276527,0.9995607144371276,0.9977005228459463,1.0014243743163136,False,False,0.7624608292037992,False,1.0,False,0.7397492300360266,False,1.0,False,0.8397242955780274,False,1.0,False
Java,vuln_info,commits_last_12m,262,9.31267008304665e-05,0.000784647120890578,0.9055240551771212,1.0000931310372563,0.9985562897570733,1.0016323376133616,False,False,0.9625649405426091,False,1.0,False,0.958790176069893,False,1.0,False,0.936749022597022,False,1.0,False
Java,vuln_info,repo_age_days,262,-0.0003997629446832155,0.00029899410400214,0.18121409139344857,0.999600316949876,0.99901470510198,1.00018627207724,False,False,0.309669649849564,False,1.0,False,0.3854976451251604,False,1.0,False,0.3883159101288184,False,1.0,False
Java,vuln_info,log_stars,262,-0.26948687335135935,0.21321989731188537,0.2062688762609295,0.7637713052141275,0.5028867954949832,1.1599958716241763,False,False,0.33958900360031075,False,1.0,False,0.412537752521859,False,1.0,False,0.412537752521859,False,1.0,False
Java,vuln_info,log_forks,262,0.3012190701463527,0.19050853765430617,0.11384794936756681,1.3515053835920237,0.9303719724703193,1.9632650766857596,False,False,0.219563902351736,False,1.0,False,0.25615788607702533,False,1.0,False,0.31049440736609135,False,1.0,False
Java,vuln_info,owner_is_org,262,0.010950550297487592,0.4177754511553894,0.9790885878811886,1.0110107270289121,0.44580471232630886,2.292803691629368,False,False,0.9854941525698373,False,1.0,False,0.9790885878811886,False,1.0,False,0.9790885878811886,False,1.0,False
Python,bugs,staleness_days,3356,0.0006828839382084117,0.0014979699652703023,0.648481365566926,1.000683117156529,0.9977494530432279,1.0036254070677229,False,False,0.7645850161706116,False,1.0,False,0.9069022392242697,False,1.0,False,0.7205348506299178,False,1.0,False
Python,bugs,commits_last_12m,3356,-2.7878690192175832e-05,2.415355263397859e-05,0.24840698698245822,0.9999721216984149,0.9999247840454083,1.0000194615924434,False,False,0.383256494201507,False,1.0,False,0.6556131258541684,False,1.0,False,0.36655723073114155,False,1.0,False
Python,bugs,repo_age_days,3356,0.0007781709608789606,0.000456188919941207,0.08804373037644359,1.0007784738144534,0.9998840638287654,1.0016736838621199,False,False,0.18146417711175397,False,1.0,False,0.39619678669399616,False,1.0,False,0.16508199445583172,False,1.0,False
Python,bugs,log_stars,3356,1.1708048064067613,0.3212071621799286,0.00026737658767464896,3.224586762590337,1.7181537908969196,6.051821347171044,False,True,0.0018047919668038805,True,0.07219167867215522,False,0.007219167867215522,True,0.014438335734431044,True,0.0016042595260478939,True,0.008021297630239468,True
Python,bugs,log_forks,3356,-0.853273072914318,0.18842765579167522,5.943606068746193e-06,0.4260182586654177,0.2944681320926636,0.6163368355907618,False,True,7.175638311813864e-05,True,0.0016047736385614722,True,0.0003209547277122945,True,0.0003209547277122944,True,8.91540910311929e-05,True,0.0001783081820623858,True
Python,bugs,owner_is_org,3356,0.4572221726396213,0.5816589712146919,0.43182899138899944,1.579679806897747,0.5051961737711486,4.939444164220653,False,False,0.5709114943712152,False,1.0,False,0.8479321001751919,False,1.0,False,0.5181947896667993,False,1.0,False
Python,code_smells,staleness_days,3356,-0.00024017540527117016,0.000470137801230456,0.6094478882211882,0.9997598534345326,0.9988390458658353,1.00068150987531,False,False,0.7378965462767749,False,1.0,False,0.9069022392242697,False,1.0,False,0.7618098602764852,False,1.0,False
Python,code_smells,commits_last_12m,3356,0.00029756001161754687,0.0004877637412328266,0.5418290379607986,1.0002976042869893,0.9993417773694592,1.0012543454113672,False,False,0.671072661694567,False,1.0,False,0.9069022392242697,False,1.0,False,0.7388577790374528,False,1.0,False
Python,code_smells,repo_age_days,3356,0.00028292697776167595,0.0001897191928899583,0.13588448436791084,1.000282967005374,0.9999110881454146,1.0006549841715169,False,False,0.2512932245159995,False,1.0,False,0.5474445363189314,False,1.0,False,0.2717689687358217,False,1.0,False
Python,code_smells,log_stars,3356,-0.23133614184070916,0.16809764219467915,0.16875941525841154,0.7934727018279039,0.5707514423691756,1.1031052780745036,False,False,0.2976822003996464,False,1.0,False,0.5474445363189314,False,1.0,False,0.31642390360952166,False,1.0,False
Python,code_smells,log_forks,3356,0.009930510623083644,0.1673753035525579,0.9526886296408191,1.0099799817659985,0.7275161679178405,1.4021125695219507,False,False,0.9764748797028321,False,1.0,False,0.954775437931658,False,1.0,False,0.9984616418978622,False,1.0,False
Python,code_smells,owner_is_org,3356,-0.38785324430363677,0.29820107657431566,0.19338056473820076,0.6785119114458814,0.3782058652533056,1.2172693664219156,False,False,0.32239211115820327,False,1.0,False,0.5497633895539887,False,1.0,False,0.3412598201262366,False,1.0,False
Python,vulnerabilities,staleness_days,3356,-0.00025497632107341153,0.0005879973008255824,0.664553376802683,0.9997450561826261,0.9985935601112084,1.0008978800647323,False,False,0.7767507001589802,False,1.0,False,0.9069022392242697,False,1.0,False,0.6874690104855341,False,1.0,False
Python,vulnerabilities,commits_last_12m,3356,0.00036132202774455597,0.0004953856385641271,0.4657721484664248,1.000361387312411,0.9993905697957705,1.0013331478904326,False,False,0.5988499051711176,False,1.0,False,0.8672998626616185,False,1.0,False,0.5589265781597097,False,1.0,False
Python,vulnerabilities,repo_age_days,3356,0.0002560118273568893,0.0002691125597520864,0.3414425851975462,1.0002560446011814,0.9997285977387143,1.0007837697393662,False,False,0.4826675288132853,False,1.0,False,0.7537550035060578,False,1.0,False,0.4812010098300519,False,1.0,False
Python,vulnerabilities,log_stars,3356,-0.3786685059298859,0.1893072584931853,0.04546947707843909,0.6847725730935392,0.472506434293563,0.9923959608342938,False,True,0.10769086676472416,False,1.0,False,0.2455351762235711,False,1.0,False,0.1049295624887056,False,1.0,False
Python,vulnerabilities,log_forks,3356,0.3862482594016814,0.15321817457346074,0.011705388998188673,1.4714499267521766,1.0897476497652587,1.9868497880269633,False,True,0.0406030292119955,True,1.0,False,0.1625166200812951,False,0.6320910059021884,False,0.050165952849380024,False,0.35116166994566017,False
Python,vulnerabilities,owner_is_org,3356,-0.95678150646674,0.4237319118109192,0.023946417238737777,0.3841272095182261,0.16741478679544322,0.8813660723562522,False,True,0.0677152583672063,False,1.0,False,0.1625166200812951,False,1.0,False,0.08730080869009715,False,0.7183925171621333,False
Python,security_hotspots,staleness_days,3356,-0.00038993970120899745,0.00042259848159265144,0.3561535965174647,0.9996101363153953,0.9987825242206679,1.0004384341868187,False,False,0.49567768587482197,False,1.0,False,0.7537550035060578,False,1.0,False,0.5623477839749443,False,1.0,False
Python,security_hotspots,commits_last_12m,3356,0.00012052330480269242,0.0004899644816787985,0.8056948050258574,1.000120530568028,0.9991605630914653,1.0010814203563694,False,False,0.8989156915577748,False,1.0,False,0.954775437931658,False,1.0,False,0.8952164500287305,False,1.0,False
Python,security_hotspots,repo_age_days,3356,1.917460140448153e-05,0.00017382606422430434,0.9121642190944149,1.0000191747852383,0.9996785334573957,1.000359932186909,False,False,0.9658209378646746,False,1.0,False,0.954775437931658,False,1.0,False,0.9300538937183488,False,1.0,False
Python,security_hotspots,log_stars,3356,0.03174061706404052,0.18586274543574402,0.8644010820614471,1.0322497226137946,0.717097352497398,1.4859063223777864,False,False,0.9373149707100487,False,1.0,False,0.954775437931658,False,1.0,False,0.9261440164944076,False,1.0,False
Python,security_hotspots,log_forks,3356,0.016224531639668506,0.18483800846593976,0.9300538937183488,1.0163568640616485,0.707476187038227,1.46009334879481,False,False,0.9764748797028321,False,1.0,False,0.954775437931658,False,1.0,False,0.9300538937183488,False,1.0,False
Python,security_hotspots,owner_is_org,3356,-0.3957533254025192,0.2899904040116838,0.17234365032262655,0.6731727300705683,0.38131705935886706,1.1884113584443137,False,False,0.30021151991683337,False,1.0,False,0.5474445363189314,False,1.0,False,0.36930782211991403,False,1.0,False
Python,vuln_blocker,staleness_days,3356,-9.399290806524286e-05,0.0003508391946444698,0.7887695188636157,0.9999060115091297,0.9992186802953884,1.0005938155164713,False,False,0.8836836933326815,False,1.0,False,0.954775437931658,False,1.0,False,0.9101186756118642,False,1.0,False
Python,vuln_blocker,commits_last_12m,3356,7.95985617819471e-05,0.0006217189570313872,0.8981253798560674,1.0000796017298315,0.9988617001528275,1.0012989882814332,False,False,0.9584737255380957,False,1.0,False,0.954775437931658,False,1.0,False,0.954775437931658,False,1.0,False
Python,vuln_blocker,repo_age_days,3356,0.00025688315375259736,0.0001138714050048338,0.024076536308340016,1.0002569161510553,1.000033699868902,1.0004801822570384,False,True,0.0677152583672063,False,1.0,False,0.1625166200812951,False,1.0,False,0.0508184170724421,False,0.7222960892502005,False
Python,vuln_blocker,log_stars,3356,0.0055461842411382856,0.08452902841650442,0.9476861169347192,1.0055615927940103,0.8520350051812197,1.1867518479330132,False,False,0.9764748797028321,False,1.0,False,0.954775437931658,False,1.0,False,0.954775437931658,False,1.0,False
Python,vuln_blocker,log_forks,3356,0.004259610113215094,0.07511087119106943,0.954775437931658,1.004268695147361,0.8667930804076212,1.1635482964154444,False,False,0.9764748797028321,False,1.0,False,0.954775437931658,False,1.0,False,0.954775437931658,False,1.0,False
Python,vuln_blocker,owner_is_org,3356,-0.3856250950579604,0.16523779484779932,0.019608375149982035,0.6800254227879586,0.49189735030730075,0.9401038150521592,False,True,0.05948608191567584,False,1.0,False,0.1625166200812951,False,1.0,False,0.045250096499958536,True,0.588251254499461,False
Python,vuln_critical,staleness_days,3356,-2.3271005021224215e-05,0.00034863213061199646,0.9467811619734209,0.9999767292657465,0.9992936721421716,1.0006602532861377,False,False,0.9764748797028321,False,1.0,False,0.954775437931658,False,1.0,False,0.9467811619734209,False,1.0,False
Python,vuln_critical,commits_last_12m,3356,0.00030188004203106236,0.00048780390464204474,0.5360116741406964,1.0003019256123964,0.9993460158982983,1.0012587496878538,False,False,0.6669269678248296,False,1.0,False,0.9069022392242697,False,1.0,False,0.5742982222936033,False,1.0,False
Python,vuln_critical,repo_age_days,3356,0.0002598601128201289,0.00011371686665778035,0.022304026124548265,1.000259893879384,1.0000369798334734,1.0004828576141291,False,True,0.0644592654664509,False,1.0,False,0.1625166200812951,False,1.0,False,0.0514708295181883,False,0.6691207837364479,False
Python,vuln_critical,log_stars,3356,-0.10719446252406273,0.09420725128575155,0.2551798346966817,0.8983509604080762,0.7468900584480862,1.0805264294761086,False,False,0.3914690645915003,False,1.0,False,0.6556131258541684,False,1.0,False,0.2944382708038635,False,1.0,False
Python,vuln_critical,log_forks,3356,0.12495561717269374,0.08782455970466532,0.15479799245518938,1.133098161850763,0.9539181987011073,1.3459345320571536,False,False,0.27863638641934085,False,1.0,False,0.5474445363189314,False,1.0,False,0.21108817152980372,False,1.0,False
Python,vuln_critical,owner_is_org,3356,-0.37880419027224255,0.20109517847137695,0.0596047570808412,0.6846796664804241,0.4616521943304765,1.0154533032635416,False,False,0.13523768413300105,False,1.0,False,0.29260517112412954,False,1.0,False,0.1051848654367786,False,1.0,False
Python,vuln_major,staleness_days,3356,6.843979198984881e-05,0.00029981086301068756,0.8194312471395522,1.0000684421340458,0.9994809560482564,1.0006562735389721,False,False,0.9064243167378057,False,1.0,False,0.954775437931658,False,1.0,False,0.877962050506663,False,1.0,False
Python,vuln_major,commits_last_12m,3356,0.00020883187888981496,0.0004399569357727059,0.6350262222097203,1.0002088536857845,0.9993467455936555,1.001071705494112,False,False,0.7586596460027631,False,1.0,False,0.9069022392242697,False,1.0,False,0.7055846913441336,False,1.0,False
Python,vuln_major,repo_age_days,3356,0.00021828780100937402,0.00010598799682308337,0.0394413798178504,1.000218311627525,1.0000105552001484,1.0004261112171793,False,True,0.10046389198886421,False,1.0,False,0.23664827890710238,False,1.0,False,0.08957784680484143,False,1.0,False
Python,vuln_major,log_stars,3356,0.08334629045337016,0.07909649518164089,0.2920068938167275,1.0869181327587059,0.9308287213456791,1.2691819668088458,False,False,0.4261722234081969,False,1.0,False,0.6855814028740559,False,1.0,False,0.38087855715225327,False,1.0,False
Python,vuln_major,log_forks,3356,-0.06669285098867125,0.07330359586158151,0.36291907576217597,0.9354824897361819,0.810288226994391,1.0800199971424038,False,False,0.5025033356707052,False,1.0,False,0.7537550035060578,False,1.0,False,0.45364884470271993,False,1.0,False
Python,vuln_major,owner_is_org,3356,-0.21057735925277293,0.16192234642922468,0.19343526669492195,0.8101163827312059,0.5898191428917059,1.1126945632044227,False,False,0.32239211115820327,False,1.0,False,0.5497633895539887,False,1.0,False,0.26377536367489357,False,1.0,False
Python,vuln_minor,staleness_days,3356,-2.316648856538414e-05,0.00032209054389143615,0.942661282642106,0.9999768337797756,0.9993457617528784,1.0006083043192984,False,False,0.9764748797028321,False,1.0,False,0.954775437931658,False,1.0,False,0.942661282642106,False,1.0,False
Python,vuln_minor,commits_last_12m,3356,0.00021067553625558392,0.0004750943217533107,0.657447949941623,1.000210697729905,0.9992797672685574,1.0011424954474026,False,False,0.771786723844514,False,1.0,False,0.9069022392242697,False,1.0,False,0.7585937883941803,False,1.0,False
Python,vuln_minor,repo_age_days,3356,0.0002841394632075769,0.00011323538726214546,0.012097703120609527,1.0002841798346485,1.0000622041169942,1.0005062048224571,False,True,0.040985607211061544,True,1.0,False,0.1625166200812951,False,0.6532759685129145,False,0.03311968259479721,True,0.3629310936182858,False
Python,vuln_minor,log_stars,3356,0.02862423454093488,0.08790266107332448,0.7447000847849201,1.0290378449379243,0.8661806275614693,1.2225150882162168,False,False,0.8448278272770101,False,1.0,False,0.954775437931658,False,1.0,False,0.7978929479838429,False,1.0,False
Python,vuln_minor,log_forks,3356,-0.04426643667194634,0.08039749561063984,0.5819115284213181,0.9566990238087584,0.8172235222332364,1.1199788029295261,False,False,0.7141641485170722,False,1.0,False,0.9069022392242697,False,1.0,False,0.6982938341055817,False,1.0,False
Python,vuln_minor,owner_is_org,3356,-0.2489859804840083,0.18136010483721304,0.16978910689461313,0.7795909027952164,0.5463774431766251,1.1123482188202123,False,False,0.2976822003996464,False,1.0,False,0.5474445363189314,False,1.0,False,0.29616659213795693,False,1.0,False
Python,vuln_info,staleness_days,3356,8.218562227215088e-05,0.00039754584123004256,0.8362188201902828,1.000082188999603,0.9993032529323015,1.0008617322313413,False,False,0.9140853500055722,False,1.0,False,0.954775437931658,False,1.0,False,0.9291320224336476,False,1.0,False
Python,vuln_info,commits_last_12m,3356,-7.733753350492091e-06,1.0008051788430342e-05,0.43966849638713656,0.9999922662765549,0.999972651199574,1.0000118817382975,False,False,0.5743556878872745,False,1.0,False,0.8479321001751919,False,1.0,False,0.6942134153481104,False,1.0,False
